Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['E-2']
0.5	1	1.25	0.125	0.5	['E-2', 'B-2', 'G4', 'E-5']
1.0	1	1.5	0.25	0.5	['E-2', 'E-3', 'G4', 'C5']
1.5	1	1.75	0.125	0.5	['E-2', 'G3', 'G4', 'B-4']
2.0	1	2.0	0.5	0.5	['E-2', 'B-3', 'E-4', 'G4']
2.5	1	2.25	0.125	0.5	['E-2', 'C4', 'E-4']
3.0	1	2.5	0.25	0.5	['E-2', 'B-3', 'G4']
3.5	1	2.75	0.125	0.5	['E-2', 'G3', 'E-4', 'B-4']
4.0	1	3.0	0.5	0.5	['E-2', 'B-2', 'D4', 'A-4']
4.5	1	3.25	0.125	0.5	['E-2', 'B-2', 'A-3', 'D4', 'F4']
5.0	1	3.5	0.25	0.5	['E-2', 'B-2', 'B-3', 'D4', 'F4', 'A-4']
5.5	1	3.75	0.125	0.5	['E-2', 'B-2', 'A-3', 'D4', 'F4', 'C5']
6.0	2	1.0	1.0	0.5	['E-2']
6.5	2	1.25	0.125	0.5	['E-2', 'B-2', 'B-4', 'E-5', 'G5']
7.0	2	1.5	0.25	0.5	['E-2', 'E-3', 'G4', 'B-4', 'E-5']
7.5	2	1.75	0.125	0.5	['E-2', 'G3', 'E-4', 'G4', 'C5']
8.0	2	2.0	0.5	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4']
8.5	2	2.25	0.125	0.5	['E-2', 'C4', 'E-4', 'G4']
9.0	2	2.5	0.25	0.5	['E-2', 'B-3', 'E-4', 'G4', 'E-5']
9.5	2	2.75	0.125	0.5	['E-2', 'G3', 'E-4', 'G4', 'C5']
10.0	2	3.0	0.5	0.5	['E-2', 'B-2', 'C4', 'E-4', 'A-4']
10.5	2	3.25	0.125	0.5	['E-2', 'B-2', 'A-3', 'C4', 'E-4', 'F4']
11.0	2	3.5	0.25	0.5	['E-2', 'B-2', 'B-3', 'D4', 'A-4', 'C5']
11.5	2	3.75	0.125	0.5	['E-2', 'B-2', 'A-3', 'D4', 'F4', 'B-4']
12.0	3	1.0	1.0	0.5	['E-2']
12.5	3	1.25	0.125	0.5	['E-2', 'B-2', 'G4', 'B-4', 'E-5']
13.0	3	1.5	0.25	0.5	['E-2', 'E-3', 'F4', 'A-4', 'D5']
13.5	3	1.75	0.125	0.5	['E-2', 'F3', 'E-4', 'A-4', 'C5', 'E-5']
14.0	3	2.0	0.5	0.5	['E-2', 'A-3', 'D4', 'F4', 'B-4', 'D5']
14.5	3	2.25	0.125	0.5	['E-2', 'B-3', 'D4', 'F4']
15.0	3	2.5	0.25	0.5	['E-2', 'F3', 'C4', 'E-4', 'A-4', 'C5']
15.5	3	2.75	0.125	0.5	['E-2', 'B-2', 'B-3', 'E-4', 'G4', 'B-4']
16.0	3	3.0	0.5	0.5	['E-2', 'A-3', 'D4', 'F4', 'B-4']
16.5	3	3.25	0.125	0.5	['E-2', 'B-2', 'F3', 'A-3', 'D4', 'B-4']
17.0	3	3.5	0.25	0.5	['E-2', 'E-3', 'G3', 'B-3', 'E-4', 'G4']
17.5	3	3.75	0.125	0.5	['E-2', 'E-3', 'B-3', 'E-4', 'G4']
18.0	4	1.0	1.0	0.5	['G3', 'E-4', 'B-4']
18.5	4	1.25	0.125	0.5	['G3', 'E-4', 'G5']
19.0	4	1.5	0.25	0.5	['A-3', 'F4', 'C5', 'F5']
19.5	4	1.75	0.125	0.5	['A-3', 'F4', 'C5', 'E-5']
20.0	4	2.0	0.5	0.5	['A-3', 'F4', 'B-4', 'D5']
20.5	4	2.25	0.125	0.5	['G3', 'B-3', 'E-4', 'B-4']
21.0	4	2.5	0.25	0.5	['F3', 'B-3', 'D4', 'A-4']
21.5	4	2.75	0.125	0.5	['E-3', 'B-3', 'E-4', 'G4']
22.0	4	3.0	0.5	0.5	['B-3', 'E-4', 'G4']
22.5	4	3.25	0.125	0.5	['C4', 'E-4', 'G4', 'A4']
