0.0	1	1	1.0	1.0	['D4']	G	I
1.0	1	2	0.25	0.5	['D4']		
1.5	1	2.5	0.125	0.5	['D4']		
2.0	1	3	0.5	1.0	['D4']		
3.0	1	4	0.25	1.0	['C4']		
4.0	2	1	1.0	1.0	['G3', 'B3', 'D5']	G	I
5.0	2	2	0.25	0.5	['G3', 'B3', 'D5']		
5.5	2	2.5	0.125	0.5	['G3', 'A3', 'D5']		
6.0	2	3	0.5	1.0	['G3', 'D5']		
7.0	2	4	0.25	1.0	['F3', 'A3', 'D5']	G	v6
8.0	3	1	1.0	1.0	['E3', 'B3', 'G5']	G	vi
9.0	3	2	0.25	0.5	['E3', 'G5']		
9.5	3	2.5	0.125	0.5	['D3', 'E3', 'F5']		
10.0	3	3	0.5	1.0	['C3', 'G3', 'E5']	G	IV
11.0	3	4	0.25	0.5	['B2', 'G3', 'D5']	G	I6
11.5	3	4.5	0.125	0.5	['B2', 'D3', 'D5']		
12.0	4	1	1.0	0.5	['A2', 'E3', 'C5']	G	ii
12.5	4	1.5	0.125	0.5	['A2', 'F3', 'C5']		
13.0	4	2	0.25	0.5	['G2', 'G3', 'B4']	G	I
13.5	4	2.5	0.125	0.5	['G2', 'E3', 'B4']		
14.0	4	3	0.5	1.0	['D3', 'F#3', 'A4', 'D5']	G	V
15.0	4	4	0.25	0.5	['D3', 'G3', 'A4', 'D5']		
15.5	4	4.5	0.125	0.5	['D3', 'G3', 'A4', 'D5']		
16.0	5	1	1.0	0.5	['D3', 'G3', 'A4', 'D5']	G	V
16.5	5	1.5	0.125	0.25	['D3', 'F#3', 'A4', 'D5']		
16.75	5	1.75	0.0625	0.25	['D3', 'E3', 'A4', 'D5']		
17.0	5	2	0.25	1.0	['D3', 'F#3', 'A4', 'C5', 'D5']		
18.0	5	3	0.5	1.0	['G3', 'B4', 'D5']	G	I
19.0	5	4	0.25	0.5	['G3', 'B4', 'D5']		
19.5	5	4.5	0.125	0.5	['G3', 'A4', 'C5', 'D5']		
20.0	6	1	1.0	1.0	['G2', 'B3', 'G4', 'B4', 'D5']	G	I
21.0	6	2	0.25	1.0	['G2', 'B3', 'F4', 'A4', 'D5']		
22.0	6	3	0.5	1.0	['G2', 'B3', 'E4', 'G4']		
23.0	6	4	0.25	1.0	['G2', 'B3', 'D4', 'F4']		
24.0	7	1	1.0	2.0	['A2', 'C4', 'E4', 'A4']	G	ii
26.0	7	3	0.5	2.0	['A2', 'C4', 'E4', 'A4']		
28.0	8	1	1.0	2.0	['B2', 'D4', 'G4']	G	I6
30.0	8	3	0.5	2.0	['B2', 'D4', 'F4']	G	V6/5/IV
32.0	9	1	1.0	2.0	['C3', 'D4', 'E4']	G	IV
34.0	9	3	0.5	2.0	['C3', 'C4', 'A4']	G	ii6
36.0	10	1	1.0	2.0	['D3', 'C4', 'F#4']	G	V7
38.0	10	3	0.5	2.0	['D3', 'B3', 'G4']	G	I6/4
40.0	11	1	1.0	1.0	['D3', 'A3', 'G4', 'D5']	G	V
41.0	11	2	0.25	0.5	['D3', 'A3', 'G4', 'D5']		
41.5	11	2.5	0.125	0.5	['D3', 'A3', 'G4', 'D5']		
42.0	11	3	0.5	1.0	['D3', 'A3', 'F#4', 'D5']		
43.0	11	4	0.25	1.0	['D3', 'A3', 'F#4', 'C5']		
44.0	12	1	1.0	1.0	['G4', 'B4']	G	I
45.0	12	2	0.25	0.5	['G4', 'B4']		
45.5	12	2.5	0.125	0.5	['G4', 'A4']		
46.0	12	3	0.5	1.0	['G3', 'G4', 'B4']		
47.0	12	4	0.25	1.0	['G3', 'F4', 'G4', 'B4']		
48.0	13	1	1.0	1.0	['G3', 'E4', 'B4']	G	I
49.0	13	2	0.25	1.0	['G3', 'D4', 'B4']		
50.0	13	3	0.5	2.0	['A3', 'A4', 'C5']	G	ii
52.0	14	1	1.0	1.0	['B3', 'D4', 'D5']	G	I6
53.0	14	2	0.25	2.0	['B3', 'G4', 'D5']		
55.0	14	4	0.25	1.0	['B3', 'F4', 'D5']	G	V6/5/IV
56.0	15	1	1.0	2.0	['C4', 'E4', 'D5']	G	IV
58.0	15	3	0.5	2.0	['C4', 'A4', 'C5']	G	ii6
60.0	16	1	1.0	2.0	['D4', 'F4', 'C5']	G	V7
62.0	16	3	0.5	2.0	['D4', 'G4', 'B4']	G	I6/4
64.0	17	1	1.0	2.0	['D4', 'G4', 'A4']	G	V
66.0	17	3	0.5	2.0	['D3', 'F#4', 'A4', 'D5']		
68.0	18	1	1.0	2.0	['E3', 'G4', 'D5']	G	IV6
70.0	18	3	0.5	2.0	['F3', 'G4', 'C5']		
72.0	19	1	1.0	2.0	['G3', 'G4', 'C5']	G	I
74.0	19	3	0.5	2.0	['G3', 'G4', 'B4', 'D5']		
76.0	20	1	1.0	2.0	['G3', 'D5', 'E5']	G	IV6/4
78.0	20	3	0.5	2.0	['G3', 'C5', 'E5']		
80.0	21	1	1.0	2.0	['G3', 'C5', 'D5']	G	I
82.0	21	3	0.5	2.0	['G3', 'D4', 'B4', 'D5']		
84.0	22	1	1.0	2.0	['A2', 'D4', 'E5']	G	ii
86.0	22	3	0.5	2.0	['A2', 'C4', 'E5', 'F5']		
88.0	23	1	1.0	2.0	['B2', 'C4', 'D4', 'D5', 'G5']	G	I6
90.0	23	3	0.5	2.0	['B2', 'B3', 'D5', 'G5']		
92.0	24	1	1.0	2.0	['C3', 'G3', 'E4', 'G5']	G	IV
94.0	24	3	0.5	2.0	['C3', 'C4', 'E4', 'A5']	G	ii6
