Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['E2']
0.5	1	1.33	0.25	0.5	['E2', 'B2']
1.0	1	1.67	0.25	0.5	['E2', 'G#3']
1.5	1	2.0	0.5	3.0	['F2', 'B2', 'D#3', 'A3']
4.5	2	1.0	1.0	0.5	['E2']
5.0	2	1.33	0.25	0.5	['E2', 'B2']
5.5	2	1.67	0.25	0.5	['E2', 'G#3']
6.0	2	2.0	0.5	3.0	['F2', 'B2', 'D#3', 'A3']
9.0	3	1.0	1.0	0.5	['E2', 'B2', 'G#4']
9.5	3	1.33	0.25	0.5	['E2', 'B2', 'G#3', 'G#4']
10.0	3	1.67	0.25	0.5	['E2', 'B2', 'E4', 'G#4']
10.5	3	2.0	0.5	1.5	['F2', 'B2', 'A3', 'D#4', 'A4', 'B4']
12.0	3	3.0	0.5	1.0	['F2', 'B2', 'A3', 'D#4', 'A4', 'B4']
13.0	3	3.67	0.25	0.5	['F2', 'B2', 'A3', 'D#4', 'A4', 'B4']
13.5	4	1.0	1.0	0.5	['E2', 'B2', 'C5']
14.0	4	1.33	0.25	0.5	['E2', 'B2', 'G#3', 'B4']
14.5	4	1.67	0.25	0.5	['E2', 'B2', 'E4', 'G#4']
15.0	4	2.0	0.5	1.5	['F2', 'B2', 'A3', 'D#4', 'A4', 'B4']
16.5	4	3.0	0.5	1.0	['F2', 'B2', 'A3', 'D#4', 'A4']
17.5	4	3.67	0.25	0.5	['F2', 'B2', 'A3', 'D#4', 'A4']
18.0	5	1.0	1.0	0.5	['E2', 'B2']
18.5	5	1.33	0.25	0.5	['E2', 'B2', 'G#3']
19.0	5	1.67	0.25	0.5	['E2', 'B2', 'E4']
19.5	5	2.0	0.5	1.5	['G#1', 'G#2', 'B3', 'E4', 'B4', 'E5']
21.0	5	3.0	0.5	1.5	['G#1', 'G#2', 'B3', 'E4', 'G#4', 'B4']
22.5	6	1.0	1.0	0.5	['A1', 'A2', 'G#4']
23.0	6	1.33	0.25	0.5	['A1', 'A2', 'E3', 'G#4']
23.5	6	1.67	0.25	0.5	['A1', 'A2', 'E3', 'C#4', 'G#4']
24.0	6	2.0	0.5	1.5	['A#1', 'A#2', 'E3', 'C#4', 'E4', 'G#4']
25.5	6	3.0	0.5	1.0	['A#1', 'A#2', 'E3', 'C#4', 'E4', 'F#4']
26.5	6	3.67	0.25	0.5	['A#1', 'A#2', 'E3', 'C#4', 'E4']
27.0	7	1.0	1.0	0.5	['B1', 'B2']
27.5	7	1.33	0.25	0.5	['B1', 'B2', 'F#3']
28.0	7	1.67	0.25	0.5	['B1', 'B2', 'F#3', 'D#4']
28.5	7	2.0	0.5	1.5	['B#1', 'B#2', 'F#3', 'D#4', 'F#4', 'A4']
