Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	2.0	['G#5', 'B#5', 'D#6', 'F#6']
2.0	1	3.0	0.5	2.0	['G#5', 'B#5', 'D#6', 'F#6']
4.0	2	1.0	1.0	2.0	['G#5', 'B#5', 'D#6', 'F#6']
6.0	2	3.0	0.5	2.0	['G#5', 'B#5', 'D#6', 'F#6']
8.0	3	1.0	1.0	1.0	['G#5', 'B#5', 'D#6', 'F#6']
9.0	3	2.0	0.25	0.25	['G5', 'B5', 'D6', 'F6']
9.25	3	2.25	0.0625	0.25	['G5', 'B5', 'D6', 'F6', 'G6']
9.5	3	2.5	0.125	0.25	['G5', 'B5', 'D6', 'F6', 'B6']
9.75	3	2.75	0.0625	0.25	['G5', 'B5', 'D6', 'F6', 'D7']
10.0	3	3.0	0.5	0.5	['F#5', 'A#5', 'C#6', 'E6', 'F#7']
10.5	3	3.5	0.125	0.5	['F#5', 'A#5', 'C#6', 'E6']
11.0	3	4.0	0.25	0.25	['F5', 'A5', 'C6', 'E-6']
11.25	3	4.25	0.0625	0.25	['F5', 'A5', 'C6', 'E-6', 'F6']
11.5	3	4.5	0.125	0.25	['F5', 'A5', 'C6', 'E-6', 'A6']
11.75	3	4.75	0.0625	0.25	['F5', 'A5', 'C6', 'E-6', 'C7']
12.0	4	1.0	1.0	0.5	['E5', 'G#5', 'B5', 'D6', 'E7']
12.5	4	1.5	0.125	0.5	['E5', 'G#5', 'B5', 'D6']
13.0	4	2.0	0.25	0.25	['E-5', 'G5', 'B-5', 'D-6']
13.25	4	2.25	0.0625	0.25	['E-5', 'G5', 'B-5', 'D-6', 'E-6']
13.5	4	2.5	0.125	0.25	['E-5', 'G5', 'B-5', 'D-6', 'G6']
13.75	4	2.75	0.0625	0.25	['E-5', 'G5', 'B-5', 'D-6', 'B-6']
14.0	4	3.0	0.5	0.5	['D5', 'F#5', 'A5', 'C6', 'D7']
14.5	4	3.5	0.125	0.5	['D5', 'F#5', 'A5', 'C6']
15.0	4	4.0	0.25	0.25	['C#5', 'E#5', 'G#5', 'B5']
15.25	4	4.25	0.0625	0.25	['C#5', 'E#5', 'G#5', 'B5', 'C#6']
15.5	4	4.5	0.125	0.25	['C#5', 'E#5', 'G#5', 'B5', 'E#6']
15.75	4	4.75	0.0625	0.25	['C#5', 'E#5', 'G#5', 'B5', 'G#6']
16.0	5	1.0	1.0	0.5	['C5', 'E5', 'G5', 'B-5', 'C7']
16.5	5	1.5	0.125	0.5	['C5', 'E5', 'G5', 'B-5']
17.0	5	2.0	0.25	0.25	['B4', 'D#5', 'F#5', 'A5']
17.25	5	2.25	0.0625	0.25	['B4', 'D#5', 'F#5', 'A5', 'B5']
17.5	5	2.5	0.125	0.25	['B4', 'D#5', 'F#5', 'A5', 'D#6']
17.75	5	2.75	0.0625	0.25	['B4', 'D#5', 'F#5', 'A5', 'F#6']
18.0	5	3.0	0.5	0.5	['B-4', 'D5', 'F5', 'A-5', 'B-6']
18.5	5	3.5	0.125	0.5	['B-4', 'D5', 'F5', 'A-5']
19.0	5	4.0	0.25	0.25	['A4', 'C#5', 'E5', 'G5']
19.25	5	4.25	0.0625	0.25	['A4', 'C#5', 'E5', 'G5', 'A5']
19.5	5	4.5	0.125	0.25	['A4', 'C#5', 'E5', 'G5', 'C#6']
19.75	5	4.75	0.0625	0.25	['A4', 'C#5', 'E5', 'G5', 'E6']
20.0	6	1.0	1.0	0.5	['A-4', 'C5', 'E-5', 'G-5', 'A-6']
