jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
mozart-piano-sonatas_36.jams,Piano Sonata no. 13 in B flat major,Wolfgang Amadeus Mozart,Vladimir Horowitz - Complete Recordings on Deutsche Grammophon,4,639,01/10/2010,15b06ccc-8d54-4283-8f04-c6e077968986,DEF058702141,66438644,https://www.deezer.com/track/66438644,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_23.jams,Piano Sonata no. 8 in A minor,Wolfgang Amadeus Mozart,Mozart: Favourite Works for Piano,1,575,06/09/1996,,NLA508329901,66316723,https://www.deezer.com/track/66316723,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_50.jams,Piano Sonata no. 17 in B flat major,Wolfgang Amadeus Mozart,Mozart pour dormir,19,557,01/11/2021,f8d11b86-5a18-4a44-8dcf-d2d8c2f3d284,FRZ390401420,1533385132,https://www.deezer.com/track/1533385132,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_44.jams,Piano Sonata no. 15 in F major,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart: The Piano Sonatas,46,631,16/09/2022,,DEB331871505,1906350777,https://www.deezer.com/track/1906350777,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_7.jams,Piano Sonata no. 3 in B flat major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,8,295,01/01/2000,15b06ccc-8d54-4283-8f04-c6e077968986,NLA508542505,66343434,https://www.deezer.com/track/66343434,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_28.jams,Piano Sonata no. 10 in C major,Wolfgang Amadeus Mozart,Mozart: Piano Sonatas,3,468,21/08/2006,1b60f2cb-3d52-4c4f-8cbd-37ad854f6819,DEF059003843,72088699,https://www.deezer.com/track/72088699,https://music.youtube.com/watch?v=0lQAZ4mVqFI,,
mozart-piano-sonatas_43.jams,Piano Sonata no. 15 in F major,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart: The Piano Sonatas,46,631,16/09/2022,,DEB331871505,1906350777,https://www.deezer.com/track/1906350777,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_47.jams,Piano Sonata no. 16 in C major,Wolfgang Amadeus Mozart,Mozart: Piano Sonata In C major K.545,2,361,29/07/2014,1b60f2cb-3d52-4c4f-8cbd-37ad854f6819,DEF058902282,65344799,https://www.deezer.com/track/65344799,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_1.jams,Piano Sonata no. 1 in C major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,3,196,01/01/2000,bb73daef-bb50-4dbc-81dd-8346e65d6c42,NLA508400307,66343429,https://www.deezer.com/track/66343429,https://music.youtube.com/watch?v=aazIStBTfb4,,
mozart-piano-sonatas_35.jams,Piano Sonata no. 12 in F major,Wolfgang Amadeus Mozart,Classical Music For Sleeping 2,2,115,01/07/2016,,GBSMU2831324,128083823,https://www.deezer.com/track/128083823,https://music.youtube.com/watch?v=UYUO8W7wVv8,,
mozart-piano-sonatas_53.jams,Piano Sonata no. 18 in D major,Wolfgang Amadeus Mozart,Sonate e Improvvisi,1,292,21/01/2017,24dc82ee-e721-4bc4-a92d-43d8252a71bc,GBSMU3276972,140802747,https://www.deezer.com/track/140802747,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_40.jams,Piano Sonata no. 14 in C minor,Wolfgang Amadeus Mozart,Mozart: Favourite Works for Piano,7,265,06/09/1996,,NLA508329906,66316729,https://www.deezer.com/track/66316729,https://music.youtube.com/watch?v=OxvYexFZY6w,,
mozart-piano-sonatas_24.jams,Piano Sonata no. 9 in D major,Wolfgang Amadeus Mozart,Carl Seemann plays Mozart,25,275,24/06/2022,24dc82ee-e721-4bc4-a92d-43d8252a71bc,DEF055204931,1794261507,https://www.deezer.com/track/1794261507,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_17.jams,Piano Sonata no. 6 in D major,Wolfgang Amadeus Mozart,Ingrid Haebler: Mozart Piano Sonatas & Other Works,28,307,28/02/2023,24dc82ee-e721-4bc4-a92d-43d8252a71bc,NLA506700356,2168816437,https://www.deezer.com/track/2168816437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_0.jams,Piano Sonata no. 1 in C major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,3,196,01/01/2000,bb73daef-bb50-4dbc-81dd-8346e65d6c42,NLA508400307,66343429,https://www.deezer.com/track/66343429,https://music.youtube.com/watch?v=aazIStBTfb4,,
mozart-piano-sonatas_52.jams,Piano Sonata no. 18 in D major,Wolfgang Amadeus Mozart,Sonate e Improvvisi,1,292,21/01/2017,24dc82ee-e721-4bc4-a92d-43d8252a71bc,GBSMU3276972,140802747,https://www.deezer.com/track/140802747,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_21.jams,Piano Sonata no. 8 in A minor,Wolfgang Amadeus Mozart,Mozart: Favourite Works for Piano,1,575,06/09/1996,,NLA508329901,66316723,https://www.deezer.com/track/66316723,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_26.jams,Piano Sonata no. 9 in D major,Wolfgang Amadeus Mozart,Carl Seemann plays Mozart,25,275,24/06/2022,24dc82ee-e721-4bc4-a92d-43d8252a71bc,DEF055204931,1794261507,https://www.deezer.com/track/1794261507,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_41.jams,Piano Sonata no. 14 in C minor,Wolfgang Amadeus Mozart,Mozart: Favourite Works for Piano,7,265,06/09/1996,,NLA508329906,66316729,https://www.deezer.com/track/66316729,https://music.youtube.com/watch?v=OxvYexFZY6w,,
mozart-piano-sonatas_8.jams,Piano Sonata no. 3 in B flat major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,8,295,01/01/2000,f8d11b86-5a18-4a44-8dcf-d2d8c2f3d284,NLA508542505,66343434,https://www.deezer.com/track/66343434,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_33.jams,Piano Sonata no. 12 in F major,Wolfgang Amadeus Mozart,Classical Music For Sleeping 2,2,115,01/07/2016,,GBSMU2831324,128083823,https://www.deezer.com/track/128083823,https://music.youtube.com/watch?v=UYUO8W7wVv8,,
mozart-piano-sonatas_10.jams,Piano Sonata no. 4 in E flat major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,11,238,01/01/2000,f8d11b86-5a18-4a44-8dcf-d2d8c2f3d284,NLA508542508,66343437,https://www.deezer.com/track/66343437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_3.jams,Piano Sonata no. 2 in F major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,6,166,01/01/2000,,NLA508542503,66343432,https://www.deezer.com/track/66343432,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_39.jams,Piano Sonata no. 14 in C minor,Wolfgang Amadeus Mozart,Mozart: Favourite Works for Piano,7,265,06/09/1996,,NLA508329906,66316729,https://www.deezer.com/track/66316729,https://music.youtube.com/watch?v=OxvYexFZY6w,,
mozart-piano-sonatas_42.jams,Piano Sonata no. 15 in F major,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart: The Piano Sonatas,46,631,16/09/2022,,DEB331871505,1906350777,https://www.deezer.com/track/1906350777,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_5.jams,Piano Sonata no. 2 in F major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,6,166,01/01/2000,,NLA508542503,66343432,https://www.deezer.com/track/66343432,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_20.jams,Piano Sonata no. 7 in C major,Wolfgang Amadeus Mozart,Mozart: Piano Sonatas K. 279-284 & K. 309,19,537,28/07/2023,1b60f2cb-3d52-4c4f-8cbd-37ad854f6819,GBAJY2241219,2377635835,https://www.deezer.com/track/2377635835,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_9.jams,Piano Sonata no. 4 in E flat major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,11,238,01/01/2000,15b06ccc-8d54-4283-8f04-c6e077968986,NLA508542508,66343437,https://www.deezer.com/track/66343437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_4.jams,Piano Sonata no. 2 in F major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,6,166,01/01/2000,,NLA508542503,66343432,https://www.deezer.com/track/66343432,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_22.jams,Piano Sonata no. 8 in A minor,Wolfgang Amadeus Mozart,Mozart: Favourite Works for Piano,1,575,06/09/1996,,NLA508329901,66316723,https://www.deezer.com/track/66316723,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_13.jams,Piano Sonata no. 5 in G major,Wolfgang Amadeus Mozart,Mozart: Piano Sonatas K. 279-284 & K. 309,1,370,28/07/2023,,GBAJY2241201,2377635655,https://www.deezer.com/track/2377635655,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_46.jams,Piano Sonata no. 16 in C major,Wolfgang Amadeus Mozart,Mozart: Piano Sonata In C major K.545,2,361,29/07/2014,1b60f2cb-3d52-4c4f-8cbd-37ad854f6819,DEF058902282,65344799,https://www.deezer.com/track/65344799,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_29.jams,Piano Sonata no. 10 in C major,Wolfgang Amadeus Mozart,Mozart: Piano Sonatas,3,468,21/08/2006,1b60f2cb-3d52-4c4f-8cbd-37ad854f6819,DEF059003843,72088699,https://www.deezer.com/track/72088699,https://music.youtube.com/watch?v=0lQAZ4mVqFI,,
mozart-piano-sonatas_37.jams,Piano Sonata no. 13 in B flat major,Wolfgang Amadeus Mozart,Vladimir Horowitz - Complete Recordings on Deutsche Grammophon,4,639,01/10/2010,15b06ccc-8d54-4283-8f04-c6e077968986,DEF058702141,66438644,https://www.deezer.com/track/66438644,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_49.jams,Piano Sonata no. 17 in B flat major,Wolfgang Amadeus Mozart,Mozart pour dormir,19,557,01/11/2021,f8d11b86-5a18-4a44-8dcf-d2d8c2f3d284,FRZ390401420,1533385132,https://www.deezer.com/track/1533385132,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
