chord_str,chord_cnt,chord_freq,composite
C:I,2059,0.041305568929545816,False
C:V,1994,0.04000160487883165,False
F:I,1844,0.03699245706949125,False
F:V,1842,0.03695233509870005,False
D:V,1568,0.031455625100304925,False
D:I,1470,0.029489648531535868,False
B:I,1388,0.027844647729096453,False
B:V,1290,0.025878671160327396,False
G:I,1271,0.025497512437810944,False
A:I,1232,0.02471513400738244,False
A:V,1139,0.0228494623655914,False
G:V,950,0.0190579361258225,False
E:V,833,0.016710800834536993,False
E:I,820,0.01645000802439416,False
Amin:i,556,0.011153907879955063,False
Amin:V,489,0.009809821858449688,False
C:IV,468,0.009388541165142032,False
C:ii,452,0.009067565398812389,False
Cmin:V,432,0.008666345690900338,False
F:ii,416,0.008345369924570694,False
B:ii,401,0.008044455143636655,False
F:IV,398,0.007984272187449848,False
D:IV,394,0.007904028245867436,False
Cmin:i,377,0.007562991494142192,False
C:I6,370,0.007422564596372974,False
D:ii,364,0.007302198683999358,False
G:IV,355,0.007121649815438934,False
F:vii,349,0.007001283903065318,False
B:IV,348,0.006981222917669716,False
F:I6,335,0.006720430107526882,False
F:V7,318,0.006379393355801637,False
C:V7,309,0.006198844487241213,False
B:vii,289,0.005797624779329161,False
C:vii,275,0.005516770983790724,False
B:I6,274,0.005496709998395122,False
D:I6,274,0.005496709998395122,False
D:vi,270,0.005416466056812711,False
C:ii6,260,0.005215856202856684,False
F:vi,254,0.005095490290483068,False
D:vii,254,0.005095490290483068,False
B:V7,245,0.004914941421922645,False
G:ii,242,0.004854758465735837,False
C:V(64),242,0.004854758465735837,False
D:V7,234,0.004694270582571016,False
F:V(64),223,0.004473599743219387,False
Fmin:i,218,0.004373294816241374,False
G:I6,213,0.0042729898892633605,False
A:IV,212,0.004252928903867758,False
A:ii,207,0.004152623976889745,False
B:vi,199,0.003992136093724924,False
F:ii6,196,0.003931953137538116,False
A:V7,195,0.003911892152142513,False
Fmin:V,193,0.003871770181351308,False
B:ii6,179,0.0035909163858128712,False
Dmin:V,177,0.003550794415021666,False
E:V7,173,0.0034705504734392554,False
A:V(64),167,0.0033501845610656397,False
Gmin:V,166,0.0033301235756700368,False
Gmin:i,165,0.0033100625902744343,False
E:IV,159,0.0031896966779008185,False
E:I6,158,0.003169635692505216,False
G:V7,158,0.003169635692505216,False
A:I6,157,0.003149574707109613,False
D:V(64),153,0.0030693307655272027,False
G:vii,152,0.0030492697801316002,False
E:ii,149,0.0029890868239447923,False
Dmin:i,148,0.0029690258385491894,False
C:vi,146,0.0029289038677579845,False
C:i,142,0.0028486599261755736,False
B:V(64),141,0.002828598940779971,False
G:vi,138,0.0027684159845931633,False
D:ii6,136,0.002728294013801958,False
C:nan,134,0.002688172043010753,False
D:nan,128,0.0025678061306371367,False
C:V65,128,0.0025678061306371367,False
E:vii,126,0.0025276841598459317,False
Amin:iv,123,0.002467501203659124,False
C:IV6,118,0.0023671962766811105,False
E:V(64),114,0.0022869523350987,False
D:V6,113,0.0022668913497030973,False
F:V2,112,0.0022468303643074948,False
A:vii,111,0.0022267693789118923,False
F:V65,110,0.0022067083935162894,False
F:V43,109,0.002186647408120687,False
A:ii6,109,0.002186647408120687,False
C:V43,108,0.0021665864227250844,False
A:vi,107,0.0021465254373294815,False
Emin:V,106,0.002126464451933879,False
G:ii6,105,0.0021064034665382765,False
B:nan,102,0.0020462205103514686,False
G:V(64),102,0.0020462205103514686,False
C:V2,101,0.0020261595249558657,False
Cmin:#vii,101,0.0020261595249558657,False
G:IV6,100,0.0020060985395602632,False
Emin:i,99,0.0019860375541646607,False
C:V6,98,0.001965976568769058,False
G:V43,97,0.0019459155833734553,False
F:nan,96,0.0019258545979778526,False
Cmin:V7,95,0.0019057936125822501,False
Bmin:V,94,0.0018857326271866474,False
B:V65,94,0.0018857326271866474,False
F:#vii,94,0.0018857326271866474,False
F:IV6,93,0.0018656716417910447,False
Cmin:iv,93,0.0018656716417910447,False
A:nan,92,0.001845610656395442,False
D:V43,92,0.001845610656395442,False
A:V43,92,0.001845610656395442,False
E:ii6,91,0.0018255496709998396,False
E:vi,90,0.0018054886856042369,False
A:V6,85,0.0017051837586262238,False
F:V6,84,0.001685122773230621,False
F:viio,82,0.0016450008024394159,False
F:viio6,80,0.0016048788316482105,False
G:nan,80,0.0016048788316482105,False
Amin:i6,79,0.001584817846252608,False
B:V6,76,0.0015246348900658001,False
D:V65,76,0.0015246348900658001,False
C:#vii,76,0.0015246348900658001,False
B:V2,75,0.0015045739046701974,False
G:V6,75,0.0015045739046701974,False
Amin:ii,75,0.0015045739046701974,False
D:IV6,74,0.0014845129192745947,False
B:viio6,70,0.0014042689776921843,False
Cmin:i6,69,0.0013842079922965816,False
G:V65,68,0.001364147006900979,False
Amin:VI,67,0.0013440860215053765,False
Cmin:vii,67,0.0013440860215053765,False
Bmin:i,66,0.0013240250361097737,False
C:iii,66,0.0013240250361097737,False
B:IV6,64,0.0012839030653185683,False
B:#vii,64,0.0012839030653185683,False
F:i,64,0.0012839030653185683,False
Amin:III,64,0.0012839030653185683,False
A:V65,64,0.0012839030653185683,False
Amin:#vii,61,0.0012237201091317605,False
B:V43,60,0.001203659123736158,False
D:viio6,58,0.0011635371529449526,False
C:viio6,57,0.00114347616754935,False
Amin:vii,57,0.00114347616754935,False
Fmin:VI,57,0.00114347616754935,False
F:iii,56,0.0011234151821537474,False
Amin:V7,55,0.0011033541967581447,False
B:viio,54,0.0010832932113625422,False
Amin:V(64),49,0.000982988284384529,False
Cmin:V(64),48,0.0009629272989889263,False
E:V6,47,0.0009428663135933237,False
G:I64,47,0.0009428663135933237,False
F:iv,45,0.0009027443428021184,False
Fmin:#vii,45,0.0009027443428021184,False
D:viio,43,0.0008626223720109131,False
Fmin:vii,43,0.0008626223720109131,False
E:V2,42,0.0008425613866153105,False
E:nan,42,0.0008425613866153105,False
G:V2,42,0.0008425613866153105,False
D:V2,42,0.0008425613866153105,False
E:viio6,41,0.0008225004012197079,False
Cmin:VI,40,0.0008024394158241052,False
D:#vii,39,0.0007823784304285027,False
C:I64,39,0.0007823784304285027,False
Amin:iv6,39,0.0007823784304285027,False
Fmin:V7,39,0.0007823784304285027,False
A:V2,39,0.0007823784304285027,False
B:V7/IV,38,0.0007623174450329001,False
Cmin:V65,38,0.0007623174450329001,False
Fmin:iv,38,0.0007623174450329001,False
F:I64,37,0.0007422564596372974,False
A:viio6,37,0.0007422564596372974,False
F:V7/IV,36,0.0007221954742416948,False
F:bVI,36,0.0007221954742416948,False
Cmin:iv6,36,0.0007221954742416948,False
Gmin:i6,35,0.0007021344888460922,False
D:i,35,0.0007021344888460922,False
B:i,34,0.0006820735034504895,False
Gmin:iv,34,0.0006820735034504895,False
C:iii6,34,0.0006820735034504895,False
F:V65/V,34,0.0006820735034504895,False
E:V43,33,0.0006620125180548869,False
E:V65,33,0.0006620125180548869,False
Gmin:#vii,33,0.0006620125180548869,False
Dmin:vii,33,0.0006620125180548869,False
Fmin:V(64),33,0.0006620125180548869,False
D:vi7,33,0.0006620125180548869,False
F:iii6,32,0.0006419515326592842,False
D:iii,32,0.0006419515326592842,False
F:viio7/V,31,0.0006218905472636816,False
C:viio,31,0.0006218905472636816,False
F:vi6,31,0.0006218905472636816,False
Amin:iio6,31,0.0006218905472636816,False
G:iii,30,0.000601829561868079,False
C:ii65,30,0.000601829561868079,False
Dmin:i6,30,0.000601829561868079,False
E:IV6,29,0.0005817685764724763,False
E:#vii,29,0.0005817685764724763,False
C:viio7/V,29,0.0005817685764724763,False
D:II,29,0.0005817685764724763,False
G:i,28,0.0005617075910768737,False
C:V65/V,28,0.0005617075910768737,False
Cmin:ii,28,0.0005617075910768737,False
B:viio6/V,27,0.0005416466056812711,False
D:vi6,27,0.0005416466056812711,False
G:viio,27,0.0005416466056812711,False
C:viio6/V,27,0.0005416466056812711,False
Fmin:ii,27,0.0005416466056812711,False
Dmin:#vii,26,0.0005215856202856684,False
B:iv,26,0.0005215856202856684,False
C:viio64,26,0.0005215856202856684,False
F:V(4),26,0.0005215856202856684,False
A:IV6,26,0.0005215856202856684,False
Gmin:vii,25,0.0005015246348900658,False
C:V65/ii,25,0.0005015246348900658,False
F:ii65,24,0.00048146364949446316,False
B:viio7/V,24,0.00048146364949446316,False
G:viio6,24,0.00048146364949446316,False
A:vi7,24,0.00048146364949446316,False
G:#vii,23,0.0004614026640988605,False
C:V7/IV,23,0.0004614026640988605,False
D:ii65,22,0.0004413416787032579,False
D:viio/V,22,0.0004413416787032579,False
F:#viio7/vi,22,0.0004413416787032579,False
Cmin:i64,22,0.0004413416787032579,False
Bmin:vii,21,0.00042128069330765527,False
B:vi6,21,0.00042128069330765527,False
G:ii65,21,0.00042128069330765527,False
Emin:i6,21,0.00042128069330765527,False
Dmin:V7,21,0.00042128069330765527,False
Amin:i64,21,0.00042128069330765527,False
C:V64,21,0.00042128069330765527,False
F:iv6,21,0.00042128069330765527,False
Cmin:#viio7,21,0.00042128069330765527,False
Cmin:#viio43,21,0.00042128069330765527,False
Amin:v,21,0.00042128069330765527,False
A:#vii,21,0.00042128069330765527,False
A:viio,21,0.00042128069330765527,False
B:bVI,20,0.0004012197079120526,False
G:I(64),20,0.0004012197079120526,False
D:ii7,20,0.0004012197079120526,False
Amin:V6,20,0.0004012197079120526,False
D:iii6,20,0.0004012197079120526,False
Cmin:nan,20,0.0004012197079120526,False
Gmin:VI,19,0.00038115872251645003,False
Bmin:#vii,19,0.00038115872251645003,False
G:V7/IV,19,0.00038115872251645003,False
C:V(4),19,0.00038115872251645003,False
Amin:#viio43,19,0.00038115872251645003,False
C:iv,19,0.00038115872251645003,False
F:viio6/V,19,0.00038115872251645003,False
C:V65/IV,19,0.00038115872251645003,False
Amin:V65,19,0.00038115872251645003,False
A:iii,19,0.00038115872251645003,False
Cmin:#viio6,19,0.00038115872251645003,False
D:V65/V,19,0.00038115872251645003,False
D:viio6/V,19,0.00038115872251645003,False
C:I(64),19,0.00038115872251645003,False
Gmin:V7,18,0.0003610977371208474,False
B:I64,18,0.0003610977371208474,False
B:V65/ii,18,0.0003610977371208474,False
B:V43/V,18,0.0003610977371208474,False
B:V(4),18,0.0003610977371208474,False
B:iii,18,0.0003610977371208474,False
G:iii6,18,0.0003610977371208474,False
Emin:V7,18,0.0003610977371208474,False
Emin:V(64),18,0.0003610977371208474,False
G:vi6,18,0.0003610977371208474,False
G:ii7,18,0.0003610977371208474,False
G:V64,18,0.0003610977371208474,False
F:viio64,18,0.0003610977371208474,False
Dmin:iv,18,0.0003610977371208474,False
Amin:nan,18,0.0003610977371208474,False
Amin:V43,18,0.0003610977371208474,False
Fmin:i6,18,0.0003610977371208474,False
Fmin:Ger6,18,0.0003610977371208474,False
A:ii65,18,0.0003610977371208474,False
E:iv,18,0.0003610977371208474,False
A:I(94),18,0.0003610977371208474,False
Dmin:ii,17,0.00034103675172524473,False
C:#viio7/vi,17,0.00034103675172524473,False
B:ii65,16,0.0003209757663296421,False
B:V64,16,0.0003209757663296421,False
B:V+6/IV,16,0.0003209757663296421,False
D:V65/ii,16,0.0003209757663296421,False
G:IV64,16,0.0003209757663296421,False
C:vi6,16,0.0003209757663296421,False
C:vii%7/V,16,0.0003209757663296421,False
