key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
f#	[3.75, 17.75, 4.0, 3.5, 1.5, 1.5, 12.0, 1.0, 11.75, 11.5, 0.0, 6.25]	0.0	36.0	36.0	1	9	8
C	[2.75, 0.0, 1.5, 0.5, 1.75, 0.5, 1.5, 3.75, 0.0, 0.5, 0.0, 2.75]	36.0	44.0	8.0	10	11	1
Db	[1.5, 0.5, 0.0, 3.75, 0.0, 0.75, 0.75, 0.0, 4.0, 0.0, 0.5, 0.0]	44.0	50.0	6.0	12	13	1
f#	[2.75, 18.75, 3.5, 2.5, 1.75, 2.0, 17.75, 0.75, 12.25, 11.25, 0.0, 7.25]	50.0	83.0	33.0	13	21	8
