key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Eb	[17.75, 7.5, 14.5, 51.5, 3.5, 15.5, 2.5, 20.75, 20.0, 5.25, 34.5, 0.0]	0.0	51.0	51.0	1	17	16
g	[2.5, 0.0, 7.0, 1.0, 0.0, 0.5, 2.5, 12.75, 0.0, 5.0, 5.0, 0.0]	51.0	60.0	9.0	18	20	2
f	[3.25, 2.5, 0.0, 0.0, 1.5, 8.5, 0.0, 6.75, 6.0, 0.0, 2.75, 0.0]	60.0	68.0	8.0	21	23	2
Eb	[16.5, 5.0, 20.5, 73.0, 3.0, 28.5, 7.0, 34.5, 37.0, 9.0, 72.0, 3.0]	68.0	138.0	70.0	23	47	24
