0.0	1	1	1.0	0.17	['G2', 'B3']	G	I
0.17	1	1.17	0.0625	0.17	['G2', 'D4']		
0.33	1	1.33	0.0625	0.17	['G2', 'B3']		
0.5	1	1.5	0.25	0.17	['G2', 'D3', 'D4']		
0.67	1	1.67	0.0625	0.17	['G2', 'D3', 'G4']		
0.83	1	1.83	0.0625	0.17	['G2', 'D3', 'D4']		
1.0	1	2	0.5	0.17	['G2', 'D3', 'B3']		
1.17	1	2.17	0.0625	0.17	['G2', 'D3', 'D4']		
1.33	1	2.33	0.0625	0.17	['G2', 'D3', 'B3']		
1.5	1	2.5	0.25	0.17	['G2', 'D3', 'D4']		
1.67	1	2.67	0.0625	0.17	['G2', 'D3', 'G4']		
1.83	1	2.83	0.0625	0.17	['G2', 'D3', 'D4']		
2.0	2	1	1.0	0.17	['G2', 'D3', 'B3']	G	I
2.17	2	1.17	0.0625	0.17	['G2', 'D3', 'D4']		
2.33	2	1.33	0.0625	0.17	['G2', 'D3', 'B3']		
2.5	2	1.5	0.25	0.17	['G2', 'D3', 'D4']		
2.67	2	1.67	0.0625	0.17	['G2', 'D3', 'G4']		
2.83	2	1.83	0.0625	0.17	['G2', 'D3', 'D4']		
3.0	2	2	0.5	0.17	['G2', 'D3', 'B3']		
3.17	2	2.17	0.0625	0.17	['G2', 'D3', 'D4']		
3.33	2	2.33	0.0625	0.17	['G2', 'D3', 'B3']		
3.5	2	2.5	0.25	0.17	['G2', 'D3', 'D4', 'B4']		
3.67	2	2.67	0.0625	0.08	['G2', 'D3', 'G4', 'B4']		
3.75	2	2.75	0.125	0.08	['G2', 'D3', 'G4', 'C5']		
3.83	2	2.83	0.0625	0.17	['G2', 'D3', 'D4', 'C5']		
4.0	3	1	1.0	0.17	['G2', 'D3', 'B3', 'D5']	G	I
4.17	3	1.17	0.0625	0.17	['G2', 'D3', 'D4', 'D5']		
4.33	3	1.33	0.0625	0.17	['G2', 'D3', 'B3', 'D5']		
4.5	3	1.5	0.25	0.17	['G2', 'D3', 'D4', 'D5']		
4.67	3	1.67	0.0625	0.17	['G2', 'D3', 'G4', 'D5']		
4.83	3	1.83	0.0625	0.17	['G2', 'D3', 'D4', 'D5']		
5.0	3	2	0.5	0.17	['G2', 'D3', 'C4', 'D5']	G	V
5.17	3	2.17	0.0625	0.17	['G2', 'D3', 'D4', 'D5']		
5.33	3	2.33	0.0625	0.17	['G2', 'D3', 'C4', 'D5']		
5.5	3	2.5	0.25	0.17	['G2', 'D3', 'D4', 'D5']		
5.67	3	2.67	0.0625	0.17	['G2', 'D3', 'F#4', 'D5']		
5.83	3	2.83	0.0625	0.17	['G2', 'D3', 'D4', 'D5']		
6.0	4	1	1.0	0.17	['G2', 'D3', 'B3', 'D5']	G	I
6.17	4	1.17	0.0625	0.17	['G2', 'D3', 'D4', 'D5']		
6.33	4	1.33	0.0625	0.17	['G2', 'D3', 'B3', 'D5']		
6.5	4	1.5	0.25	0.17	['G2', 'D3', 'D4', 'D5']		
6.67	4	1.67	0.0625	0.08	['G2', 'D3', 'G4', 'D5']		
6.75	4	1.75	0.125	0.08	['G2', 'D3', 'G4', 'B4']		
6.83	4	1.83	0.0625	0.17	['G2', 'D3', 'D4', 'B4']		
7.0	4	2	0.5	0.17	['G2', 'D3', 'B3', 'G4']		
7.17	4	2.17	0.0625	0.17	['G2', 'D3', 'D4', 'G4']		
7.33	4	2.33	0.0625	0.17	['G2', 'D3', 'B3', 'G4']		
7.5	4	2.5	0.25	0.17	['G2', 'D3', 'D4', 'B4']		
7.67	4	2.67	0.0625	0.08	['G2', 'D3', 'G4', 'B4']		
7.75	4	2.75	0.125	0.08	['G2', 'D3', 'G4']		
7.83	4	2.83	0.0625	0.17	['G2', 'D3', 'D4', 'G4']		
8.0	5	1	1.0	0.17	['G2', 'D3', 'B3', 'D4']	G	I
8.17	5	1.17	0.0625	0.17	['G2', 'D3', 'D4']		
8.33	5	1.33	0.0625	0.17	['G2', 'D3', 'B3', 'D4']		
8.5	5	1.5	0.25	0.17	['G2', 'D3', 'D4']		
8.67	5	1.67	0.0625	0.17	['G2', 'D3', 'D4', 'G4']		
8.83	5	1.83	0.0625	0.17	['G2', 'D3', 'D4']		
9.0	5	2	0.5	0.17	['G2', 'D3', 'C4', 'D4']	G	V
9.17	5	2.17	0.0625	0.08	['G2', 'D3', 'D4']		
9.25	5	2.25	0.125	0.08	['G2', 'D3', 'D4', 'F#4']		
9.33	5	2.33	0.0625	0.17	['G2', 'D3', 'C4', 'F#4']		
9.5	5	2.5	0.25	0.17	['G2', 'D3', 'D4', 'A4']		
9.67	5	2.67	0.0625	0.08	['G2', 'D3', 'F#4', 'A4']		
9.75	5	2.75	0.125	0.08	['G2', 'D3', 'F#4']		
9.83	5	2.83	0.0625	0.17	['G2', 'D3', 'D4', 'F#4']		
10.0	6	1	1.0	0.17	['G2', 'D3', 'B3', 'G4']	G	I
10.17	6	1.17	0.0625	0.17	['G2', 'D3', 'D4', 'G4']		
10.33	6	1.33	0.0625	0.17	['G2', 'D3', 'B3', 'G4']		
10.5	6	1.5	0.25	0.17	['G2', 'D3', 'D4', 'G4']		
10.67	6	1.67	0.0625	0.17	['G2', 'D3', 'G4']		
10.83	6	1.83	0.0625	0.17	['G2', 'D3', 'D4', 'G4']		
11.0	6	2	0.5	0.17	['G2', 'D3', 'B3']		
11.17	6	2.17	0.0625	0.17	['G2', 'D3', 'D4']		
11.33	6	2.33	0.0625	0.17	['G2', 'D3', 'B3']		
