key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
c	[36.97, 1.65, 18.65, 35.65, 1.65, 20.99, 0.99, 55.46, 15.7, 0.0, 0.33, 17.83]	0.0	76.0	75.28	1	19	18
Eb	[8.1, 0.0, 4.12, 9.16, 0.0, 1.65, 0.0, 7.26, 4.64, 0.0, 12.06, 0.0]	76.0	94.0	17.84	20	24	4
g	[5.14, 0.0, 6.77, 5.47, 0.0, 0.0, 8.09, 8.09, 0.0, 5.45, 3.31, 0.0]	94.0	110.0	15.87	24	28	4
c	[24.42, 4.95, 37.65, 25.42, 0.66, 40.28, 0.0, 37.29, 38.01, 0.0, 1.98, 27.41]	110.0	180.0	69.34	28	45	17
Ab	[28.39, 17.68, 0.0, 36.54, 3.98, 5.29, 13.58, 10.07, 18.0, 5.28, 9.26, 0.0]	180.0	236.0	55.53	46	59	13
c	[36.48, 0.0, 22.45, 25.42, 0.0, 20.18, 0.33, 44.58, 20.0, 0.0, 0.0, 33.68]	236.0	304.0	67.38	60	76	16
Eb	[8.1, 0.0, 3.89, 9.41, 0.0, 1.65, 0.0, 7.6, 4.31, 0.0, 12.06, 0.0]	304.0	322.0	17.85	77	81	4
g	[5.14, 0.0, 7.76, 5.47, 0.0, 0.0, 7.1, 9.08, 0.0, 5.45, 3.31, 0.0]	322.0	338.0	15.87	81	85	4
c	[38.35, 4.95, 47.12, 39.67, 0.66, 46.57, 0.99, 64.44, 40.98, 0.0, 1.98, 33.39]	338.0	432.0	93.15	85	109	24
