type,time,duration,original,converted
chord,1.1,4.0,F minor:V,C:maj
chord,2.1,2.0,F minor:i,F:min
chord,2.3,2.0,F minor:VI,Db:maj
chord,3.1,1.0,F minor:viio,E:dim
chord,3.2,3.0,F minor:viio64,Bb:dim/b5
chord,4.1,2.0,F minor:iv,Bb:min
chord,4.3,2.0,F minor:i6,Ab:min/b3
chord,5.1,1.0,F minor:iv6,Db:min/b3
chord,5.2,1.0,F minor:V,C:maj
chord,5.3,2.0,F minor:iv,Bb:min
chord,6.1,3.0,F minor:V6,E:maj/3
chord,6.4,1.0,F minor:viio,E:dim
chord,7.1,4.0,F minor:i,F:min
chord,8.1,2.0,F minor:i6,Ab:min/b3
chord,8.3,2.0,F minor:i,F:min
chord,9.1,4.0,F minor:V7/V,G:7
chord,10.1,4.0,F minor:V,C:maj
chord,11.1,1.0,F minor:i6,Ab:min/b3
chord,11.2,1.0,F minor:ii,G:min
chord,11.3,2.0,F minor:i,F:min
chord,12.1,4.0,F minor:V65/V,B:7/3
chord,13.1,4.0,F minor:V7,C:7
chord,14.1,2.0,F minor:i,F:min
chord,14.3,2.0,F minor:iv6,Db:min/b3
chord,15.1,4.0,F minor:V65,E:7/3
chord,16.1,4.0,F minor:i,F:min
chord,17.1,2.0,F minor:i6,Ab:min/b3
chord,17.3,2.0,F minor:i,F:min
chord,18.1,2.0,F minor:V43/V,D:7/5
chord,18.3,2.0,F minor:V7/V,G:7
chord,19.1,4.0,F minor:V,C:maj
chord,20.1,2.0,F minor:i6,Ab:min/b3
chord,20.3,2.0,F minor:iv,Bb:min
chord,21.1,4.0,F minor:V2,Bb:7/b7
chord,22.1,2.0,F minor:V2,Bb:7/b7
chord,22.3,1.0,F minor:i6,Ab:min/b3
chord,22.4,1.0,F minor:i,F:min
chord,23.1,4.0,F minor:V65,E:7/3
chord,24.1,4.0,F minor:V7/iv,F:7
chord,25.1,4.0,F minor:V7/VII,Bb:7
chord,26.1,4.0,F minor:V7/VI,Ab:7
chord,27.1,4.0,F minor:VI,Db:maj
chord,28.1,4.0,F minor:VII,Eb:maj
chord,29.1,4.0,F minor:iv64,F:min/5
chord,30.1,4.0,F minor:i,F:min
chord,31.1,4.0,F minor:v64,G:min/5
chord,32.1,4.0,F minor:iio7,G:hdim7
chord,33.1,2.0,F minor:i6,Ab:min/b3
chord,33.3,2.0,F minor:i,F:min
chord,34.1,2.0,F minor:VII6,G:maj/3
chord,34.3,2.0,F minor:VII,Eb:maj
chord,35.1,2.0,F minor:viio6/VII,F:dim/b3
chord,35.3,2.0,F minor:viio/VII,D:dim
chord,36.1,4.0,F minor:V,C:maj
chord,37.1,2.0,F minor:i6,Ab:min/b3
chord,37.3,2.0,F minor:i,F:min
chord,38.1,4.0,F minor:V65/III,G:7/3
chord,39.1,4.0,F minor:III,Ab:maj
chord,40.1,2.0,F minor:III,Ab:maj
chord,40.3,2.0,F minor:VI,Db:maj
chord,41.1,4.0,F minor:V7/III,Eb:7
chord,42.1,4.0,F minor:V7/VI,Ab:7
chord,43.1,4.0,F minor:viio7/iv,A:hdim7
chord,44.1,4.0,F minor:V7/VII,Bb:7
chord,45.1,4.0,F minor:V65/v,B:7/3
chord,46.1,4.0,F minor:v,C:min
chord,47.1,2.0,F minor:v6,Eb:min/b3
chord,47.3,2.0,F minor:i,F:min
chord,48.1,2.0,F minor:V/V,G:maj
chord,48.3,2.0,F minor:V65/V,B:7/3
chord,49.1,2.0,F minor:V,C:maj
chord,49.3,2.0,F minor:V65,E:7/3
chord,50.1,2.0,F minor:V/iv,F:maj
chord,50.3,2.0,F minor:V65/iv,A:7/3
chord,51.1,2.0,F minor:V/VII,Bb:maj
chord,51.3,2.0,F minor:V65/VII,D:7/3
chord,52.1,2.0,F minor:V/III,Eb:maj
chord,52.3,2.0,F minor:V65/III,G:7/3
chord,53.1,4.0,F minor:V/VI,Ab:maj
chord,54.1,4.0,F minor:V65/iv,A:7/3
chord,55.1,4.0,F minor:iv,Bb:min
chord,56.1,2.0,F minor:iv6,Db:min/b3
chord,56.3,2.0,F minor:iv/iv,Eb:min
chord,57.1,4.0,F minor:V7/iv,F:7
chord,58.1,4.0,Bb minor:i,Bb:min
chord,59.1,4.0,Bb minor:V7/VII,Eb:7
chord,60.1,4.0,Bb minor:iv/iv,Ab:min
chord,61.1,4.0,Bb minor:V7/VI,Db:7
chord,62.1,2.0,Bb minor:VI,Gb:maj
chord,62.3,2.0,Bb minor:iv7,Eb:min7
chord,63.1,4.0,Bb minor:V65/VI,F:7/3
chord,64.1,2.0,Bb minor:VI,Gb:maj
chord,64.3,2.0,Bb minor:iv,Eb:min
chord,65.1,4.0,Bb minor:V65/VI,F:7/3
chord,66.1,4.0,Gb major:I,Gb:maj
chord,67.1,4.0,Gb major:I,Gb:maj
chord,68.1,4.0,Gb major:V2/V,Gb:7/b7
chord,69.1,4.0,Db major:I,Db:maj
chord,70.1,4.0,Db major:I,Db:maj
chord,71.1,4.0,Db major:V2/V,Db:7/b7
chord,72.1,4.0,Ab major:I,Ab:maj
chord,73.1,2.0,Ab major:I,Ab:maj
chord,73.3,2.0,Ab major:i,Ab:min
chord,74.1,4.0,Ab major:V2/v,Ab:7/b7
chord,75.1,4.0,Eb minor:i,Eb:min
chord,76.1,4.0,Eb minor:i,Eb:min
chord,77.1,2.0,Eb minor:viio7/v,A:hdim7
chord,77.3,2.0,Eb minor:V2/v,Eb:7/b7
chord,78.1,4.0,Bb minor:i,Bb:min
chord,79.1,4.0,Bb minor:i,Bb:min
chord,80.1,2.0,Bb minor:viio7/v,E:hdim7
chord,80.3,2.0,Bb minor:V2/v,Bb:7/b7
chord,81.1,4.0,F minor:i,F:min
chord,82.1,4.0,F minor:i,F:min
chord,83.1,4.0,F minor:V7/v,G:7
chord,84.1,2.0,C minor:i,C:min
chord,84.3,2.0,C minor:VI,Ab:maj
chord,85.1,4.0,C minor:viio,B:dim
chord,86.1,4.0,C minor:i,C:min
chord,87.1,2.0,C minor:VI,Ab:maj
chord,87.3,2.0,C minor:iv,F:min
chord,88.1,4.0,C minor:V7,G:7
chord,89.1,2.0,C minor:i,C:min
chord,89.3,2.0,C minor:V7/iv,C:7
chord,90.1,2.0,F minor:i,F:min
chord,90.3,2.0,F minor:VI,Db:maj
chord,91.1,3.0,F minor:V6,E:maj/3
chord,91.4,1.0,F minor:V65,E:7/3
chord,92.1,4.0,F minor:i,F:min
chord,93.1,2.0,F minor:i6,Ab:min/b3
chord,93.3,2.0,F minor:viio65,G:hdim7/b3
chord,94.1,4.0,F minor:viio43,Bb:hdim7/b5
chord,95.1,4.0,F minor:i6,Ab:min/b3
chord,96.1,4.0,F minor:iv,Bb:min
chord,97.1,4.0,F minor:-VII7,Ebb:7
