type,time,duration,original,converted
chord,0.25,1.0,Eb major:V,Bb:maj
chord,1.1,2.0,Eb major:I,Eb:maj
chord,1.2,1.0,Eb major:viio42/iii,Eb:hdim7/b7
chord,1.25,1.0,Eb major:I64,Bb:maj/5
chord,2.1,1.0,Eb major:viio6/iii,A:dim/b3
chord,2.15,1.0,Eb major:I,Eb:maj
chord,2.2,2.0,Eb major:IV,Ab:maj
chord,3.1,1.0,Eb major:viio64/ii,Bb:dim/b5
chord,3.15,1.0,Eb major:V7,Bb:7
chord,3.2,2.0,Eb major:V9,Bb:9
chord,4.1,1.0,Eb major:viio64/ii,Bb:dim/b5
chord,4.15,1.0,Eb major:V7,Bb:7
chord,4.2,2.0,Eb major:V9,Bb:9
chord,5.1,1.0,Eb major:V9,Bb:9
chord,5.15,1.0,Eb major:iii6,Bb:min/b3
chord,5.2,1.0,Eb major:viio6/iii,A:dim/b3
chord,5.25,1.0,Eb major:V7,Bb:7
chord,6.1,1.0,Eb minor:i,Eb:min
chord,6.15,1.0,Eb minor:V7,Bb:7
chord,6.2,2.0,Eb minor:i,Eb:min
chord,7.1,1.0,Eb minor:i,Eb:min
chord,7.15,1.0,Eb minor:ib7,Eb:min7
chord,7.2,1.0,Eb minor:iio64,Cb:dim/b5
chord,7.25,1.0,Eb minor:i,Eb:min
chord,8.1,1.0,Eb minor:V7,Bb:7
chord,8.15,1.0,Eb minor:i64,Bb:min/5
chord,8.2,3.0,Eb minor:V,Bb:maj
chord,8.35,1.0,Eb minor:VI42,Bb:maj7/7
chord,9.1,1.0,Eb minor:V,Bb:maj
chord,9.15,1.0,Eb minor:iv6,Cb:min/b3
chord,9.2,1.0,Eb minor:viø7,C:hdim7
chord,9.25,1.0,Eb minor:V7,Bb:7
chord,10.1,1.0,Eb minor:i,Eb:min
chord,10.15,1.0,Eb minor:V7,Bb:7
chord,10.2,1.0,Eb minor:i,Eb:min
chord,10.25,1.0,Eb minor:III6,Bb:maj/3
chord,11.1,1.0,Eb minor:iio64,Cb:dim/b5
chord,11.15,1.0,Eb minor:i,Eb:min
chord,11.2,1.0,Gb major:V64,Ab:maj/5
chord,11.25,1.0,Gb major:ii7,Ab:min7
chord,12.1,2.0,Gb major:V,Db:maj
chord,12.2,2.0,Gb major:V7,Db:7
chord,13.1,4.0,Gb major:I,Gb:maj
chord,14.1,6.0,Gb major:I,Gb:maj
chord,15.1,3.0,Eb major:IV,Ab:maj
chord,15.25,1.0,Eb major:V,Bb:maj
