type,time,duration,original,converted
chord,1.1,6.0,Eb major:I,Eb:maj
chord,2.1,6.0,Eb major:I,Eb:maj
chord,3.1,6.0,Eb major:I,Eb:maj
chord,4.1,3.0,Eb major:I,Eb:maj
chord,4.2,3.0,Eb major:V6,D:maj/3
chord,5.1,6.0,Eb major:vi,C:min
chord,6.1,3.0,Eb major:ii7,F:min7
chord,6.2,3.0,Eb major:viiø65,F:hdim7/b3
chord,7.1,3.0,C minor:V42,F:7/b7
chord,7.2,3.0,C minor:i6,Eb:min/b3
chord,8.1,3.0,C minor:VI7,Ab:maj7
chord,8.2,3.0,C minor:It6,Ab:dim/b3
chord,9.1,3.0,C minor:V7,G:7
chord,10.1,3.0,C minor:i,C:min
chord,10.2,2.0,C minor:III+,Eb:aug
chord,10.266666666666667,1.0,C minor:i,C:min
chord,11.1,3.0,Ab major:V43,Bb:7/5
chord,11.2,3.0,Ab major:V42,Db:7/b7
chord,12.1,4.0,Db major:V6,C:maj/3
chord,12.233333333333333,1.0,Db major:I,Db:maj
chord,12.266666666666667,1.0,Db major:V+6,C:aug/3
chord,13.1,2.0,Db major:I,Db:maj
chord,13.166666666666666,1.0,Eb major:V65,D:7/3
chord,13.2,2.0,Eb major:I,Eb:maj
chord,13.266666666666667,1.0,Eb major:V65/ii,E:7/3
chord,14.1,2.0,Eb major:ii,F:min
chord,14.166666666666666,1.0,C minor:iiø65,F:hdim7/b3
chord,14.2,3.0,C minor:V7,G:7
chord,15.1,3.0,C minor:i,C:min
chord,15.2,3.0,C minor:VI7,Ab:maj7
chord,16.1,3.0,Eb major:viio7/v,A:hdim7
chord,16.2,3.0,Eb major:V7,Bb:7
chord,17.1,6.0,Eb major:I,Eb:maj
key,1.1,36.0,Eb major,Eb:major
key,7.1,21.0,C minor,C:minor
key,11.1,6.0,Ab major,Ab:major
key,12.1,8.0,Db major,Db:major
key,13.166666666666666,6.0,Eb major,Eb:major
key,14.166666666666666,10.0,C minor,C:minor
key,16.1,12.0,Eb major,Eb:major
