type,time,duration,original,converted
chord,1.1,1.0,F major:I,F:maj
chord,1.1666666666666667,0.5,F major:V7,C:7
chord,2.1,1.5,F major:I,F:maj
chord,3.1,1.5,F major:V7,C:7
chord,4.1,1.5,F major:I,F:maj
chord,5.1,1.5,F major:I,F:maj
chord,6.1,1.5,F major:I,F:maj
chord,7.1,1.5,F major:vi6,F:min/b3
chord,8.1,0.5,F major:I64/V,G:maj/5
chord,8.133333333333333,1.0,F major:V7/V,G:7
chord,9.1,1.5,F major:V,C:maj
chord,10.1,1.5,F major:V,C:maj
chord,11.1,1.5,F major:V7/V,G:7
chord,12.1,1.5,F major:V7/V,G:7
chord,13.1,1.5,F major:V,C:maj
chord,14.1,1.5,A minor:V7,E:7
chord,15.1,1.5,A minor:i,A:min
chord,16.1,1.5,A minor:V7,E:7
chord,17.1,1.5,A minor:i,A:min
chord,18.1,1.5,C major:V7[no5],"G:(3,*5,b7)"
chord,19.1,1.5,C major:I,C:maj
chord,20.1,1.5,C major:V7[no5],"G:(3,*5,b7)"
chord,21.1,1.5,C major:I,C:maj
chord,22.1,1.0,C major:I,C:maj
chord,22.166666666666668,0.5,F major:V7,C:7
chord,23.1,1.5,F major:V7,C:7
chord,24.1,1.5,F major:IV,Bb:maj
chord,25.1,1.5,F major:I64,C:maj/5
chord,26.1,1.5,F major:V7,C:7
chord,27.1,1.5,F major:I,F:maj
chord,28.1,1.5,F major:I,F:maj
chord,29.1,1.5,F major:I,F:maj
chord,30.1,0.5,F major:I64,C:maj/5
chord,30.133333333333333,1.0,F major:V7,C:7
chord,31.1,1.5,F major:I,F:maj
key,1.1,19.5,F major,F:major
key,14.1,6.0,A minor,A:minor
key,18.1,7.0,C major,C:major
key,22.166666666666668,14.0,F major,F:major
