type,time,duration,original,converted
chord,1.1,2.0,F minor:i,F:min
chord,2.1,2.0,F minor:i,F:min
chord,3.1,2.0,F minor:i,F:min
chord,4.1,2.0,F minor:i,F:min
chord,5.1,2.0,F minor:III,Ab:maj
chord,6.1,2.0,F minor:III,Ab:maj
chord,7.1,2.0,F minor:III,Ab:maj
chord,8.1,2.0,F minor:III,Ab:maj
chord,9.1,2.0,F minor:V7,C:7
chord,10.1,2.0,F minor:V7,C:7
chord,11.1,2.0,F minor:V7,C:7
chord,12.1,2.0,F minor:V,C:maj
chord,13.1,2.0,F minor:i,F:min
chord,14.1,2.0,F minor:i,F:min
chord,15.1,2.0,F minor:V7/III,Eb:7
chord,16.1,2.0,F minor:III,Ab:maj
chord,17.1,2.0,Eb minor:Cad64,Bb:min/5
chord,18.1,2.0,Eb minor:V7,Bb:7
chord,19.1,2.0,F minor:V7,C:7
chord,20.1,2.0,F minor:V7,C:7
chord,21.1,2.0,Ab major:I6,C:maj/3
chord,22.1,2.0,Ab major:V/V,Bb:maj
chord,23.1,2.0,Ab major:V7,Eb:7
chord,24.1,2.0,Ab major:V7/IV,Ab:7
chord,25.1,2.0,Ab major:IV,Db:maj
chord,26.1,2.0,F minor:iv,Bb:min
chord,27.1,2.0,F minor:i,F:min
chord,28.1,2.0,F minor:i,F:min
chord,29.1,2.0,F minor:i,F:min
chord,30.1,2.0,F minor:i,F:min
chord,31.1,2.0,F minor:i,F:min
chord,32.1,2.0,F minor:i,F:min
chord,33.1,2.0,F minor:III,Ab:maj
chord,34.1,2.0,F minor:III,Ab:maj
chord,35.1,2.0,F minor:III,Ab:maj
chord,36.1,2.0,F minor:III,Ab:maj
chord,37.1,2.0,F minor:V7,C:7
chord,38.1,2.0,F minor:V7,C:7
chord,39.1,2.0,F minor:V7,C:7
chord,40.1,2.0,F minor:V,C:maj
chord,41.1,2.0,F minor:i,F:min
chord,42.1,2.0,F minor:i,F:min
chord,43.1,2.0,F minor:V7/III,Eb:7
chord,44.1,2.0,F minor:III,Ab:maj
chord,45.1,2.0,Eb minor:Cad64,Bb:min/5
chord,46.1,2.0,Eb minor:V7,Bb:7
chord,47.1,2.0,F minor:V7,C:7
chord,48.1,2.0,F minor:V7,C:7
chord,49.1,2.0,Ab major:I6,C:maj/3
chord,50.1,2.0,Ab major:V/V,Bb:maj
chord,51.1,2.0,Ab major:V7,Eb:7
chord,52.1,2.0,Ab major:V7/IV,Ab:7
chord,53.1,2.0,Ab major:IV,Db:maj
chord,54.1,2.0,F minor:iv,Bb:min
chord,55.1,2.0,F minor:i,F:min
chord,56.1,2.0,F minor:i,F:min
chord,57.1,2.0,F minor:i,F:min
chord,58.1,2.0,F minor:VI,Db:maj
chord,59.1,2.0,F minor:i,F:min
chord,60.1,2.0,F minor:i,F:min
key,1.1,32.0,F minor,F:minor
key,17.1,4.0,Eb minor,Eb:minor
key,19.1,4.0,F minor,F:minor
key,21.1,10.0,Ab major,Ab:major
key,26.1,38.0,F minor,F:minor
key,45.1,4.0,Eb minor,Eb:minor
key,47.1,4.0,F minor,F:minor
key,49.1,10.0,Ab major,Ab:major
key,54.1,14.0,F minor,F:minor
