type,time,duration,original,converted
chord,0.4,1.5,F minor:i,F:min
chord,1.1,6.0,F minor:i,F:min
chord,2.1,6.0,F minor:i,F:min
chord,3.1,3.0,F minor:V6,E:maj/3
chord,3.3,3.0,F minor:viio43/V,F:hdim7/b5
chord,4.1,4.5,F minor:V6,E:maj/3
chord,4.4,1.5,Gb major:I,Gb:maj
chord,5.1,6.0,Gb major:I,Gb:maj
chord,6.1,6.0,Gb major:I,Gb:maj
chord,7.1,3.0,Gb major:V6,F:maj/3
chord,7.3,3.0,Gb major:viio43/V,Gb:hdim7/b5
chord,8.1,6.0,Gb major:V6,F:maj/3
chord,9.1,3.0,F minor:V6,E:maj/3
chord,9.3,3.0,F minor:viio43/V,F:hdim7/b5
chord,10.1,6.0,F minor:V6,E:maj/3
chord,11.1,3.0,F minor:viio65,G:hdim7/b3
chord,11.3,3.0,F minor:iv42,Ab:min7/b7
chord,12.1,6.0,F minor:viio65,G:hdim7/b3
chord,13.1,6.0,F minor:viio65,G:hdim7/b3
chord,14.1,6.0,F minor:viio65,G:hdim7/b3
chord,15.1,4.5,F minor:viio65,G:hdim7/b3
chord,15.4,1.5,F minor:VI6,F:maj/3
chord,16.1,4.5,F minor:V6,E:maj/3
chord,16.4,1.5,F minor:i,F:min
chord,17.1,6.0,F minor:i,F:min
chord,18.1,6.0,F minor:i,F:min
chord,19.1,6.0,F minor:i,F:min
chord,20.1,6.0,F minor:V6,E:maj/3
chord,21.1,3.0,F minor:V6,E:maj/3
chord,21.3,3.0,F minor:viio43/V,F:hdim7/b5
chord,22.1,6.0,F minor:V6,E:maj/3
chord,23.1,3.0,F minor:V6,E:maj/3
chord,23.3,3.0,Ab minor:V7,Eb:7
chord,24.1,6.0,Ab minor:V,Eb:maj
chord,25.1,6.0,Ab minor:i,Ab:min
chord,26.1,6.0,Ab minor:VI6,Ab:maj/3
chord,27.1,6.0,Ab minor:V6,G:maj/3
chord,28.1,6.0,Ab minor:V6,G:maj/3
chord,29.1,6.0,Ab minor:i,Ab:min
chord,30.1,6.0,Ab minor:VI6,Ab:maj/3
chord,31.1,3.0,Ab minor:V6,G:maj/3
chord,31.3,3.0,Ab minor:viio42/ii,Gb:hdim7/b7
chord,32.1,3.0,Ab minor:viio6/V,F:dim/b3
chord,32.3,3.0,Ab minor:viio42,Fb:hdim7/b7
chord,33.1,6.0,Ab minor:V7,Eb:7
chord,34.1,6.0,Ab minor:V7,Eb:7
chord,35.1,6.0,Ab major:I,Ab:maj
chord,36.1,3.0,Ab major:I,Ab:maj
chord,36.3,3.0,Ab major:V43,Bb:7/5
chord,37.1,4.5,Ab major:I6,C:maj/3
chord,37.4,1.5,Ab major:IV,Db:maj
chord,38.1,3.0,Ab major:I64,Eb:maj/5
chord,38.3,3.0,Ab major:V7,Eb:7
chord,39.1,6.0,Ab major:I,Ab:maj
chord,40.1,3.0,Ab major:I,Ab:maj
chord,40.3,3.0,Ab major:V43,Bb:7/5
chord,41.1,6.0,Ab major:I6,C:maj/3
chord,42.1,3.0,Ab minor:iv,Db:min
chord,42.3,3.0,Ab minor:N6,Db:maj/3
chord,43.1,6.0,Ab minor:i64,Eb:min/5
chord,44.1,6.0,Ab minor:V7,Eb:7
chord,45.1,6.0,Ab minor:V7,Eb:7
chord,46.1,6.0,Ab minor:V7,Eb:7
chord,47.1,6.0,Ab minor:V7,Eb:7
chord,48.1,6.0,Ab minor:V7,Eb:7
chord,49.1,6.0,Ab minor:V7,Eb:7
chord,50.1,6.0,Ab minor:V7,Eb:7
chord,51.1,6.0,Ab minor:i,Ab:min
chord,52.1,6.0,Ab minor:VI6,Ab:maj/3
chord,53.1,4.5,Ab minor:bII,Bbb:maj
chord,53.4,1.5,Ab minor:viio65,Bb:hdim7/b3
chord,54.1,4.5,Ab minor:viio65,Bb:hdim7/b3
chord,54.4,1.5,Ab minor:V7,Eb:7
chord,55.1,6.0,Ab minor:i,Ab:min
chord,56.1,6.0,Ab minor:VI6,Ab:maj/3
chord,57.1,4.5,Ab minor:bII,Bbb:maj
chord,57.4,1.5,Ab minor:viio65,Bb:hdim7/b3
chord,58.1,4.5,Ab minor:viio65,Bb:hdim7/b3
chord,58.4,1.5,Ab minor:V7,Eb:7
chord,59.1,1.5,Ab minor:iiø42,Ab:hdim7/b7
chord,59.2,1.5,Ab minor:V65,G:7/3
chord,59.3,1.5,Ab minor:iiø43,Fb:hdim7/b5
chord,59.4,1.5,Ab minor:V7,Eb:7
chord,60.1,3.0,Ab minor:viio7/V,D:hdim7
chord,60.3,3.0,Ab minor:V7,Eb:7
chord,61.1,1.5,Ab minor:i,Ab:min
chord,61.2,1.5,Ab minor:iv,Db:min
chord,61.3,1.5,Ab minor:i6,Cb:min/b3
chord,61.4,1.5,Ab minor:V43,Bb:7/5
chord,62.1,1.5,Ab minor:i,Ab:min
chord,62.2,1.5,Ab minor:iv,Db:min
chord,62.3,1.5,Ab minor:i6,Cb:min/b3
chord,62.4,1.5,Ab minor:V43,Bb:7/5
chord,63.1,1.5,Ab minor:i,Ab:min
chord,63.2,1.5,Ab minor:iv,Db:min
chord,63.3,1.5,Ab minor:i6,Cb:min/b3
chord,63.4,1.5,Ab minor:V43,Bb:7/5
chord,64.1,6.0,Ab minor:i,Ab:min
chord,65.1,4.5,Ab minor:i,Ab:min
chord,65.4,1.5,E major:iii6,B:min/b3
chord,66.1,4.5,E major:iii6,B:min/b3
chord,66.4,1.5,E major:I,E:maj
chord,67.1,6.0,E major:I,E:maj
chord,68.1,6.0,E major:I,E:maj
chord,69.1,3.0,E major:V6,D#:maj/3
chord,69.3,3.0,E major:viio43/V,E:hdim7/b5
chord,70.1,6.0,E major:V6,D#:maj/3
chord,71.1,3.0,E major:ii6,A:min/b3
chord,71.3,3.0,E major:viio43/ii,B:hdim7/b5
chord,72.1,6.0,E major:ii6,A:min/b3
chord,73.1,3.0,E major:I6,G#:maj/3
chord,73.3,3.0,E major:viio43,A:hdim7/b5
chord,74.1,1.5,E major:I6,G#:maj/3
chord,74.2,3.0,E major:ii,F#:min
chord,74.4,1.5,E major:ii6,A:min/b3
chord,75.1,3.0,E major:I64,B:maj/5
chord,75.3,3.0,E major:V7,B:7
chord,76.1,3.0,E major:I6,G#:maj/3
chord,76.3,3.0,E major:viio43,A:hdim7/b5
chord,77.1,1.5,E major:I6,G#:maj/3
chord,77.2,4.5,E major:ii,F#:min
chord,78.1,3.0,E major:I64,B:maj/5
chord,78.3,3.0,E major:V7,B:7
chord,79.1,6.0,E minor:i,E:min
chord,80.1,6.0,E minor:i,E:min
chord,81.1,6.0,C minor:V42,F:7/b7
chord,82.1,6.0,C minor:V42,F:7/b7
chord,83.1,6.0,C minor:i,C:min
chord,84.1,6.0,C minor:i,C:min
chord,85.1,6.0,Ab major:V42,Db:7/b7
chord,86.1,6.0,Ab major:V42,Db:7/b7
chord,87.1,6.0,Ab major:I,Ab:maj
chord,88.1,6.0,Ab major:I,Ab:maj
chord,89.1,6.0,Ab major:viio7/ii,A:hdim7
chord,90.1,6.0,Ab major:viio7/ii,A:hdim7
chord,91.1,1.5,Db major:V7,Ab:7
chord,91.2,1.5,Db major:viio7/vi,A:hdim7
chord,91.3,1.5,Db major:V7,Ab:7
