type,time,duration,original,converted
chord,0.25,0.5,A major:V,E:maj
chord,1.1,1.0,A major:I,A:maj
chord,1.2,1.0,A major:V,E:maj
chord,2.1,2.0,A major:I,A:maj
chord,3.1,1.0,A major:I,A:maj
chord,3.2,1.0,A major:V7,E:7
chord,4.1,2.0,A major:I,A:maj
chord,5.1,1.0,A major:I,A:maj
chord,5.2,1.0,A major:V,E:maj
chord,6.1,2.0,A major:I,A:maj
chord,7.1,1.0,A major:V64,B:maj/5
chord,7.2,1.0,A major:V7/V,B:7
chord,8.1,2.5,A major:V7,E:7
chord,8.266666666666667,0.5,A major:I64,E:maj/5
chord,9.1,1.0,A major:V7,E:7
chord,9.166666666666666,0.5,A major:I64,E:maj/5
chord,9.2,1.5,A major:V,E:maj
chord,10.1,1.5,A major:V,E:maj
chord,10.2,1.0,A major:V65,G#:7/3
chord,10.266666666666667,0.5,A major:I,A:maj
chord,11.1,3.0,A major:ii6,D:min/b3
chord,12.1,1.5,A major:I64,E:maj/5
chord,12.2,1.5,A major:V,E:maj
chord,13.1,3.0,A major:I,A:maj
key,0.25,32.5,A major,A:major
