type,time,duration,original,converted
chord,1.1,2.0,Db major:I,Db:maj
chord,2.1,2.0,Db major:I6,F:maj/3
chord,3.1,2.0,Db major:V43,Eb:7/5
chord,4.1,1.0,Db major:viio7/ii,D:hdim7
chord,4.2,1.0,Db major:viio65/ii,F:hdim7/b3
chord,5.1,2.0,Db major:ii6,Gb:min/b3
chord,6.1,2.0,Db major:ii,Eb:min
chord,7.1,2.0,Db major:V43,Eb:7/5
chord,8.1,2.0,Db major:V7,Ab:7
chord,9.1,2.0,Db major:viio7/V,G:hdim7
chord,10.1,2.0,Db major:V,Ab:maj
chord,11.1,2.0,Db major:I,Db:maj
chord,12.1,2.0,Db major:V43,Eb:7/5
chord,13.1,2.0,Db major:V65/IV,F:7/3
chord,14.1,2.0,Db major:IV,Gb:maj
chord,15.1,2.0,Db major:V42,Gb:7/b7
chord,16.1,1.0,Db major:I6,F:maj/3
chord,16.2,1.0,Db major:ii65,Gb:min7/b3
chord,17.1,1.0,Db major:Cad64,Ab:maj/5
chord,17.2,1.0,Db major:V,Ab:maj
chord,18.1,2.0,Db major:I,Db:maj
chord,19.1,1.0,Db major:V43,Eb:7/5
chord,19.2,1.0,Db major:V42,Gb:7/b7
chord,20.1,1.0,Db major:I6,F:maj/3
chord,20.2,1.0,Db major:V65/V,G:7/3
chord,21.1,1.0,Db major:Cad64,Ab:maj/5
chord,21.2,1.0,Db major:V,Ab:maj
chord,22.1,2.0,Db major:I,Db:maj
chord,23.1,2.0,Db major:I,Db:maj
chord,24.1,2.0,Db major:V,Ab:maj
chord,25.1,2.0,Db major:I6,F:maj/3
chord,26.1,2.0,Db major:vi,Bb:min
chord,27.1,2.0,Db major:vi6,Db:min/b3
chord,28.1,2.0,Db major:V7/V,Eb:7
chord,29.1,1.0,Db major:vi64,F:min/5
chord,29.2,1.0,Ab major:iiø42,Ab:hdim7/b7
chord,30.1,2.0,Ab major:V65,G:7/3
chord,31.1,2.0,Ab major:V7,Eb:7
chord,32.1,2.0,Ab major:I,Ab:maj
chord,33.1,2.0,Ab major:V43,Bb:7/5
chord,34.1,2.0,Ab major:viio7/ii,A:hdim7
chord,35.1,1.0,Ab major:ii,Bb:min
chord,35.2,1.0,Ab major:ii6,Db:min/b3
chord,36.1,2.0,Ab major:Cad64,Eb:maj/5
chord,37.1,2.0,Ab major:V7,Eb:7
chord,38.1,2.0,Ab major:I,Ab:maj
chord,39.1,2.0,Db major:V7,Ab:7
chord,40.1,2.0,Db major:I,Db:maj
chord,41.1,2.0,Db major:I6,F:maj/3
chord,42.1,2.0,Db major:V43,Eb:7/5
chord,43.1,1.0,Db major:viio7/ii,D:hdim7
chord,43.2,1.0,Db major:viio65/ii,F:hdim7/b3
chord,44.1,2.0,Db major:ii6,Gb:min/b3
chord,45.1,2.0,Db major:ii,Eb:min
chord,46.1,2.0,Db major:V43,Eb:7/5
chord,47.1,2.0,Db major:V7,Ab:7
chord,48.1,2.0,Db major:viio7/V,G:hdim7
chord,49.1,2.0,Db major:V,Ab:maj
chord,50.1,2.0,Db major:I,Db:maj
chord,51.1,2.0,Db major:V43,Eb:7/5
chord,52.1,2.0,Db major:V65/IV,F:7/3
chord,53.1,2.0,Db major:IV,Gb:maj
chord,54.1,2.0,Db major:V42,Gb:7/b7
chord,55.1,1.0,Db major:I6,F:maj/3
chord,55.2,1.0,Db major:ii65,Gb:min7/b3
chord,56.1,1.0,Db major:Cad64,Ab:maj/5
chord,56.2,1.0,Db major:V,Ab:maj
chord,57.1,2.0,Db major:I,Db:maj
chord,58.1,1.0,Db major:V43,Eb:7/5
chord,58.2,1.0,Db major:V42,Gb:7/b7
chord,59.1,1.0,Db major:I6,F:maj/3
chord,59.2,1.0,Db major:V65/V,G:7/3
chord,60.1,1.0,Db major:Cad64,Ab:maj/5
chord,60.2,1.0,Db major:V,Ab:maj
chord,61.1,2.0,Db major:I,Db:maj
chord,62.1,2.0,Db major:I,Db:maj
key,1.1,57.0,Db major,Db:major
key,29.2,19.0,Ab major,Ab:major
key,39.1,48.0,Db major,Db:major
