type,time,duration,original,converted
chord,1.1,5.0,Db major:V[add6],Ab:maj6
chord,2.1,5.0,Db major:ii,Eb:min
chord,3.1,5.0,Db major:#V,A:maj
chord,4.1,5.0,Db major:V,Ab:maj
chord,5.1,1.0,Db major:I,Db:maj
chord,5.2,2.0,Db major:vi6,Db:min/b3
chord,5.4,1.0,Db major:iii64,C:min/5
chord,5.5,1.0,Db major:V6,C:maj/3
chord,6.1,2.0,Db major:vi,Bb:min
chord,6.3,1.0,Db major:I43,Ab:maj7/5
chord,6.4,1.0,Db major:iii6,Ab:min/b3
chord,6.5,1.0,Db major:vi2,Ab:min7/b7
chord,7.1,2.0,Db major:viiø7/V,G:hdim7
chord,7.3,1.0,Bb minor:Fr43,"Gb:(3,b5,b7)/b5"
chord,7.4,2.0,Bb minor:iiø43,Gb:hdim7/b5
chord,8.1,2.0,Bb minor:V7,F:7
chord,8.3,2.0,Bb minor:iiø64,Gb:dim/b5
chord,8.5,1.0,Bb minor:V7,F:7
chord,9.1,5.0,Db major:ii7,Eb:min7
chord,10.1,5.0,Db major:V7,Ab:7
chord,11.1,3.0,Db major:I,Db:maj
chord,11.4,2.0,F minor:i64,C:min/5
chord,12.1,2.0,F minor:V,C:maj
chord,12.3,2.0,F minor:V42,Bb:7/b7
chord,12.5,1.0,F minor:viiø7/iv,A:hdim7
chord,13.1,1.0,Db major:V,Ab:maj
chord,13.2,2.0,Db major:ii2,Db:min7/b7
chord,13.4,1.0,Db major:V,Ab:maj
chord,13.5,1.0,Db major:V2,Gb:7/b7
chord,14.1,4.0,Db major:i6,Fb:min/b3
chord,14.5,1.0,Db major:i,Db:min
chord,15.1,5.0,Db major:vi7,Bb:min7
chord,16.1,5.0,Ab minor:V7,Eb:7
chord,17.1,3.0,Ab minor:i,Ab:min
chord,17.4,2.0,Ab minor:VI6,Ab:maj/3
chord,18.1,5.0,F minor:viio65,G:hdim7/b3
chord,19.1,5.0,Ab major:V43/V,F:7/5
chord,20.1,5.0,Ab major:V7,Eb:7
chord,21.1,5.0,Ab major:I,Ab:maj
chord,22.1,5.0,Db major:ii,Eb:min
chord,23.1,5.0,Db major:#V,A:maj
chord,24.1,5.0,Db major:V,Ab:maj
chord,25.1,5.0,Db major:VI6/v,Ab:maj/3
chord,26.1,5.0,Db major:viio65/#I,E:hdim7/b3
chord,27.1,5.0,Db major:iv,Gb:min
chord,28.1,5.0,Db major:V7,Ab:7
chord,29.1,5.0,Db major:ii7,Eb:min7
chord,30.1,5.0,Db major:ii7,Eb:min7
chord,31.1,5.0,Db major:V7,Ab:7
chord,32.1,5.0,Db major:V7,Ab:7
chord,33.1,1.0,Db major:I,Db:maj
chord,33.2,2.0,Db major:vi6,Db:min/b3
chord,33.4,1.0,Db major:iii64,C:min/5
chord,33.5,1.0,Db major:V6,C:maj/3
chord,34.1,2.0,Db major:vi,Bb:min
chord,34.3,1.0,Db major:I43,Ab:maj7/5
chord,34.4,1.0,Db major:iii6,Ab:min/b3
chord,34.5,1.0,Db major:vi2,Ab:min7/b7
chord,35.1,2.0,Db major:viiø7/V,G:hdim7
chord,35.3,1.0,Bb minor:Fr43,"Gb:(3,b5,b7)/b5"
chord,35.4,2.0,Bb minor:iiø43,Gb:hdim7/b5
chord,36.1,2.0,Bb minor:V7,F:7
chord,36.3,1.0,Bb minor:V43,C:7/5
chord,36.4,1.0,Bb minor:V7,F:7
chord,36.5,1.0,Bb minor:V43,C:7/5
chord,37.1,5.0,Db major:ii7,Eb:min7
chord,38.1,5.0,Db major:V7,Ab:7
chord,39.1,5.0,Db major:I,Db:maj
key,1.1,32.0,Db major,Db:major
key,7.3,8.0,Bb minor,Bb:minor
key,9.1,13.0,Db major,Db:major
key,11.4,7.0,F minor,F:minor
key,13.1,15.0,Db major,Db:major
key,16.1,10.0,Ab minor,Ab:minor
key,18.1,5.0,F minor,F:minor
key,19.1,15.0,Ab major,Ab:major
key,22.1,67.0,Db major,Db:major
key,35.3,8.0,Bb minor,Bb:minor
key,37.1,15.0,Db major,Db:major
