type,time,duration,original,converted
chord,0.2,1.5,A major:I,A:maj
chord,1.1,3.0,A major:I,A:maj
chord,2.1,3.0,A major:I,A:maj
chord,3.1,1.5,A major:I,A:maj
chord,3.2,1.5,A major:V6/5,G#:7/3
chord,4.1,3.0,A major:I,A:maj
chord,5.1,3.0,A major:I,A:maj
chord,6.1,1.5,A major:I,A:maj
chord,6.2,1.5,A major:V6/5,G#:7/3
chord,7.1,1.5,A major:I,A:maj
chord,7.2,1.5,E major:V7,B:7
chord,8.1,1.5,E major:I,E:maj
chord,8.2,1.5,E major:V7,B:7
chord,9.1,1.5,E major:I,E:maj
chord,9.2,1.5,E major:V7,B:7
chord,10.1,1.5,E major:I,E:maj
chord,10.2,1.5,E major:V7,B:7
chord,11.1,1.5,E major:I,E:maj
chord,11.2,1.5,E major:V7,B:7
chord,12.1,1.5,E major:I,E:maj
chord,12.2,1.5,E major:V7,B:7
chord,13.1,1.5,E major:I,E:maj
chord,13.2,1.5,E major:V7,B:7
chord,14.1,1.5,E major:I,E:maj
chord,14.2,1.0,E major:V7,B:7
chord,14.266666666666667,0.5,E major:I,E:maj
chord,15.1,1.5,E major:V7,B:7
chord,15.2,1.5,E major:I,E:maj
chord,16.1,1.5,E major:V,B:maj
chord,16.2,1.5,E major:V7/IV,E:7
chord,17.1,1.5,E major:IV6/4,E:maj/5
chord,17.2,1.5,E major:V7,B:7
chord,18.1,1.5,E major:I,E:maj
chord,18.2,1.5,E major:V7,B:7
chord,19.1,1.5,E major:I,E:maj
chord,19.2,1.5,E major:V7,B:7
chord,20.1,1.5,E major:I,E:maj
chord,20.2,1.5,E major:V7,B:7
chord,21.1,1.0,E major:I,E:maj
chord,21.166666666666668,0.5,E major:ii6,A:min/b3
chord,21.2,1.0,E major:Cad64,B:maj/5
chord,21.266666666666666,0.5,E major:V7,B:7
chord,22.1,1.5,E major:I,E:maj
chord,22.2,1.5,E major:V7,B:7
chord,23.1,1.5,E major:I,E:maj
chord,23.2,1.5,E major:V42,A:7/b7
chord,24.1,1.0,E major:I6,G#:maj/3
chord,24.166666666666668,0.5,E major:ii6,A:min/b3
chord,24.2,1.5,E major:Cad64,B:maj/5
chord,25.1,1.0,E major:I,E:maj
chord,25.166666666666668,0.5,A major:V7,E:7
chord,25.2,1.5,A major:I,A:maj
chord,26.1,3.0,A major:I,A:maj
chord,27.1,3.0,A major:I,A:maj
chord,28.1,1.5,A major:I,A:maj
chord,28.2,1.5,A major:V6/5,G#:7/3
chord,29.1,3.0,A major:I,A:maj
chord,30.1,3.0,A major:I,A:maj
chord,31.1,1.5,A major:I,A:maj
chord,31.2,1.5,A major:V6/5,G#:7/3
chord,32.1,1.5,A major:I,A:maj
chord,32.2,1.5,A major:V7,E:7
chord,33.1,1.5,A major:I,A:maj
chord,33.2,1.5,A major:V7,E:7
chord,34.1,1.5,A major:I,A:maj
chord,34.2,1.5,A major:V7,E:7
chord,35.1,3.0,A major:I,A:maj
key,0.2,21.0,A major,A:major
key,7.2,53.5,E major,E:major
key,25.166666666666668,32.0,A major,A:major
