type,time,duration,original,converted
chord,1.1,1.5,F major:I,F:maj
chord,1.25,0.5,F major:V7,C:7
chord,2.1,1.5,F major:I,F:maj
chord,2.25,0.5,F major:V7,C:7
chord,3.1,1.5,F major:I,F:maj
chord,3.25,0.5,F major:V7,C:7
chord,4.1,1.5,F major:I,F:maj
chord,4.25,0.5,F major:V7,C:7
chord,5.1,1.5,F major:I,F:maj
chord,5.25,0.5,F major:I6,A:maj/3
chord,6.1,2.0,F major:V7,C:7
chord,7.1,1.5,F major:I,F:maj
chord,7.25,0.5,F major:V7,C:7
chord,8.1,1.5,F major:I,F:maj
chord,8.25,0.5,F major:V7,C:7
chord,9.1,1.5,F major:I,F:maj
chord,9.25,0.5,F major:V7/V,G:7
chord,10.1,1.5,F major:V,C:maj
chord,10.25,0.5,F major:V7,C:7
chord,11.1,1.5,F major:I,F:maj
chord,11.25,0.5,F major:V7,C:7
chord,12.1,1.5,F major:I,F:maj
chord,12.25,0.5,F major:V7,C:7
chord,13.1,1.5,F major:I,F:maj
chord,13.25,0.5,F major:I6,A:maj/3
chord,14.1,2.0,F major:V7,C:7
chord,15.1,1.5,F major:I,F:maj
chord,15.25,0.5,F major:V7,C:7
chord,16.1,1.5,F major:I,F:maj
chord,16.25,0.5,F major:V7,C:7
chord,17.1,1.5,F major:I,F:maj
chord,17.25,0.5,F major:Vb9/V,G:7(b9)
chord,18.1,2.0,F major:V,C:maj
chord,19.1,2.0,F major:ii42,F:min7/b7
chord,20.1,2.0,F major:viio43/ii,C:hdim7/b5
chord,21.1,2.0,F major:V7,C:7
chord,22.1,2.0,F major:iii6,C:min/b3
chord,23.1,0.25,F major:V,C:maj
chord,23.125,1.75,F major:V7/V,G:7
chord,24.1,2.0,F major:Vb9,C:7(b9)
chord,25.1,2.0,F major:bVI42,Cb:7/b7
chord,26.1,1.0,F major:V,C:maj
chord,26.2,1.0,F major:bVI64,Ab:maj/5
chord,27.1,1.0,F major:V7,C:7
chord,27.2,0.5,F major:bVII64,Bb:maj/5
chord,27.25,0.5,F major:V+7,C:aug(b7)
chord,28.1,1.5,F major:I,F:maj
chord,28.25,0.5,F major:V7,C:7
chord,29.1,1.5,F major:I,F:maj
chord,29.25,0.5,F major:V7,C:7
chord,30.1,1.5,F major:I,F:maj
chord,30.25,0.5,F major:I6,A:maj/3
chord,31.1,2.0,F major:V7,C:7
chord,32.1,2.0,F major:V7/ii,D:7
chord,33.1,2.0,F major:V42/IV,Eb:7/b7
chord,34.1,2.0,F major:V7/ii,D:7
chord,35.1,2.0,F major:V42/IV,Eb:7/b7
chord,36.1,1.0,F major:IV6,D:maj/3
chord,36.2,1.0,F major:I43,C:maj7/5
chord,37.1,1.0,F major:ii65,Bb:min7/b3
chord,37.2,1.0,F major:Ger7,B:hdim7
chord,38.1,2.0,F major:I64,C:maj/5
chord,39.1,2.0,F major:I64,C:maj/5
chord,40.1,2.0,F major:I64,C:maj/5
chord,41.1,1.5,F major:I64,C:maj/5
chord,41.25,0.5,F major:V7,C:7
chord,42.1,1.5,F major:I,F:maj
chord,42.25,0.5,F major:V7,C:7
chord,43.1,1.5,F major:I,F:maj
chord,43.25,0.5,F major:V7,C:7
chord,44.1,1.5,F major:I,F:maj
chord,44.25,0.5,F major:V7,C:7
chord,45.1,1.5,F major:I,F:maj
chord,45.25,0.5,F major:V7,C:7
chord,46.1,1.5,F major:I,F:maj
chord,46.25,0.5,F major:V7,C:7
chord,47.1,1.5,F major:I,F:maj
chord,47.25,0.5,F major:V7,C:7
chord,48.1,1.5,F major:I,F:maj
chord,48.25,0.5,F major:V7,C:7
chord,49.1,1.5,F major:I,F:maj
chord,49.25,0.5,F major:I6,A:maj/3
chord,50.1,2.0,F major:V7,C:7
chord,51.1,1.5,F major:I,F:maj
chord,51.25,0.5,F major:V7,C:7
chord,52.1,1.5,F major:I,F:maj
chord,52.25,0.5,F major:V7,C:7
chord,53.1,1.5,F major:I,F:maj
chord,53.25,0.5,F major:V7/V,G:7
chord,54.1,1.5,F major:V,C:maj
chord,54.25,0.5,F major:V7,C:7
chord,55.1,1.5,F major:I,F:maj
chord,55.25,0.5,F major:V7,C:7
chord,56.1,1.5,F major:I,F:maj
chord,56.25,0.5,F major:V7,C:7
chord,57.1,1.5,F major:I,F:maj
chord,57.25,0.5,F major:I6,A:maj/3
chord,58.1,2.0,F major:V7,C:7
chord,59.1,1.5,F major:I,F:maj
chord,59.25,0.5,F major:V7,C:7
chord,60.1,1.5,F major:I,F:maj
chord,60.25,0.5,F major:V7,C:7
chord,61.1,1.5,F major:I,F:maj
chord,61.25,0.5,F major:Vb9/V,G:7(b9)
chord,62.1,2.0,F major:V,C:maj
chord,63.1,2.0,F major:ii42,F:min7/b7
