type,time,duration,original,converted
chord,1.1,3.0,Db major:I,Db:maj
chord,2.1,1.5,Db major:I6,F:maj/3
chord,2.2,1.5,Db major:V7,Ab:7
chord,3.1,3.0,Db major:I,Db:maj
chord,4.1,1.5,Db major:I6,F:maj/3
chord,4.2,1.5,Db major:V7,Ab:7
chord,5.1,3.0,Db major:I,Db:maj
chord,6.1,3.0,Db major:V7/vi,F:7
chord,7.1,3.0,Db major:vi,Bb:min
chord,8.1,3.0,Db major:V7/V,Eb:7
chord,9.1,3.0,Db major:V7,Ab:7
chord,10.1,3.0,Db major:V7,Ab:7
chord,11.1,1.5,Db major:I6,F:maj/3
chord,11.2,1.5,Db major:V7,Ab:7
chord,12.1,3.0,Db major:I,Db:maj
chord,13.1,1.5,Db major:I6,F:maj/3
chord,13.2,1.5,Db major:V7,Ab:7
chord,14.1,3.0,Db major:I,Db:maj
chord,15.1,3.0,Db major:V7/vi,F:7
chord,16.1,3.0,Db major:vi,Bb:min
chord,17.1,3.0,Db major:V7/V,Eb:7
chord,18.1,3.0,Db major:V7,Ab:7
chord,19.1,3.0,Db major:V7,Ab:7
chord,20.1,1.5,Db major:I6,F:maj/3
chord,20.2,1.5,Db major:V7,Ab:7
chord,21.1,3.0,Db major:I,Db:maj
chord,22.1,1.5,Db major:I6,F:maj/3
chord,22.2,1.5,Db major:V7,Ab:7
chord,23.1,3.0,Db major:V7/vi,F:7
chord,24.1,3.0,Db major:vi,Bb:min
chord,25.1,1.5,Db major:V,Ab:maj
chord,25.2,1.5,Db major:ii,Eb:min
chord,26.1,1.5,Db major:V7,Ab:7
chord,26.2,1.5,Db major:viio43/ii,Ab:hdim7/b5
chord,27.1,3.0,Db major:V7,Ab:7
chord,28.1,1.5,Db major:I,Db:maj
chord,28.2,1.5,Db major:iv6,Bbb:min/b3
chord,29.1,1.5,Db major:I,Db:maj
chord,29.2,1.5,Db major:iiø42,Db:hdim7/b7
chord,30.1,1.5,Db major:I,Db:maj
chord,30.2,1.5,Db major:iv6,Bbb:min/b3
chord,31.1,1.5,Db major:iv,Gb:min
chord,31.2,1.5,Db major:viio7,C:hdim7
chord,32.1,3.0,Db major:I,Db:maj
key,1.1,96.0,Db major,Db:major
