type,time,duration,original,converted
chord,1.1,1.0,F minor:i,F:min
chord,1.2,1.0,F minor:V2/iv,Eb:7/b7
chord,1.3,1.0,F minor:iv6,Db:min/b3
chord,1.4,1.0,F minor:i6/4,C:min/5
chord,2.1,1.0,F minor:iiø6/5,Bb:hdim7/b3
chord,2.2,0.5,F minor:V,C:maj
chord,2.25,0.5,F minor:V7,C:7
chord,2.3,1.0,F minor:i,F:min
chord,2.4,1.0,F minor:i,F:min
chord,3.1,1.5,F minor:i,F:min
chord,3.25,0.5,Ab major:viio6/4,Db:dim/b5
chord,3.3,1.0,Ab major:I6,C:maj/3
chord,3.4,1.0,Ab major:I,Ab:maj
chord,4.1,1.0,Ab major:ii6/5,Db:min7/b3
chord,4.2,0.5,Ab major:V,Eb:maj
chord,4.25,0.5,Ab major:V7,Eb:7
chord,4.3,2.0,Ab major:I,Ab:maj
chord,5.1,1.0,F minor:VI,Db:maj
chord,5.2,1.0,F minor:iio6,Bb:dim/b3
chord,5.3,1.0,F minor:V7,C:7
chord,5.4,1.0,F minor:VI,Db:maj
chord,6.1,1.0,F minor:iiø6/5,Bb:hdim7/b3
chord,6.2,0.5,F minor:V,C:maj
chord,6.25,0.5,F minor:V7,C:7
chord,6.3,2.0,F minor:i,F:min
chord,7.1,2.0,Bb minor:V,F:maj
chord,7.3,2.0,Bb minor:i,Bb:min
chord,8.1,2.0,Ab major:V,Eb:maj
chord,8.3,1.0,Ab major:I,Ab:maj
chord,8.4,1.0,Ab major:I,Ab:maj
chord,9.1,2.0,Ab major:IV,Db:maj
chord,9.3,2.0,Ab major:ii,Bb:min
chord,10.1,1.0,Bb minor:iiø6/5,Eb:hdim7/b3
chord,10.2,0.5,Bb minor:V,F:maj
chord,10.25,0.5,Bb minor:V7,F:7
chord,10.3,2.0,Bb minor:i,Bb:min
chord,11.1,1.0,F minor:V2,Bb:7/b7
chord,11.2,1.0,F minor:i6,Ab:min/b3
chord,11.3,0.5,F minor:iiø7,G:hdim7
chord,11.35,0.5,F minor:viio6,G:dim/b3
chord,11.4,1.0,F minor:i,F:min
chord,12.1,1.0,F minor:iiø6/5,Bb:hdim7/b3
chord,12.2,0.5,F minor:V,C:maj
chord,12.25,0.5,F minor:V7,C:7
chord,12.3,2.0,F minor:i,F:min
chord,13.1,1.0,F minor:i,F:min
chord,13.2,1.0,F minor:i6,Ab:min/b3
chord,13.3,1.0,F minor:v,C:min
chord,13.4,1.0,F minor:v6,Eb:min/b3
chord,14.1,1.5,C minor:V,G:maj
chord,14.25,0.5,C minor:V7,G:7
chord,14.3,1.0,C minor:I,C:maj
chord,14.4,1.0,C minor:I,C:maj
chord,15.1,1.0,Ab major:V/ii,F:maj
chord,15.2,1.0,Ab major:V6/4/ii,C:maj/5
chord,15.3,0.5,Ab major:ii,Bb:min
chord,15.35,0.5,Ab major:viio6,Bb:dim/b3
chord,15.4,1.0,Ab major:I6,C:maj/3
chord,16.1,1.5,Ab major:V,Eb:maj
chord,16.25,0.5,Ab major:V7,Eb:7
chord,16.3,1.0,Ab major:I,Ab:maj
chord,16.4,1.0,Ab major:I,Ab:maj
chord,17.1,2.0,Ab major:IV,Db:maj
chord,17.3,2.0,Ab major:ii,Bb:min
chord,18.1,1.5,Ab major:V,Eb:maj
chord,18.25,0.5,Ab major:V2,Db:7/b7
chord,18.3,2.0,Ab major:iii,C:min
chord,19.1,2.0,Ab major:vi,F:min
chord,19.3,1.0,F minor:i6,Ab:min/b3
chord,19.4,1.0,F minor:i,F:min
chord,20.1,2.0,F minor:V,C:maj
chord,20.3,2.0,F minor:I,F:maj
key,1.1,9.5,F minor,F:minor
key,3.25,6.5,Ab major,Ab:major
key,5.1,8.0,F minor,F:minor
key,7.1,4.0,Bb minor,Bb:minor
key,8.1,8.0,Ab major,Ab:major
key,10.1,4.0,Bb minor,Bb:minor
key,11.1,12.0,F minor,F:minor
key,14.1,4.0,C minor,C:minor
key,15.1,18.0,Ab major,Ab:major
key,19.3,6.0,F minor,F:minor
