type,time,duration,original,converted
chord,1.1,1.5,Ab major:I,Ab:maj
chord,2.1,1.5,Ab major:I,Ab:maj
chord,3.1,1.5,Ab major:I,Ab:maj
chord,4.1,1.0,Ab major:viiø65,Bb:hdim7/b3
chord,4.3,0.5,Ab major:V7,Eb:7
chord,5.1,1.5,Ab major:I,Ab:maj
chord,6.1,1.0,Ab major:viiø65,Bb:hdim7/b3
chord,6.3,0.5,Ab major:V7,Eb:7
chord,7.1,1.5,Ab major:I,Ab:maj
chord,8.1,1.0,Ab major:viio43/V,Ab:hdim7/b5
chord,8.3,0.5,Ab major:V7,Eb:7
chord,9.1,1.5,Ab major:I,Ab:maj
chord,10.1,1.5,Ab major:I,Ab:maj
chord,11.1,1.5,F minor:i,F:min
chord,12.1,1.0,F minor:viio65,G:hdim7/b3
chord,12.3,0.5,F minor:V7,C:7
chord,13.1,1.5,F minor:i,F:min
chord,14.1,1.0,F minor:viio65,G:hdim7/b3
chord,14.3,0.5,F minor:V7,C:7
chord,15.1,1.5,F minor:i,F:min
chord,16.1,1.5,Eb major:V7,Bb:7
chord,17.1,1.5,Eb major:I,Eb:maj
chord,18.1,1.5,Eb major:I,Eb:maj
chord,19.1,1.5,Db major:ii,Eb:min
chord,20.1,1.5,Db major:V7,Ab:7
chord,21.1,1.5,Db major:I,Db:maj
chord,22.1,1.5,Bb minor:V9,F:7(b9)
chord,23.1,1.5,Bb minor:i6,Db:min/b3
chord,24.1,1.5,Bb minor:V43,C:7/5
chord,25.1,1.5,Bb minor:i,Bb:min
chord,26.1,1.0,F minor:III+6,C:aug/3
chord,26.3,0.5,F minor:V,C:maj
chord,27.1,1.5,F minor:i6,Ab:min/b3
chord,28.1,1.5,Bb minor:V65,A:7/3
chord,29.1,1.0,Bb minor:i,Bb:min
chord,29.3,0.5,Bb minor:V43,C:7/5
chord,30.1,0.5,Bb minor:i6,Db:min/b3
chord,30.2,0.5,Ab major:IV,Db:maj
chord,30.3,0.5,Ab major:viio/V,D:dim
chord,31.1,1.5,Ab major:I64,Eb:maj/5
chord,32.1,1.0,Ab major:I64,Eb:maj/5
chord,32.3,0.5,Ab major:V7,Eb:7
chord,33.1,1.5,Ab major:I,Ab:maj
chord,34.1,1.5,Ab major:I,Ab:maj
chord,35.1,1.5,Ab major:bVI6,Ab:maj/3
chord,36.1,1.5,Ab major:bVI6,Ab:maj/3
chord,37.1,1.5,Ab major:I,Ab:maj
chord,38.1,1.5,Ab major:V7,Eb:7
chord,39.1,1.5,Ab major:I,Ab:maj
chord,40.1,1.5,Ab major:viio43/V,Ab:hdim7/b5
chord,41.1,1.5,Ab major:V7,Eb:7
chord,42.1,1.5,Ab major:V+7,Eb:aug(b7)
chord,43.1,1.5,Ab major:I,Ab:maj
chord,44.1,1.0,Ab major:viiø65,Bb:hdim7/b3
chord,44.3,0.5,Ab major:V7,Eb:7
chord,45.1,1.5,Ab major:I,Ab:maj
chord,46.1,1.0,Ab major:viiø65,Bb:hdim7/b3
chord,46.3,0.5,Ab major:V7,Eb:7
chord,47.1,1.5,Ab major:I,Ab:maj
chord,48.1,1.0,Ab major:viio43/V,Ab:hdim7/b5
chord,48.3,0.5,Ab major:V7,Eb:7
chord,49.1,1.5,Ab major:I,Ab:maj
chord,50.1,1.5,Ab major:I,Ab:maj
chord,51.1,1.5,F minor:i,F:min
chord,52.1,1.0,F minor:viio65,G:hdim7/b3
chord,52.3,0.5,F minor:V7,C:7
chord,53.1,1.5,F minor:i,F:min
chord,54.1,1.0,F minor:viio65,G:hdim7/b3
chord,54.3,0.5,F minor:V7,C:7
chord,55.1,1.5,F minor:i,F:min
chord,56.1,1.5,Eb major:V7,Bb:7
chord,57.1,1.5,Eb major:I,Eb:maj
chord,58.1,1.5,Eb major:I,Eb:maj
chord,59.1,1.5,Db major:ii,Eb:min
chord,60.1,1.5,Db major:V7,Ab:7
chord,61.1,1.5,Db major:I,Db:maj
chord,62.1,1.5,Bb minor:V9,F:7(b9)
chord,63.1,1.5,Bb minor:i6,Db:min/b3
chord,64.1,1.5,Bb minor:V43,C:7/5
chord,65.1,1.5,Bb minor:i,Bb:min
chord,66.1,1.0,F minor:III+6,C:aug/3
chord,66.3,0.5,F minor:V,C:maj
chord,67.1,1.5,F minor:i6,Ab:min/b3
chord,68.1,1.5,Bb minor:V65,A:7/3
chord,69.1,1.0,Bb minor:i,Bb:min
chord,69.3,0.5,Bb minor:V43,C:7/5
chord,70.1,0.5,Bb minor:i6,Db:min/b3
chord,70.2,0.5,Ab major:IV,Db:maj
chord,70.3,0.5,Ab major:viio/V,D:dim
chord,71.1,1.5,Ab major:I64,Eb:maj/5
chord,72.1,1.0,Ab major:I64,Eb:maj/5
chord,72.3,0.5,Ab major:V7,Eb:7
chord,73.1,1.5,Ab major:I,Ab:maj
chord,74.1,1.5,Ab major:I,Ab:maj
chord,75.1,1.5,Ab major:bVI6,Ab:maj/3
chord,76.1,1.5,Ab major:bVI6,Ab:maj/3
chord,77.1,1.5,Ab major:I,Ab:maj
chord,78.1,1.5,Ab major:V7,Eb:7
chord,79.1,1.5,Ab major:I,Ab:maj
chord,80.1,1.5,Ab major:viio43/V,Ab:hdim7/b5
chord,81.1,1.5,Ab major:V7,Eb:7
chord,82.1,1.5,Ab major:V+7,Eb:aug(b7)
chord,83.1,1.5,Ab major:I,Ab:maj
chord,84.1,1.0,Ab major:viiø65,Bb:hdim7/b3
chord,84.3,0.5,Ab major:V7,Eb:7
chord,85.1,1.5,Ab major:I,Ab:maj
