type,time,duration,original,converted
chord,0.25,0.5,B major:I,B:maj
chord,1.1,2.0,B major:V7,F#:7
chord,2.1,2.0,B major:I,B:maj
chord,3.1,1.0,B major:ii6,E:min/b3
chord,3.2,1.0,B major:V6/V,E#:maj/3
chord,4.1,0.5,B major:V,F#:maj
chord,4.15,1.0,B major:V7,F#:7
chord,4.25,0.5,B major:I,B:maj
chord,5.1,2.0,B major:V7,F#:7
chord,6.1,2.0,B major:I,B:maj
chord,7.1,1.0,B major:ii6,E:min/b3
chord,7.2,1.0,B major:V6/V,E#:maj/3
chord,8.1,2.0,B major:V,F#:maj
chord,9.1,1.0,B major:V7/IV,B:7
chord,9.2,1.0,B major:IV,E:maj
chord,9.3,1.0,B major:V65/V,E#:7/3
chord,10.1,1.0,B major:I64,F#:maj/5
chord,10.2,1.0,B major:V7,F#:7
chord,11.1,1.5,B major:I,B:maj
chord,11.25,0.5,B major:viio7,A#:hdim7
chord,12.1,0.5,B major:I,B:maj
chord,12.15,1.0,B major:viio7/V,E#:hdim7
chord,12.25,0.5,B major:V7,F#:7
chord,13.1,0.5,B major:V7,F#:7
chord,13.15,1.0,B major:I,B:maj
chord,13.25,0.5,B major:I,B:maj
chord,14.1,2.0,B major:V7,F#:7
chord,15.1,2.0,B major:I,B:maj
chord,16.1,1.0,B major:ii6,E:min/b3
chord,16.2,1.0,B major:V6/V,E#:maj/3
chord,17.1,0.5,B major:V,F#:maj
chord,17.15,1.0,B major:V7,F#:7
chord,17.25,0.5,B major:I,B:maj
chord,18.1,2.0,B major:V7,F#:7
chord,19.1,2.0,B major:I,B:maj
chord,20.1,1.0,B major:ii6,E:min/b3
chord,20.2,1.0,B major:V6/V,E#:maj/3
chord,21.1,2.0,B major:V,F#:maj
chord,22.1,1.0,B major:V7/IV,B:7
chord,22.2,1.0,B major:IV,E:maj
chord,22.3,1.0,B major:V65/V,E#:7/3
chord,23.1,1.0,B major:I64,F#:maj/5
chord,23.2,1.0,B major:V7,F#:7
chord,24.1,1.5,B major:I,B:maj
chord,24.25,0.5,B major:viio7,A#:hdim7
chord,25.1,0.5,B major:I,B:maj
chord,25.15,1.0,B major:viio7/V,E#:hdim7
chord,25.25,0.5,B major:V7,F#:7
chord,26.1,0.5,B major:V7,F#:7
chord,26.15,1.0,B major:I,B:maj
chord,26.25,0.5,B major:I,B:maj
chord,27.1,2.0,B major:V7,F#:7
chord,28.1,2.0,B major:I,B:maj
chord,29.1,1.0,B major:ii6,E:min/b3
chord,29.2,1.0,B major:V6/V,E#:maj/3
chord,30.1,0.5,B major:V,F#:maj
chord,30.15,1.0,B major:V7,F#:7
chord,30.25,0.5,B major:I,B:maj
chord,31.1,2.0,B major:V7,F#:7
chord,32.1,2.0,B major:I,B:maj
chord,33.1,1.0,B major:ii6,E:min/b3
chord,33.2,1.0,B major:V6/V,E#:maj/3
chord,34.1,2.0,B major:V,F#:maj
chord,35.1,1.0,B major:V7/IV,B:7
chord,35.2,1.0,B major:IV,E:maj
chord,36.1,1.0,B major:V7/vi,D#:7
chord,36.2,0.5,B major:vi,G#:min
chord,36.25,0.5,B major:V65,A#:7/3
chord,37.1,0.5,B major:I,B:maj
chord,37.15,0.5,B major:ii65,E:min7/b3
chord,37.2,0.75,B major:I64,F#:maj/5
chord,37.275,0.25,B major:V7,F#:7
chord,38.1,1.0,B major:V7,F#:7
chord,38.2,1.0,B major:I,B:maj
key,0.25,78.5,B major,B:major
