type,time,duration,original,converted
chord,1.1,0.5,E major:I,E:maj
chord,1.15,0.5,E major:V,B:maj
chord,1.2,1.0,E major:I,E:maj
chord,1.3,0.5,E major:V7,B:7
chord,1.35,0.5,E major:I,E:maj
chord,2.1,3.0,E major:V,B:maj
chord,3.1,0.5,E major:I,E:maj
chord,3.15,0.5,E major:V,B:maj
chord,3.2,1.0,E major:I,E:maj
chord,3.3,0.5,E major:V7,B:7
chord,3.35,0.5,E major:I,E:maj
chord,4.1,0.5,E major:V,B:maj
chord,4.15,0.5,E major:vi,C#:min
chord,4.2,1.5,E major:V,B:maj
chord,4.35,0.5,E major:viio7/vi,B#:hdim7
chord,5.1,0.5,E major:vi,C#:min
chord,5.15,0.5,E major:viio7/vi,B#:hdim7
chord,5.2,0.5,E major:vi,C#:min
chord,5.25,0.5,E major:viio7/vi,B#:hdim7
chord,5.3,0.5,E major:vi,C#:min
chord,5.35,0.5,E major:viio43/ii,B:hdim7/b5
chord,6.1,0.5,E major:ii6,A:min/b3
chord,6.15,0.5,E major:V64/ii,G#:maj/5
chord,6.2,0.5,E major:ii,F#:min
chord,6.25,1.5,E major:ii42,E:min7/b7
chord,7.1,3.0,E major:V7,B:7
chord,8.1,2.5,E major:V7,B:7
chord,8.35,0.5,E major:I,E:maj
chord,9.1,3.0,E major:I,E:maj
chord,10.1,2.5,E major:I,E:maj
chord,10.35,0.5,E major:I6,G#:maj/3
chord,11.1,3.0,E major:V7,B:7
chord,12.1,2.0,E major:I,E:maj
chord,12.3,1.0,E major:V7,B:7
chord,13.1,3.0,E major:I,E:maj
chord,14.1,2.5,E major:I,E:maj
chord,14.35,0.5,E major:I6,G#:maj/3
chord,15.1,3.0,E major:V7,B:7
chord,16.1,3.0,E major:I,E:maj
chord,17.1,2.0,E major:II65,A#:7/3
chord,17.3,1.0,E major:V42,A:7/b7
chord,18.1,0.5,E major:I6,G#:maj/3
chord,18.15,0.5,E major:V43,F#:7/5
chord,18.2,1.5,E major:I,E:maj
chord,18.35,0.5,E major:I6,G#:maj/3
chord,19.1,1.5,E major:IV,A:maj
chord,19.25,1.5,E major:I6,G#:maj/3
chord,20.1,1.5,E major:V,B:maj
chord,20.25,0.5,E major:I,E:maj
chord,20.3,1.0,E major:V,B:maj
chord,21.1,2.0,E major:V65/V,A#:7/3
chord,21.3,1.0,E major:V42,A:7/b7
chord,22.1,0.5,E major:I6,G#:maj/3
chord,22.15,0.5,E major:V43,F#:7/5
chord,22.2,1.5,E major:I,E:maj
chord,22.35,0.5,E major:I6,G#:maj/3
chord,23.1,1.5,E major:I6,G#:maj/3
chord,23.25,0.5,E major:I,E:maj
chord,23.3,0.5,E major:ii,F#:min
chord,23.35,0.5,E major:V7,B:7
chord,24.1,0.5,E major:I,E:maj
chord,24.15,0.5,E major:vi,C#:min
chord,24.2,1.0,E major:V,B:maj
chord,24.3,1.0,E major:I,E:maj
chord,25.1,0.5,E minor:i,E:min
chord,25.15,0.5,E minor:V,B:maj
chord,25.2,1.0,E minor:i,E:min
chord,25.3,0.5,E minor:V7,B:7
chord,25.35,0.5,E minor:i,E:min
chord,26.1,3.0,E minor:V,B:maj
chord,27.1,0.5,E minor:i,E:min
chord,27.15,0.5,E minor:V,B:maj
chord,27.2,1.0,E minor:i,E:min
chord,27.3,0.5,E minor:V7,B:7
chord,27.35,0.5,E minor:i,E:min
chord,28.1,3.0,E minor:V,B:maj
chord,29.1,3.0,E minor:i,E:min
chord,30.1,3.0,E minor:i,E:min
chord,31.1,3.0,E minor:V7,B:7
chord,32.1,3.0,E minor:i,E:min
chord,33.1,3.0,E minor:i,E:min
chord,34.1,3.0,E minor:i,E:min
chord,35.1,3.0,E minor:V7,B:7
chord,36.1,3.0,E minor:i,E:min
chord,37.1,0.5,E major:V,B:maj
chord,37.15,0.5,E major:I,E:maj
chord,37.2,1.0,E major:ii,F#:min
chord,37.3,1.0,E major:V,B:maj
chord,38.1,0.5,E major:I64,B:maj/5
chord,38.15,0.5,E major:ii,F#:min
chord,38.2,1.0,E major:I6,G#:maj/3
chord,38.3,1.0,E major:I,E:maj
chord,39.1,1.0,E major:I64,B:maj/5
chord,39.2,0.5,E major:IV,A:maj
chord,39.25,0.5,E major:I6,G#:maj/3
chord,39.3,0.5,E major:I,E:maj
chord,39.35,0.5,E major:I6,G#:maj/3
chord,40.1,1.75,E major:V,B:maj
chord,40.275,0.25,E major:I,E:maj
chord,40.3,1.0,E major:V,B:maj
chord,41.1,0.6666666666666666,E major:V,B:maj
chord,41.166666666666664,0.3333333333333333,E major:I,E:maj
chord,41.2,1.0,E major:ii,F#:min
chord,41.3,1.0,E major:V65,D#:7/3
chord,42.1,0.6666666666666666,E major:I64,B:maj/5
chord,42.166666666666664,0.3333333333333333,E major:ii,F#:min
chord,42.2,1.0,E major:I6,G#:maj/3
chord,42.3,1.0,E major:I,E:maj
chord,43.1,2.0,E major:I,E:maj
chord,43.3,0.75,E major:ii,F#:min
chord,43.375,0.25,E major:V7,B:7
chord,44.1,0.75,E major:I,E:maj
chord,44.175,0.25,E major:vi,C#:min
chord,44.2,1.0,E major:V,B:maj
chord,44.3,1.0,E major:I,E:maj
chord,45.1,1.5,E minor:VI,C:maj
chord,45.25,1.5,E minor:Ger65,C:hdim7/b3
chord,46.1,0.5,E minor:V,B:maj
chord,46.15,0.5,E minor:iio64,C:dim/b5
chord,46.2,2.0,E minor:V7,B:7
chord,47.1,1.5,E minor:VI,C:maj
chord,47.25,1.5,E minor:Ger6,C:hdim7/b3
chord,48.1,0.5,E minor:V,B:maj
chord,48.15,0.5,E minor:ii64,C#:min/5
chord,48.2,2.0,E minor:V7,B:7
chord,49.1,0.5,E minor:VI,C:maj
chord,49.15,0.5,E minor:viio42,C:hdim7/b7
chord,49.2,0.5,E minor:VI,C:maj
chord,49.25,0.5,E minor:viio42,C:hdim7/b7
chord,49.3,0.5,E minor:VI,C:maj
chord,49.35,0.5,E minor:viio42,C:hdim7/b7
chord,50.1,0.5,F minor:V,C:maj
chord,50.15,0.5,F minor:i64,C:min/5
chord,50.2,0.5,F minor:V,C:maj
chord,50.25,0.5,F minor:viio42/V,Ab:hdim7/b7
chord,50.3,0.5,F minor:V,C:maj
chord,50.35,0.5,F minor:viio42/V,Ab:hdim7/b7
chord,51.1,0.5,E minor:VI,C:maj
chord,51.15,0.5,E minor:viio/ii,E#:dim
chord,51.2,0.5,E minor:iio64,C:dim/b5
chord,51.25,0.5,E minor:VI,C:maj
chord,51.3,0.5,E minor:iio64,C:dim/b5
chord,51.35,0.5,E minor:VI,C:maj
chord,52.1,0.5,E minor:iio64,C:dim/b5
chord,52.15,0.5,E minor:VIb7,C:7
chord,52.2,0.5,E minor:iio64,C:dim/b5
chord,52.25,0.5,E minor:VIb7,C:7
chord,52.3,0.5,E minor:iio64,C:dim/b5
chord,52.35,0.5,E minor:Ger6,C:hdim7/b3
chord,53.1,2.0,E major:I64,B:maj/5
chord,53.3,1.0,E major:V,B:maj
chord,54.1,0.5,E major:V,B:maj
chord,54.15,0.5,E major:VI42,B:7/b7
chord,54.2,1.0,E major:V,B:maj
chord,54.3,0.5,E major:ivb,A:min
chord,54.35,0.5,E major:I64,B:maj/5
chord,55.1,0.5,E major:ivb,A:min
chord,55.15,0.5,E major:I64,B:maj/5
chord,55.2,0.5,E major:V7[no3],"B:(*3,5,b7)"
chord,55.25,0.5,E major:viio64/ii,B:dim/b5
chord,55.3,0.5,E major:V7,B:7
chord,55.35,0.5,E major:viio64/ii,B:dim/b5
chord,56.1,1.5,E major:V7,B:7
chord,56.25,0.5,E major:iio64[no3],"C:(*3,b5)/b5"
chord,56.3,0.5,E major:V,B:maj
chord,56.35,0.5,E major:I64,B:maj/5
chord,57.1,0.75,E major:V7,B:7
chord,57.175,0.13,E major:I64,B:maj/5
chord,57.188,2.12,E major:V,B:maj
chord,58.1,0.75,E major:V7,B:7
chord,58.175,0.25,E major:I64,B:maj/5
chord,58.2,2.0,E major:V,B:maj
chord,59.1,3.0,E major:I,E:maj
chord,60.1,3.0,E major:I,E:maj
chord,61.1,3.0,E major:V7,B:7
chord,62.1,3.0,E major:I,E:maj
chord,63.1,3.0,E major:I,E:maj
chord,64.1,3.0,E major:I,E:maj
chord,65.1,3.0,E major:V7,B:7
chord,66.1,3.0,E major:I,E:maj
