type,time,duration,original,converted
chord,0.25,0.5,F minor:V,C:maj
chord,1.1,2.0,F minor:i,F:min
chord,2.1,1.5,F minor:V,C:maj
chord,2.25,0.5,F minor:V65,E:7/3
chord,3.1,1.0,F minor:i,F:min
chord,3.2,0.5,F minor:V43,G:7/5
chord,3.25,0.5,F minor:i,F:min
chord,4.1,2.0,F minor:V,C:maj
chord,5.1,1.0,F minor:i,F:min
chord,5.2,0.5,F minor:VI6,F:maj/3
chord,5.25,0.5,F minor:i,F:min
chord,6.1,1.5,F minor:viio43/V,F:hdim7/b5
chord,6.25,0.5,F minor:V6,E:maj/3
chord,7.1,1.0,F minor:i,F:min
chord,7.2,0.5,F minor:i64,C:min/5
chord,7.25,0.5,F minor:V,C:maj
chord,8.1,2.0,F minor:i,F:min
chord,8.1,2.0,F minor:i,F:min
key,0.25,18.5,F minor,F:minor
