type,time,duration,original,converted
chord,0.4,1.0,Eb major:I,Eb:maj
chord,1.1,4.0,Eb major:I,Eb:maj
chord,2.1,2.0,Eb major:IV,Ab:maj
chord,2.3,1.0,Eb major:I,Eb:maj
chord,2.4,1.0,Eb major:I6,G:maj/3
chord,3.1,1.0,Eb major:V42,Ab:7/b7
chord,3.2,1.0,Eb major:I6,G:maj/3
chord,3.3,1.0,Eb major:viio6,F:dim/b3
chord,3.4,1.0,Eb major:I,Eb:maj
chord,4.1,3.0,Eb major:V,Bb:maj
chord,4.4,1.0,C minor:viio,B:dim
chord,5.1,4.0,C minor:i,C:min
chord,6.1,2.0,C minor:i,C:min
chord,6.3,2.0,Eb major:Ger65,Cb:hdim7/b3
chord,7.1,2.0,Eb major:I64,Bb:maj/5
chord,7.3,2.0,Eb major:V7,Bb:7
chord,8.1,4.0,Eb major:I,Eb:maj
key,0.4,16.0,Eb major,Eb:major
key,4.4,7.0,C minor,C:minor
key,6.3,10.0,Eb major,Eb:major
