type,time,duration,original,converted
chord,1.1,3.0,Ab major:V7,Eb:7
chord,2.1,1.0,Ab major:I,Ab:maj
chord,2.1666666666666665,0.5,Ab major:I64,Eb:maj/5
chord,2.2,1.0,Ab major:V43,Bb:7/5
chord,2.2666666666666666,0.5,Ab major:I6,C:maj/3
chord,3.1,3.0,Ab major:IV,Db:maj
chord,4.1,1.5,Ab major:I,Ab:maj
chord,4.2,1.0,Ab major:I6,C:maj/3
chord,4.266666666666667,0.5,Ab major:iii,C:min
chord,5.1,1.5,Ab major:IV,Db:maj
chord,5.2,1.5,Ab major:V43/ii,C:7/5
chord,6.1,2.5,Ab major:ii,Bb:min
chord,6.266666666666667,0.5,Ab major:ii6,Db:min/b3
chord,7.1,1.0,Ab major:iio7/ii,C:hdim7
chord,7.166666666666667,0.5,Ab major:V7/ii,F:7
chord,7.2,1.0,Ab major:ii,Bb:min
chord,7.266666666666667,0.5,Ab major:I6,C:maj/3
chord,8.1,1.0,Ab major:ii65,Db:min7/b3
chord,8.166666666666666,0.5,Ab major:ii,Bb:min
chord,8.2,1.0,Ab major:Cad64,Eb:maj/5
chord,8.266666666666667,0.5,Ab major:V7,Eb:7
chord,9.1,2.5,Ab major:vi,F:min
chord,9.266666666666667,0.5,Ab major:I65,C:maj7/3
chord,10.1,1.0,Ab major:IV,Db:maj
chord,10.166666666666666,0.5,Ab major:I,Ab:maj
chord,10.2,1.0,Ab major:viio6,Bb:dim/b3
chord,10.266666666666667,0.5,Ab major:ii7,Bb:min7
chord,11.1,3.0,Ab major:III,C:maj
chord,12.1,3.0,Ab major:III,C:maj
chord,13.1,1.0,Ab major:I,Ab:maj
chord,13.166666666666666,0.5,Ab major:I64,Eb:maj/5
chord,13.2,1.0,Ab major:V7,Eb:7
chord,13.266666666666667,0.5,Ab major:I,Ab:maj
chord,14.1,3.0,Ab major:IV,Db:maj
chord,15.1,1.5,Ab major:I,Ab:maj
chord,15.2,1.0,Ab major:I6,C:maj/3
chord,15.266666666666667,0.5,Ab major:iii,C:min
chord,16.1,1.5,Ab major:IV,Db:maj
chord,16.2,1.5,Ab major:V43/ii,C:7/5
chord,17.1,2.5,Ab major:ii,Bb:min
chord,17.266666666666666,0.5,Ab major:ii6,Db:min/b3
chord,18.1,1.0,Ab major:iio7/ii,C:hdim7
chord,18.166666666666668,0.5,Ab major:V7/ii,F:7
chord,18.2,1.0,Ab major:ii,Bb:min
chord,18.266666666666666,0.5,Ab major:I6,C:maj/3
chord,19.1,1.0,Ab major:ii65,Db:min7/b3
chord,19.166666666666668,0.5,Ab major:ii,Bb:min
chord,19.2,1.0,Ab major:Cad64,Eb:maj/5
chord,19.266666666666666,0.5,Ab major:V7,Eb:7
chord,20.1,2.5,Ab major:vi,F:min
chord,20.266666666666666,0.5,Ab major:I65,C:maj7/3
chord,21.1,1.0,Ab major:IV,Db:maj
chord,21.166666666666668,0.5,Ab major:I,Ab:maj
chord,21.2,1.0,Ab major:viio6,Bb:dim/b3
chord,21.266666666666666,0.5,Ab major:ii7,Bb:min7
chord,22.1,3.0,Ab major:III,C:maj
chord,23.1,3.0,Ab major:III,C:maj
chord,24.1,1.5,Ab major:I,Ab:maj
chord,24.2,1.0,Ab major:V7,Eb:7
chord,24.266666666666666,0.5,Ab major:I,Ab:maj
chord,25.1,3.0,Ab major:IV,Db:maj
chord,26.1,1.5,Ab major:I,Ab:maj
chord,26.2,1.0,Ab major:I6,C:maj/3
chord,26.266666666666666,0.5,Ab major:iii,C:min
chord,27.1,1.5,Ab major:IV,Db:maj
chord,27.2,1.5,Ab major:V43/ii,C:7/5
chord,28.1,2.5,Ab major:ii,Bb:min
chord,28.266666666666666,0.5,Ab major:ii6,Db:min/b3
chord,29.1,1.0,Ab major:iio7/ii,C:hdim7
chord,29.166666666666668,0.5,Ab major:V7/ii,F:7
chord,29.2,1.0,Ab major:ii,Bb:min
chord,29.266666666666666,0.5,Ab major:I6,C:maj/3
chord,30.1,1.0,Ab major:ii65,Db:min7/b3
chord,30.166666666666668,0.5,Ab major:ii,Bb:min
chord,30.2,1.0,Ab major:Cad64,Eb:maj/5
chord,30.266666666666666,0.5,Ab major:V7,Eb:7
chord,31.1,2.5,Ab major:vi7,F:min7
chord,31.266666666666666,0.5,Ab major:V65,G:7/3
chord,32.1,1.0,Ab major:I,Ab:maj
chord,32.166666666666664,0.5,Ab major:I6,C:maj/3
chord,32.2,1.0,Ab major:ii9,Bb:min9
chord,32.266666666666666,0.5,Ab major:V7,Eb:7
chord,33.1,3.0,Ab major:I,Ab:maj
key,1.1,99.0,Ab major,Ab:major
