type,time,duration,original,converted
chord,1.1,1.5,Ab major:I,Ab:maj
chord,2.1,1.5,Ab major:I,Ab:maj
chord,3.1,0.5,Ab major:V/V,Bb:maj
chord,3.1333333333333333,0.5,Ab major:viio7,G:hdim7
chord,3.1666666666666665,0.5,Ab major:I,Ab:maj
chord,4.1,0.25,Ab major:IV6,F:maj/3
chord,4.116666666666666,0.25,Ab major:V6/5,G:7/3
chord,4.133333333333334,0.5,Ab major:I,Ab:maj
chord,4.166666666666667,0.5,Ab major:I6,C:maj/3
chord,5.1,1.5,Ab major:V,Eb:maj
chord,6.1,1.5,Ab major:I,Ab:maj
chord,7.1,1.0,Ab major:viio6/5/vi,G:hdim7/b3
chord,7.166666666666667,0.5,Ab major:IV6,F:maj/3
chord,8.1,0.5,Ab major:V6/vi,E:maj/3
chord,8.133333333333333,0.25,Ab major:vi,F:min
chord,8.15,0.25,Ab major:vi6,Ab:min/b3
chord,8.166666666666666,0.25,Ab major:I6/4,Eb:maj/5
chord,8.183333333333334,0.25,Ab major:V7/V,Bb:7
chord,9.1,1.5,Ab major:V,Eb:maj
chord,10.1,0.5,Ab major:V2,Db:7/b7
chord,10.133333333333333,0.5,Ab major:I6,C:maj/3
chord,10.166666666666666,0.5,Ab major:V6/4,Bb:maj/5
chord,11.1,1.0,Ab major:I,Ab:maj
chord,11.166666666666666,0.25,Ab major:I6/4,Eb:maj/5
chord,11.183333333333334,0.25,Ab major:ii4/3,F:min7/5
chord,12.1,0.5,Ab major:V2/IV,Gb:7/b7
chord,12.133333333333333,0.5,Ab major:IV6,F:maj/3
chord,12.166666666666666,0.5,Ab major:V4/3/IV,Eb:7/5
chord,13.1,1.0,Ab major:IV,Db:maj
chord,13.166666666666666,0.25,Ab major:V6/5/IV,C:7/3
chord,13.183333333333334,0.25,Ab major:IV,Db:maj
chord,14.1,0.5,Ab major:V6/ii,A:maj/3
chord,14.133333333333333,0.5,Ab major:V6/5/ii,A:7/3
chord,14.166666666666666,0.25,Ab major:V/ii,F:maj
chord,14.183333333333334,0.25,Ab major:V6/5/ii,A:7/3
chord,15.1,1.25,Ab major:ii,Bb:min
chord,15.183333333333334,0.25,Ab major:viio6/ii,C:dim/b3
chord,16.1,1.25,Ab major:ii6,Db:min/b3
chord,16.183333333333334,0.25,Ab major:V2,Db:7/b7
chord,17.1,0.25,Ab major:I6,C:maj/3
chord,17.116666666666667,0.25,Ab major:IV6,F:maj/3
chord,17.133333333333333,0.5,Ab major:I6/4,Eb:maj/5
chord,17.166666666666668,0.5,Ab major:V,Eb:maj
chord,18.1,0.5,Ab major:I6,C:maj/3
chord,18.133333333333333,0.5,Ab major:IV6/4,Ab:maj/5
chord,18.166666666666668,0.5,Ab major:ii,Bb:min
chord,19.1,0.5,Ab major:ii7,Bb:min7
chord,19.133333333333333,0.5,Ab major:V,Eb:maj
chord,19.166666666666668,0.25,Ab major:vi,F:min
chord,19.183333333333334,0.25,Ab major:V6,G:maj/3
chord,20.1,0.5,Ab major:I,Ab:maj
chord,20.133333333333333,0.5,Ab major:IV,Db:maj
chord,20.166666666666668,0.5,Ab major:ii6,Db:min/b3
chord,21.1,0.5,Ab major:ii6/5,Db:min7/b3
chord,21.133333333333333,0.5,Ab major:V,Eb:maj
chord,21.166666666666668,0.25,Ab major:IV6,F:maj/3
chord,21.183333333333334,0.25,Ab major:V6,G:maj/3
chord,22.1,0.5,Ab major:I,Ab:maj
chord,22.133333333333333,0.5,Ab major:ii6,Db:min/b3
chord,22.166666666666668,0.5,Ab major:V,Eb:maj
chord,23.1,1.5,Ab major:V7,Eb:7
chord,24.1,1.0,Ab major:I,Ab:maj
chord,24.166666666666668,0.5,Ab minor:i,Ab:min
chord,25.1,0.5,Ab minor:ivø4/3,Abb:hdim7/b5
chord,25.133333333333333,1.0,Ab minor:i,Ab:min
chord,26.1,1.5,Ab minor:i,Ab:min
chord,27.1,1.5,Ab minor:i,Ab:min
chord,28.1,0.5,Ab minor:i,Ab:min
chord,28.133333333333333,0.5,Ab minor:V,Eb:maj
chord,28.166666666666668,0.5,Cb major:iii,Eb:min
chord,29.1,1.5,Cb major:V2,Fb:7/b7
chord,30.1,1.0,Cb major:I6,Eb:maj/3
chord,30.166666666666668,0.5,Cb major:V6/5/iv,Eb:7/3
chord,31.1,1.0,Cb major:iv,Fb:min
chord,31.166666666666668,0.5,Cb major:V,Gb:maj
chord,32.1,0.5,Cb major:V,Gb:maj
chord,32.13333333333333,1.0,Cb major:Ger6/5,Abb:hdim7/b3
chord,33.1,0.5,Cb major:Ger6/5,Abb:hdim7/b3
chord,33.13333333333333,1.0,Cb major:viio6/5/V,Ab:hdim7/b3
chord,34.1,0.5,Cb major:viio6/5/V,Ab:hdim7/b3
chord,34.13333333333333,0.5,Cb major:I6/4,Gb:maj/5
chord,34.166666666666664,0.5,Cb major:V7,Gb:7
chord,35.1,1.5,Cb major:I,Cb:maj
chord,36.1,1.5,Cb major:viio7,Bb:hdim7
chord,37.1,1.5,Cb major:I,Cb:maj
chord,38.1,1.5,Cb major:viio7,Bb:hdim7
chord,39.1,1.25,Cb major:I,Cb:maj
chord,39.18333333333333,0.25,Cb major:V/IV,Cb:maj
chord,40.1,1.5,Cb major:viio7/ii,C:hdim7
chord,41.1,1.5,Cb major:V6/5/ii,C:7/3
chord,42.1,1.5,Cb major:ii,Db:min
chord,43.1,1.5,Cb major:ii,Db:min
chord,44.1,0.5,Cb major:ii,Db:min
chord,44.13333333333333,1.0,Cb major:viio7/vi,G:hdim7
