type,time,duration,original,converted
chord,0.35,1.5,Eb major:I,Eb:maj
chord,1.1,4.0,Eb major:I,Eb:maj
chord,2.1,4.0,Eb major:V7,Bb:7
chord,3.1,4.0,Eb major:V7,Bb:7
chord,4.1,2.0,Eb major:I,Eb:maj
chord,4.3,2.0,Eb major:vi6,Eb:min/b3
chord,5.1,2.0,Eb major:V6,D:maj/3
chord,5.3,2.0,Eb major:viio65/vi,D:hdim7/b3
chord,6.1,2.0,Eb major:vi6,Eb:min/b3
chord,6.3,2.0,Eb major:vi,C:min
chord,7.1,2.0,Bb major:Cad64,F:maj/5
chord,7.3,2.0,Bb major:V7,F:7
chord,8.1,4.0,Bb major:I,Bb:maj
chord,9.1,4.0,Eb major:V7/IV,Eb:7
chord,10.1,1.0,Eb major:IV,Ab:maj
chord,10.2,1.0,Eb major:IV,Ab:maj
chord,10.3,2.0,Eb major:V43/ii,G:7/5
chord,11.1,4.0,Eb major:ii,F:min
chord,12.1,1.0,Eb major:V,Bb:maj
chord,12.2,3.0,Eb major:V7,Bb:7
chord,13.1,4.0,Eb major:I6,G:maj/3
chord,14.1,4.0,Eb major:ii65,Ab:min7/b3
chord,15.1,2.0,Eb major:Cad64,Bb:maj/5
chord,15.3,2.0,Eb major:V7,Bb:7
chord,16.1,4.0,Eb major:I,Eb:maj
key,0.35,25.5,Eb major,Eb:major
key,7.1,8.0,Bb major,Bb:major
key,9.1,32.0,Eb major,Eb:major
