type,time,duration,original,converted
chord,1.1,2.0,Eb major:I,Eb:maj
chord,2.1,2.0,Eb major:I,Eb:maj
chord,3.1,2.0,Eb major:I,Eb:maj
chord,4.1,2.0,Eb major:I,Eb:maj
chord,5.1,2.0,Eb major:V65,D:7/3
chord,6.1,2.0,Eb major:V65,D:7/3
chord,7.1,2.0,Eb major:V43/vi,D:7/5
chord,8.1,2.0,Eb major:V65/vi,B:7/3
chord,9.1,2.0,Eb major:V7/II,C:7
chord,10.1,2.0,Eb major:V7/II,C:7
chord,11.1,2.0,Eb major:V7/V,F:7
chord,12.1,2.0,Eb major:V7/V,F:7
chord,13.1,2.0,Eb major:V,Bb:maj
chord,14.1,2.0,Eb major:V,Bb:maj
chord,15.1,2.0,Eb major:V,Bb:maj
chord,16.1,2.0,Eb major:I,Eb:maj
chord,17.1,2.0,Eb major:I,Eb:maj
chord,18.1,2.0,Eb major:I,Eb:maj
chord,19.1,2.0,Eb major:I,Eb:maj
chord,20.1,2.0,Eb major:I,Eb:maj
chord,21.1,2.0,Eb major:V43,F:7/5
chord,22.1,2.0,Eb major:V43,F:7/5
chord,23.1,2.0,Eb major:V43,F:7/5
chord,24.1,2.0,Eb major:V43,F:7/5
chord,25.1,2.0,Eb major:V7,Bb:7
chord,26.1,2.0,Eb major:V7,Bb:7
chord,27.1,2.0,Eb major:V7,Bb:7
chord,28.1,2.0,Eb major:I,Eb:maj
chord,29.1,2.0,Eb major:I,Eb:maj
chord,30.1,2.0,Eb major:I,Eb:maj
chord,31.1,1.5,Eb major:I,Eb:maj
chord,31.25,0.5,C major:I,C:maj
chord,32.1,2.0,C major:I,C:maj
chord,33.1,2.0,C major:I,C:maj
chord,34.1,1.5,C major:I,C:maj
chord,34.25,0.5,C major:V,G:maj
chord,35.1,2.0,C major:I,C:maj
chord,36.1,1.5,C major:I,C:maj
chord,36.25,0.5,C major:V,G:maj
chord,37.1,2.0,C major:I,C:maj
chord,38.1,1.5,C major:I,C:maj
chord,38.25,0.5,Eb major:I6,G:maj/3
chord,39.1,1.0,Eb major:I6,G:maj/3
chord,39.2,1.0,Eb major:I64,Bb:maj/5
chord,40.1,2.0,Eb major:I64,Bb:maj/5
chord,41.1,2.0,Eb major:V7,Bb:7
chord,42.1,2.0,Eb major:I64,Bb:maj/5
chord,43.1,2.0,Eb major:viio43/ii,Bb:hdim7/b5
chord,44.1,1.0,Eb major:IV7[no5],"Ab:(3,*5,7)"
chord,44.2,1.0,Eb major:V65/V,A:7/3
chord,45.1,1.0,Eb major:I64,Bb:maj/5
chord,45.2,1.0,Eb major:V7,Bb:7
chord,46.1,2.0,Eb major:I,Eb:maj
chord,47.1,2.0,Eb major:I,Eb:maj
chord,48.1,2.0,Eb major:I,Eb:maj
chord,49.1,2.0,Eb major:I,Eb:maj
chord,50.1,2.0,Eb major:V65,D:7/3
chord,51.1,2.0,Eb major:V65,D:7/3
chord,52.1,2.0,Eb major:V43/vi,D:7/5
chord,53.1,2.0,Eb major:V65/vi,B:7/3
chord,54.1,2.0,Eb major:V7/II,C:7
chord,55.1,2.0,Eb major:V7/II,C:7
chord,56.1,2.0,Eb major:V7/V,F:7
chord,57.1,2.0,Eb major:V7/V,F:7
chord,58.1,2.0,Eb major:V,Bb:maj
chord,59.1,2.0,Eb major:V,Bb:maj
chord,60.1,2.0,Eb major:V,Bb:maj
chord,61.1,2.0,Eb major:I,Eb:maj
chord,62.1,2.0,Eb major:I,Eb:maj
chord,63.1,2.0,Eb major:I,Eb:maj
chord,64.1,2.0,Eb major:I,Eb:maj
chord,65.1,2.0,Eb major:I,Eb:maj
chord,66.1,2.0,Eb major:V43,F:7/5
chord,67.1,2.0,Eb major:V43,F:7/5
chord,68.1,2.0,Eb major:V43,F:7/5
chord,69.1,2.0,Eb major:V43,F:7/5
chord,70.1,2.0,Eb major:V7,Bb:7
chord,71.1,2.0,Eb major:V7,Bb:7
chord,72.1,2.0,Eb major:V7,Bb:7
chord,73.1,2.0,Eb major:I,Eb:maj
chord,74.1,2.0,Eb major:I,Eb:maj
chord,75.1,2.0,Eb major:I,Eb:maj
chord,76.1,1.5,Eb major:I,Eb:maj
chord,76.25,0.5,Cb major:I,Cb:maj
chord,77.1,2.0,Cb major:I,Cb:maj
chord,78.1,2.0,Cb major:I,Cb:maj
chord,79.1,1.5,Cb major:I,Cb:maj
chord,79.25,0.5,Cb major:V,Gb:maj
chord,80.1,2.0,Cb major:I,Cb:maj
chord,81.1,1.5,Cb major:I,Cb:maj
chord,81.25,0.5,Cb major:V,Gb:maj
chord,82.1,2.0,Cb major:I,Cb:maj
chord,83.1,1.5,Cb major:I,Cb:maj
chord,83.25,0.5,Eb major:I6,G:maj/3
chord,84.1,1.0,Eb major:I6,G:maj/3
chord,84.2,1.0,Eb major:I64,Bb:maj/5
chord,85.1,2.0,Eb major:I64,Bb:maj/5
chord,86.1,2.0,Eb major:V7,Bb:7
chord,87.1,2.0,Eb major:I64,Bb:maj/5
chord,88.1,2.0,Eb major:viio43/ii,Bb:hdim7/b5
chord,89.1,1.0,Eb major:IV7[no5],"Ab:(3,*5,7)"
chord,89.2,1.0,Eb major:V65/V,A:7/3
chord,90.1,1.0,Eb major:I64,Bb:maj/5
chord,90.2,1.0,Eb major:V7,Bb:7
chord,91.1,2.0,Eb major:I,Eb:maj
chord,92.1,2.0,Eb major:I,Eb:maj
chord,93.1,2.0,Eb major:I,Eb:maj
chord,94.1,2.0,Eb major:I,Eb:maj
chord,95.1,2.0,Eb major:V65,D:7/3
chord,96.1,2.0,Eb major:V65,D:7/3
chord,97.1,2.0,Eb major:V43/vi,D:7/5
chord,98.1,2.0,Eb major:V65/vi,B:7/3
chord,99.1,2.0,Eb major:V7/II,C:7
chord,100.1,2.0,Eb major:V7/II,C:7
chord,101.1,2.0,Eb major:V7/V,F:7
chord,102.1,2.0,Eb major:V7/V,F:7
chord,103.1,2.0,Eb major:V,Bb:maj
chord,104.1,2.0,Eb major:V,Bb:maj
chord,105.1,2.0,Eb major:V,Bb:maj
chord,106.1,2.0,Eb major:I,Eb:maj
chord,107.1,2.0,Eb major:I,Eb:maj
chord,108.1,2.0,Eb major:I,Eb:maj
chord,109.1,2.0,Eb major:I,Eb:maj
chord,110.1,2.0,Eb major:I,Eb:maj
chord,111.1,2.0,Eb major:V43,F:7/5
chord,112.1,2.0,Eb major:V43,F:7/5
chord,113.1,2.0,Eb major:V43,F:7/5
chord,114.1,2.0,Eb major:V43,F:7/5
chord,115.1,2.0,Eb major:V7,Bb:7
chord,116.1,2.0,Eb major:V7,Bb:7
chord,117.1,2.0,Eb major:V7,Bb:7
chord,118.1,2.0,Eb major:I,Eb:maj
chord,119.1,2.0,Eb major:I,Eb:maj
chord,120.1,2.0,Eb major:I,Eb:maj
chord,121.1,1.5,Eb major:I,Eb:maj
chord,121.25,0.5,G major:I,G:maj
chord,122.1,2.0,G major:I,G:maj
chord,123.1,2.0,G major:I,G:maj
chord,124.1,1.5,G major:I,G:maj
chord,124.25,0.5,G major:IV64,G:maj/5
chord,125.1,2.0,G major:I,G:maj
chord,126.1,1.5,G major:I,G:maj
chord,126.25,0.5,G major:IV64,G:maj/5
chord,127.1,2.0,G major:I,G:maj
chord,128.1,1.5,G major:I,G:maj
chord,128.25,0.5,Eb major:I6,G:maj/3
chord,129.1,1.0,Eb major:I6,G:maj/3
chord,129.2,1.0,Eb major:I64,Bb:maj/5
chord,130.1,2.0,Eb major:I64,Bb:maj/5
chord,131.1,2.0,Eb major:V7,Bb:7
chord,132.1,2.0,Eb major:I64,Bb:maj/5
chord,133.1,2.0,Eb major:viio43/ii,Bb:hdim7/b5
chord,134.1,1.0,Eb major:IV7[no5],"Ab:(3,*5,7)"
chord,134.2,1.0,Eb major:V65/V,A:7/3
chord,135.1,1.0,Eb major:I64,Bb:maj/5
chord,135.2,1.0,Eb major:V7,Bb:7
chord,136.1,2.0,Eb major:I,Eb:maj
chord,137.1,2.0,Eb major:I,Eb:maj
chord,138.1,2.0,Eb major:I,Eb:maj
chord,139.1,2.0,Eb major:I,Eb:maj
chord,140.1,2.0,Eb major:V65,D:7/3
chord,141.1,2.0,Eb major:V65,D:7/3
chord,142.1,2.0,Eb major:V43/vi,D:7/5
chord,143.1,2.0,Eb major:V65/vi,B:7/3
chord,144.1,2.0,Eb major:V7/II,C:7
chord,145.1,2.0,Eb major:V7/II,C:7
chord,146.1,2.0,Eb major:V7/V,F:7
chord,147.1,2.0,Eb major:V7/V,F:7
chord,148.1,2.0,Eb major:V,Bb:maj
chord,149.1,2.0,Eb major:V,Bb:maj
chord,150.1,2.0,Eb major:V,Bb:maj
chord,151.1,2.0,Eb major:I,Eb:maj
chord,152.1,2.0,Eb major:I,Eb:maj
chord,153.1,2.0,Eb major:I,Eb:maj
chord,154.1,2.0,Eb major:I,Eb:maj
chord,155.1,2.0,Eb major:I,Eb:maj
chord,156.1,2.0,Eb major:V43,F:7/5
chord,157.1,2.0,Eb major:V43,F:7/5
chord,158.1,2.0,Eb major:V43,F:7/5
chord,159.1,2.0,Eb major:V43,F:7/5
chord,160.1,2.0,Eb major:V7,Bb:7
chord,161.1,2.0,Eb major:V7,Bb:7
chord,162.1,2.0,Eb major:V7,Bb:7
chord,163.1,2.0,Eb major:I,Eb:maj
chord,164.1,2.0,Eb major:I,Eb:maj
chord,165.1,2.0,Eb major:I,Eb:maj
chord,166.1,1.5,Eb major:I,Eb:maj
chord,166.25,0.5,C major:I,C:maj
chord,167.1,2.0,C major:I,C:maj
chord,168.1,2.0,C major:I,C:maj
chord,169.1,1.5,C major:I,C:maj
chord,169.25,0.5,C major:V,G:maj
chord,170.1,2.0,C major:I,C:maj
chord,171.1,2.0,C major:I,C:maj
chord,172.1,1.5,C major:I,C:maj
chord,172.25,0.5,C major:V,G:maj
chord,173.1,2.0,C major:I,C:maj
chord,174.1,1.5,C major:I,C:maj
chord,174.25,0.5,Eb major:I6,G:maj/3
chord,175.1,1.0,Eb major:I6,G:maj/3
chord,175.2,1.0,Eb major:I64,Bb:maj/5
chord,176.1,2.0,Eb major:I64,Bb:maj/5
chord,177.1,2.0,Eb major:V7,Bb:7
chord,178.1,2.0,Eb major:I64,Bb:maj/5
chord,179.1,2.0,Eb major:viio43/ii,Bb:hdim7/b5
chord,180.1,1.0,Eb major:IV7[no5],"Ab:(3,*5,7)"
chord,180.2,1.0,Eb major:V65/V,A:7/3
chord,181.1,1.0,Eb major:I64,Bb:maj/5
chord,181.2,1.0,Eb major:V7,Bb:7
chord,182.1,2.0,Eb major:I,Eb:maj
chord,183.1,2.0,Eb major:I,Eb:maj
chord,184.1,2.0,Eb major:I,Eb:maj
chord,185.1,2.0,Eb major:V42,Ab:7/b7
chord,186.1,2.0,Eb major:I,Eb:maj
key,1.1,61.5,Eb major,Eb:major
key,31.25,14.0,C major,C:major
key,38.25,76.0,Eb major,Eb:major
key,76.25,14.0,Cb major,Cb:major
key,83.25,76.0,Eb major,Eb:major
key,121.25,14.0,G major,G:major
key,128.25,76.0,Eb major,Eb:major
key,166.25,16.0,C major,C:major
key,174.25,24.5,Eb major,Eb:major
