0.0	1	2.5	0.25	1.0	['E-5']	Ab	I
1.0	2	1	1.0	1.0	['A-3', 'E-4', 'A-4', 'C5', 'E-5']	Ab	I
2.0	2	1.5	0.25	1.0	['A-3', 'E-4', 'A-4', 'C5']		
3.0	2	2	0.5	1.0	['D-3', 'F4', 'B-4', 'D-5']	Ab	ii6
4.0	2	2.5	0.25	1.0	['D-3', 'F4', 'B-4', 'D-5']		
5.0	3	1	1.0	1.0	['E-3', 'E-4', 'A-4', 'C5']	Ab	I64
6.0	3	1.5	0.25	1.0	['E3', 'D-4', 'G4', 'B-4']	Ab	viio7/vi
7.0	3	2	0.5	1.0	['F3', 'C4', 'F4', 'A-4']	Ab	vi
8.0	3	2.5	0.25	0.5	['F3', 'C4', 'F4', 'A-4']		
8.5	3	2.75	0.125	0.5	['F3', 'C4', 'F4', 'A-4']		
9.0	4	1	1.0	1.0	['D-3', 'A-4', 'D-5', 'F5']	Ab	IV
10.0	4	1.5	0.25	1.0	['D-3', 'A-4', 'D-5', 'F5']		
11.0	4	2	0.5	1.0	['A3', 'G-4', 'C5', 'E-5']	bb	viio7
12.0	4	2.5	0.25	1.0	['A3', 'G-4', 'C5', 'E-5']		
13.0	5	1	1.0	1.0	['B-3', 'F4', 'B-4', 'D-5']	bb	i
14.0	5	1.5	0.25	1.0	['F3', 'E-4', 'A4', 'C5']	bb	V
15.0	5	2	0.5	1.0	['G-3', 'D-4', 'B-4']	bb	bVI
16.0	5	2.5	0.25	0.5	['G-3', 'D4', 'B-4']	bb	bVI+
16.5	5	2.75	0.125	0.5	['G-3', 'D4', 'B-4']		
17.0	6	1	1.0	1.0	['G3', 'E-4', 'B-4', 'E-5']	Ab	V6
18.0	6	1.5	0.25	0.5	['G3', 'E-4', 'B4', 'E-5']	Ab	V+6
18.5	6	1.75	0.125	0.5	['G3', 'E-4', 'B4']		
19.0	6	2	0.5	1.0	['A-3', 'E-4', 'C5']	Ab	I
20.0	6	2.5	0.25	1.0	['A3', 'E-4', 'C5']	Ab	viio/ii
21.0	7	1	1.0	2.0	['B-3', 'E-4', 'G4', 'D-5']	Ab	V43
23.0	7	2	0.5	2.0	['A-3', 'E-4', 'A-4', 'C5']	Ab	I
25.0	8	1	1.0	1.0	['E-3', 'E-4', 'G4', 'B-4']	Ab	V
26.0	8	1.5	0.25	1.0	['E-3', 'E-4', 'G-4', 'B-4']	Ab	v
27.0	8	2	0.5	1.0	['D-3', 'F4', 'B-4']	Ab	ii6
28.0	8	2.5	0.25	1.0	['C3', 'E-4', 'F4', 'A4']	Ab	V43/ii
29.0	9	1	1.0	2.0	['B-2', 'D-4', 'F4', 'B-4']	Ab	ii
31.0	9	2	0.5	1.0	['A-2', 'E-4', 'G-4', 'C5']	Ab	V7/IV
32.0	9	2.5	0.25	0.5	['A-2', 'F4', 'A-4', 'C5']		
32.5	9	2.75	0.125	0.5	['A-2', 'E-4', 'G-4', 'C5']		
33.0	10	1	1.0	1.0	['D-3', 'D-4', 'F4', 'D-5']	Ab	IV
34.0	10	1.5	0.25	0.5	['D-3', 'F4', 'A-4', 'D-5']		
34.5	10	1.75	0.125	0.5	['D-3', 'F4', 'A-4', 'D-5']		
35.0	10	2	0.5	1.0	['C3', 'A-4', 'E-5']	Ab	I6
36.0	10	2.5	0.25	0.5	['C3', 'A-4', 'C5', 'E5']	Ab	I+6
36.5	10	2.75	0.125	0.5	['C3', 'G4', 'B-4', 'E5']		
37.0	11	1	1.0	1.0	['D-3', 'F4', 'A-4', 'F5']	Ab	IV
38.0	11	1.5	0.25	1.0	['C3', 'E-4', 'A-4', 'E-5']	Ab	I6
39.0	11	2	0.5	1.0	['B-2', 'E-4', 'G4', 'D-5']	Ab	V43
40.0	11	2.5	0.25	1.0	['A-2', 'E-4', 'A-4', 'C5']	Ab	I
41.0	12	1	1.0	1.0	['D-3', 'F4', 'B-4']	Ab	ii6
42.0	12	1.5	0.25	1.0	['D-3', 'F4', 'B4']	Ab	It6/vi
43.0	12	2	0.5	1.5	['D3', 'F4', 'A-4', 'C5']	Ab	viiø7/V
44.5	12	2.75	0.125	0.5	['D3', 'F4', 'A-4', 'C5']		
45.0	13	1	1.0	1.0	['E-3', 'E-4', 'A-4', 'C5']	Ab	V
46.0	13	1.5	0.25	1.0	['E-3', 'E-4', 'F#4', 'A4', 'C5']		
47.0	13	2	0.5	1.0	['E-3', 'E-4', 'G4', 'B-4']		
48.0	13	2.5	0.25	1.0	['A-3', 'E-4', 'C5']	Ab	I
49.0	14	1	1.0	2.0	['C4', 'E-4', 'E-5']	Ab	I
51.0	14	2	0.5	2.0	['E-4', 'G-4', 'A4']	Ab	viio43/ii
53.0	15	1	1.0	2.0	['E-4', 'F4', 'B-4']	Ab	ii6
55.0	15	2	0.5	1.0	['D-4', 'F4', 'B-4']		
56.0	15	2.5	0.25	1.0	['C4', 'E-4', 'A4', 'C5']	Ab	viio6/ii
57.0	16	1	1.0	2.0	['B-3', 'F4', 'B-4', 'D-5']	Ab	ii
59.0	16	2	0.5	2.0	['E-3', 'D-4', 'G4', 'B-4']	Ab	V7
61.0	17	1	1.0	0.5	['A-3', 'C4', 'A-4']	Ab	I
61.5	17	1.25	0.125	0.5	['A-3', 'A-4']		
62.0	17	1.5	0.25	0.5	['D-4', 'A-4']	Ab	IV
62.5	17	1.75	0.125	0.5	['F4', 'A-4']		
63.0	17	2	0.5	0.5	['C4']	Ab	I
63.5	17	2.25	0.125	0.5	['E-4']		
64.0	17	2.5	0.25	0.5	['D-4', 'E-5']	Ab	V7
64.5	17	2.75	0.125	0.5	['G4', 'E-5']		
65.0	18	1	1.0	0.5	['A-3', 'C4', 'E-5']	Ab	I
65.5	18	1.25	0.125	0.5	['A-3', 'E-4', 'E-5']		
66.0	18	1.5	0.25	0.5	['A-3', 'A-4', 'C5']		
66.5	18	1.75	0.125	0.5	['A-3', 'C5']		
67.0	18	2	0.5	0.5	['E-3', 'B-3', 'B-4']	Ab	V7[no3]
67.5	18	2.25	0.125	0.5	['E-3', 'D-4', 'B-4']		
68.0	18	2.5	0.25	0.5	['E3', 'G4', 'D-5']	f	viio7
68.5	18	2.75	0.125	0.5	['E3', 'B-4', 'D-5']		
69.0	19	1	1.0	0.5	['F3', 'A-4', 'C5']	f	i
69.5	19	1.25	0.125	0.5	['F3', 'C4', 'C5']		
