Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	2.0	['A2', 'E3', 'A3', 'C#4']
2.0	1	3.0	0.5	0.5	
2.5	1	3.5	0.125	0.5	['A3', 'E4', 'A4', 'C#5']
3.0	1	4.0	0.25	0.5	['A3', 'E4', 'A4', 'C#5']
3.5	1	4.5	0.125	0.5	['A3', 'E4', 'A4', 'C#5']
4.0	2	1.0	1.0	1.5	['A3', 'E4', 'A4', 'C#5']
5.5	2	2.5	0.125	0.5	['A3', 'E4', 'A4', 'C#5']
6.0	2	3.0	0.5	1.5	['F#3', 'F#4', 'A4', 'D5']
7.5	2	4.5	0.125	0.5	['G#3', 'E4', 'B4', 'D5']
8.0	3	1.0	1.0	1.0	['A3', 'E4', 'A4', 'C#5']
9.0	3	2.0	0.25	1.0	['E3', 'D4', 'G#4', 'B4']
10.0	3	3.0	0.5	1.0	['A3', 'C#4', 'E4', 'A4']
11.0	3	4.0	0.25	0.5	
11.5	3	4.5	0.125	0.5	['C#5']
12.0	4	1.0	1.0	1.5	['F#2', 'C#3', 'F#3', 'A3', 'C#4', 'A4', 'C#5']
13.5	4	2.5	0.125	0.5	['F#2', 'C#3', 'F#3', 'A3', 'C#4', 'G#4', 'B4']
14.0	4	3.0	0.5	1.0	['F#2', 'C#3', 'F#3', 'A3', 'C#4', 'F#4', 'A4']
15.0	4	4.0	0.25	1.0	['F#2', 'C#3', 'F#3', 'A3', 'C#4', 'G#4', 'B4']
16.0	5	1.0	1.0	1.0	['F#2', 'C#3', 'F#3', 'A3', 'C#4', 'A4', 'C#5']
17.0	5	2.0	0.25	1.0	['F#2', 'D3', 'F#3', 'A3', 'D4', 'A4', 'D5']
18.0	5	3.0	0.5	1.0	['E2', 'E3', 'A3', 'C#4', 'A4', 'E5']
19.0	5	4.0	0.25	1.0	['D#2', 'D#3', 'A3', 'B3', 'A4', 'F#5']
20.0	6	1.0	1.0	1.0	['D#2', 'D#3', 'B3', 'F#4', 'A4', 'F#5']
21.0	6	2.0	0.25	1.0	['D#2', 'D#3', 'B3', 'F#4', 'A4', 'F#5']
22.0	6	3.0	0.5	1.0	['D#2', 'D#3', 'B3', 'F#4', 'A4', 'B4']
23.0	6	4.0	0.25	1.0	['E3', 'F#3', 'A3', 'C4', 'C5']
24.0	7	1.0	1.0	1.0	['D#3', 'F#3', 'A3', 'B3', 'F#4', 'A4', 'F#5']
25.0	7	2.0	0.25	1.0	['D#3', 'F#3', 'A3', 'B3', 'F#4', 'A4', 'F#5']
26.0	7	3.0	0.5	1.0	['D#3', 'F#3', 'A3', 'B3', 'F#4', 'A4', 'B4']
27.0	7	4.0	0.25	1.0	['F#4', 'A4', 'B4']
28.0	8	1.0	1.0	1.0	['D#2', 'D#3', 'C5', 'A5']
29.0	8	2.0	0.25	0.5	['D#2', 'D#3', 'B3', 'F#4', 'B4', 'C5', 'A5']
29.5	8	2.5	0.125	0.5	['D#2', 'D#3', 'B3', 'F#4', 'A4', 'B4', 'F#5']
30.0	8	3.0	0.5	1.0	['D#2', 'D#3', 'B3', 'F#4', 'B4', 'D#5']
31.0	8	4.0	0.25	1.0	['D#2', 'D#3', 'B3', 'F#4', 'G4', 'B4']
32.0	9	1.0	1.0	1.0	['D#3', 'A4']
33.0	9	2.0	0.25	0.5	['B3', 'F#4', 'B4']
33.5	9	2.5	0.125	0.5	['B3', 'F#4', 'B4', 'C5']
34.0	9	3.0	0.5	1.0	['B3', 'F#4', 'B4']
35.0	9	4.0	0.25	0.5	['B3', 'F#4', 'B4']
35.5	9	4.5	0.125	0.5	['B3', 'F#4', 'A4', 'B4']
36.0	10	1.0	1.0	1.0	['E3', 'F#4', 'A4']
37.0	10	2.0	0.25	1.0	['E3', 'B3', 'A4']
38.0	10	3.0	0.5	1.0	['E3', 'E4', 'G4']
39.0	10	4.0	0.25	1.0	['E3', 'B3', 'G4']
40.0	11	1.0	1.0	1.0	['E3', 'B3', 'E4', 'G4']
41.0	11	2.0	0.25	0.5	['A4']
41.5	11	2.5	0.125	0.5	['B4']
42.0	11	3.0	0.5	1.0	['F#3', 'D4', 'A4', 'C5']
43.0	11	4.0	0.25	1.0	['F#3', 'D4', 'A4', 'D5']
44.0	12	1.0	1.0	1.0	['G3', 'A4', 'C5']
45.0	12	2.0	0.25	1.0	['G3', 'D4', 'C5']
46.0	12	3.0	0.5	1.0	['G3', 'G4', 'B4']
47.0	12	4.0	0.25	1.0	['G3', 'D4', 'B4']
48.0	13	1.0	1.0	1.0	['G3', 'D4', 'G4', 'B4']
49.0	13	2.0	0.25	1.0	['G3', 'D4', 'G4', 'B4']
50.0	13	3.0	0.5	1.0	['G3', 'D4', 'G4', 'B4']
51.0	13	4.0	0.25	1.0	['G3', 'D4', 'G4', 'B4']
52.0	14	1.0	1.0	1.0	['E3', 'C#4', 'G4', 'C#5']
53.0	14	2.0	0.25	0.5	['E3', 'C#4', 'G4', 'C#5']
53.5	14	2.5	0.125	0.5	['E3', 'C#4', 'G4', 'C#5']
54.0	14	3.0	0.5	1.0	['E3', 'C#4', 'G4', 'C#5']
55.0	14	4.0	0.25	1.0	['E3', 'C#4', 'G4', 'C#5']
56.0	15	1.0	1.0	1.0	['B-3', 'D4', 'G4', 'D5']
57.0	15	2.0	0.25	1.0	['B-3', 'D4', 'G4', 'D5']
58.0	15	3.0	0.5	1.0	['B-3', 'D4', 'G4', 'D5']
59.0	15	4.0	0.25	1.0	['B-3', 'D4', 'G4', 'D5']
60.0	16	1.0	1.0	1.0	['A3', 'C#4', 'G4', 'E5']
61.0	16	2.0	0.25	1.0	['A3', 'C#4', 'G4', 'E5']
62.0	16	3.0	0.5	1.0	['A3', 'C#4', 'G4', 'E5']
63.0	16	4.0	0.25	1.0	['A3', 'C#4', 'G4', 'E5']
64.0	17	1.0	1.0	1.0	['G3', 'B3', 'E4', 'E5']
65.0	17	2.0	0.25	1.0	['G3', 'B3', 'E4']
66.0	17	3.0	0.5	1.0	['G3', 'B3', 'E4']
67.0	17	4.0	0.25	1.0	['G3', 'B3', 'E4']
68.0	18	1.0	1.0	1.0	['F#2', 'F#3', 'A3', 'E4']
69.0	18	2.0	0.25	1.0	['F#2', 'F#3', 'A3', 'A4']
70.0	18	3.0	0.5	1.0	['F#2', 'F#3', 'A3', 'D4', 'D5']
71.0	18	4.0	0.25	1.0	['F#2', 'F#3', 'A3', 'D4', 'D5']
72.0	19	1.0	1.0	1.0	['E2', 'E3', 'G3', 'D4', 'D5']
73.0	19	2.0	0.25	1.0	['E2', 'E3', 'G3', 'C4', 'C5']
74.0	19	3.0	0.5	1.0	['E2', 'E3', 'G3', 'B3', 'B4']
75.0	19	4.0	0.25	1.0	['E2', 'E3', 'G3', 'C4', 'C5']
76.0	20	1.0	1.0	1.0	['D#2', 'D#3', 'F#3', 'B3', 'B4']
