Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	2.0	0.5	1.0	['C#4', 'C#5']
1.0	1	2.5	0.25	0.5	
1.5	1	2.75	0.125	0.5	['C#4', 'C#5']
2.0	2	1.0	1.0	2.0	['C#4', 'C#5']
4.0	2	2.0	0.5	1.0	['E#3', 'C#4', 'G#4', 'B4', 'C#5']
5.0	2	2.5	0.25	1.0	['C#4', 'C#5']
6.0	3	1.0	1.0	1.0	['F#3', 'C#4', 'F#4', 'A4', 'C#5']
7.0	3	1.5	0.25	1.0	['C#4', 'C#5']
8.0	3	2.0	0.5	1.0	['C#3', 'A3', 'C#4', 'F#4']
9.0	3	2.5	0.25	0.5	
9.5	3	2.75	0.125	0.5	['C#3']
10.0	4	1.0	1.0	2.0	['C#3']
12.0	4	2.0	0.5	1.0	['B2', 'C#3', 'G#3', 'C#4', 'E#4']
13.0	4	2.5	0.25	1.0	['C#3']
14.0	5	1.0	1.0	1.0	['A2', 'C#3', 'F#3', 'C#4', 'F#4']
15.0	5	1.5	0.25	1.0	['C#3']
16.0	5	2.0	0.5	1.0	['F#2', 'C#3', 'F#3', 'A3', 'C#5']
17.0	5	2.5	0.25	0.5	['C#3', 'C#5']
17.5	5	2.75	0.125	0.5	['C#3', 'C#5']
18.0	6	1.0	1.0	0.5	['C#2', 'E#3', 'C#5']
18.5	6	1.25	0.125	0.5	['C#2', 'G#3', 'C#5']
19.0	6	1.5	0.25	0.5	['C#2', 'G#3', 'C#5']
19.5	6	1.75	0.125	0.5	['C#2', 'C#4', 'C#5']
20.0	6	2.0	0.5	0.5	['C#4', 'C#5']
20.5	6	2.25	0.125	0.5	['E#4', 'C#5']
21.0	6	2.5	0.25	0.5	['D4', 'B4']
21.5	6	2.75	0.125	0.5	['F#4', 'B4']
22.0	7	1.0	1.0	0.5	['B3', 'D5']
22.5	7	1.25	0.125	0.5	['D4', 'D5']
23.0	7	1.5	0.25	0.5	['A3', 'F#5']
23.5	7	1.75	0.125	0.5	['C#4', 'F#5']
24.0	7	2.0	0.5	0.5	['C#2', 'G#3', 'E5']
24.5	7	2.25	0.125	0.5	['C#2', 'B3', 'E5']
