Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	4.5	0.125	0.5	['C4']
0.5	1	1.0	1.0	1.0	['F2', 'F3', 'A-3', 'C4', 'F4']
1.5	1	2.0	0.25	0.5	['F2', 'F3', 'A-3', 'C4', 'F4']
2.0	1	2.5	0.125	0.5	['E-2', 'E-3', 'B-3', 'D-4', 'G4']
2.5	1	3.0	0.5	1.0	['A-2', 'E-3', 'A-3', 'C4', 'A-4']
3.5	1	4.0	0.25	0.5	['D-2', 'D-3', 'A-3', 'F4', 'A-4']
4.0	1	4.5	0.125	0.5	['C2', 'C3', 'A-3', 'E-4', 'A-4']
4.5	2	1.0	1.0	1.0	['B-1', 'B-2', 'B-3', 'D-4', 'F4', 'A-4', 'B-4']
5.5	2	2.0	0.25	0.5	['E-2', 'E-3', 'B-3', 'D-4', 'F4', 'A-4']
6.0	2	2.5	0.125	0.5	['E-2', 'E-3', 'B-3', 'D-4', 'E-4', 'G4', 'B-4']
6.5	2	3.0	0.5	1.0	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4', 'C5']
7.5	2	4.0	0.25	0.5	['F2', 'F3', 'C4', 'A-4', 'C5']
8.0	2	4.5	0.125	0.5	['E-2', 'E-3', 'C4', 'G4', 'C5']
8.5	3	1.0	1.0	1.0	['D2', 'D3', 'C4', 'F4', 'A-4', 'C5', 'D5']
9.5	3	2.0	0.25	0.5	['F2', 'F3', 'D4', 'A-4', 'C5', 'D5']
10.0	3	2.5	0.125	0.5	['F2', 'F3', 'D4', 'A-4', 'C5', 'D5']
10.5	3	3.0	0.5	1.0	['F#2', 'F#3', 'D4', 'A4', 'C5', 'D5']
11.5	3	4.0	0.25	0.5	['G2', 'G3', 'D4', 'G4', 'B4']
12.0	3	4.5	0.125	0.5	['G2', 'G3', 'D4', 'F4', 'G4', 'B4']
12.5	4	1.0	1.0	1.0	['C3', 'G3', 'C4', 'E4', 'C5']
13.5	4	2.0	0.25	0.5	['A-2', 'A-3', 'C4', 'F4', 'C5']
14.0	4	2.5	0.125	0.5	['F2', 'F3', 'C4', 'A-4', 'C5']
14.5	4	3.0	0.5	1.0	['E2', 'E3', 'C4', 'G4', 'C5']
15.5	4	4.0	0.25	0.5	['F2', 'F3', 'C4', 'A4', 'C5']
16.0	4	4.5	0.125	0.5	['F2', 'F3', 'C4', 'G4', 'B-4', 'C5']
16.5	5	1.0	1.0	0.5	['F2', 'F3', 'C4', 'E-4', 'B-4', 'C5']
17.0	5	1.5	0.125	0.5	['F2', 'F3', 'C4', 'E-4', 'A4', 'C5']
17.5	5	2.0	0.25	0.5	['F2', 'F3', 'C4', 'E-4', 'G4', 'B-4']
18.0	5	2.5	0.125	0.5	['F2', 'F3', 'C4', 'E-4', 'A4', 'C5']
