key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
c	[26.0, 0.0, 8.5, 14.5, 2.0, 9.0, 3.0, 21.0, 5.5, 6.0, 1.0, 5.0]	0.0	26.0	26.0	0	17	17
Eb	[0.0, 0.0, 6.0, 7.5, 0.0, 5.5, 3.0, 8.0, 3.0, 1.5, 20.0, 1.5]	26.0	38.0	12.0	18	25	7
g	[1.5, 1.5, 7.5, 1.5, 0.0, 0.0, 3.0, 4.5, 0.0, 4.5, 3.0, 0.0]	38.0	44.0	6.0	26	29	3
Eb	[24.5, 3.0, 9.5, 29.5, 1.5, 11.0, 3.0, 12.0, 20.5, 6.0, 25.5, 1.0]	44.0	74.0	30.0	30	49	19
c	[68.62, 0.0, 20.0, 27.0, 6.62, 25.0, 4.5, 44.4, 19.25, 7.0, 1.5, 8.25]	74.0	129.0	54.98	50	86	36
