key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Eb	[25.95, 0.99, 16.22, 63.06, 1.98, 8.6, 1.98, 30.78, 13.89, 1.98, 52.6, 0.0]	0.0	55.5	55.09	0	14	14
c	[7.28, 0.0, 9.9, 3.98, 0.0, 0.99, 1.98, 19.83, 0.0, 1.98, 0.0, 10.89]	55.5	69.5	13.88	14	18	4
Eb	[33.56, 5.28, 26.6, 59.26, 2.48, 26.09, 3.97, 37.36, 31.41, 4.96, 57.03, 3.63]	69.5	136.5	66.46	18	34	16
Ab	[0.99, 5.96, 0.0, 0.99, 0.0, 3.97, 0.0, 1.98, 3.97, 0.0, 1.98, 0.0]	136.5	141.5	4.96	35	36	1
Eb	[3.3, 1.98, 4.95, 68.7, 0.0, 17.51, 0.0, 18.99, 21.47, 0.66, 43.25, 9.92]	141.5	180.5	38.64	36	45	9
c	[7.65, 0.0, 2.64, 3.66, 0.0, 0.0, 1.0, 11.26, 0.0, 1.0, 0.0, 5.61]	180.5	187.5	6.96	46	47	1
Eb	[5.96, 3.64, 4.96, 43.44, 0.0, 3.97, 0.0, 18.59, 10.1, 3.97, 28.49, 1.98]	187.5	212.5	24.83	47	54	7
