Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['G2', 'G3', 'B3', 'D4']
1.0	1	1.5	0.25	1.0	['G2', 'B3', 'D4', 'G4']
2.0	1	2.0	0.5	1.0	['F#2', 'D4', 'G4', 'B4']
3.0	1	2.5	0.25	1.0	['F#2', 'G4', 'B4', 'D5']
4.0	2	1.0	1.0	1.0	['E2', 'E3', 'G4', 'B4', 'E5']
5.0	2	1.5	0.25	1.0	['E2', 'E3', 'B4', 'E5', 'G5']
6.0	2	2.0	0.5	1.0	['E1', 'E2', 'E5', 'G5', 'B5']
7.0	2	2.5	0.25	1.0	['E1', 'E2', 'E5', 'G5', 'C6']
8.0	3	1.0	1.0	1.0	['D1', 'D2', 'D4', 'D5', 'F#5', 'A5', 'D6']
9.0	3	1.5	0.25	0.5	['D1', 'D2', 'D4', 'D5', 'F#5', 'A5', 'D6']
9.5	3	1.75	0.125	0.5	['D1', 'D2', 'D4', 'D5', 'F#5', 'A5', 'D6']
10.0	3	2.0	0.5	0.5	['D4', 'G4', 'B4', 'D5', 'E5']
10.5	3	2.25	0.125	0.5	['D4', 'G4', 'B4', 'D5', 'E5']
11.0	3	2.5	0.25	0.5	['D4', 'G4', 'B4', 'D5', 'E5']
11.5	3	2.75	0.125	0.5	['D4', 'G4', 'B4', 'D5', 'E5']
12.0	4	1.0	1.0	1.0	['D4', 'E4', 'G#4', 'B4', 'D5', 'E#5']
13.0	4	1.5	0.25	1.0	['D4', 'G#4', 'B4', 'D5', 'E#5']
14.0	4	2.0	0.5	1.0	['D4', 'A4', 'C5', 'F#5']
15.0	4	2.5	0.25	0.5	['B3', 'D4', 'C5', 'E-5', 'F#5']
15.5	4	2.75	0.125	0.5	['C4', 'D4', 'C5', 'E-5', 'F#5']
16.0	5	1.0	1.0	1.0	['D4', 'B4', 'D5', 'G5']
17.0	5	1.5	0.25	1.0	['D4', 'B4', 'D5', 'G5']
18.0	5	2.0	0.5	1.0	['D4', 'G4', 'B-4', 'E5', 'G5', 'C#6']
19.0	5	2.5	0.25	0.5	['D4', 'F#4', 'B-4', 'E5', 'G5', 'C#6']
19.5	5	2.75	0.125	0.5	['D4', 'E4', 'B-4', 'E5', 'G5', 'C#6']
20.0	6	1.0	1.0	2.0	['D4', 'A4', 'D5', 'F#5', 'D6']
22.0	6	2.0	0.5	0.5	['D4', 'A4', 'D5', 'F#5', 'D6']
22.5	6	2.25	0.125	1.0	
23.5	6	2.75	0.125	0.5	['D4']
24.0	7	1.0	1.0	1.0	['G1', 'D2', 'G2', 'D3', 'A3', 'C4', 'D4']
25.0	7	1.5	0.25	0.5	['G1', 'D2', 'G2', 'D3', 'A3', 'C4', 'D4']
25.5	7	1.75	0.125	0.5	['G1', 'D2', 'G2', 'D3', 'A3', 'C4', 'D4', 'A4']
26.0	7	2.0	0.5	1.0	['G1', 'D2', 'G2', 'D3', 'A3', 'C4', 'D4', 'A4']
27.0	7	2.5	0.25	0.5	['G1', 'D2', 'G2', 'D3', 'A3', 'C4', 'D4', 'A4']
27.5	7	2.75	0.125	0.5	['G1', 'D2', 'G2', 'D3', 'A3', 'C4', 'D4', 'G4']
28.0	8	1.0	1.0	1.0	['G2', 'D3', 'G3', 'B3', 'D4', 'B4']
29.0	8	1.5	0.25	1.0	['G2', 'E3', 'G3', 'B3', 'E4', 'B4']
30.0	8	2.0	0.5	1.0	['G2', 'F#3', 'G3', 'B3', 'F#4', 'B4']
31.0	8	2.5	0.25	0.33	['G2', 'E3', 'G3', 'B3', 'E4']
31.33	8	2.67	0.0625	0.17	['G2', 'E3', 'G3', 'B3', 'F#4']
31.5	8	2.75	0.125	0.17	['G2', 'E3', 'G3', 'B3', 'D4', 'F#4']
31.67	8	2.83	0.0625	0.33	['G2', 'E3', 'G3', 'B3', 'D4', 'E4']
32.0	9	1.0	1.0	0.5	['G2', 'D3', 'F#3', 'C4', 'D4']
32.5	9	1.25	0.125	0.5	['G2', 'D3', 'F#3', 'C4', 'D4', 'A4']
33.0	9	1.5	0.25	1.5	['G2', 'D3', 'F#3', 'C4', 'D4', 'A4']
34.5	9	2.25	0.125	0.5	['G2', 'D3', 'F#3', 'C4', 'D4', 'A4']
35.0	9	2.5	0.25	0.5	['G2', 'D3', 'F#3', 'C4', 'D4', 'A4']
35.5	9	2.75	0.125	0.5	['G2', 'D3', 'F#3', 'C4', 'D4', 'G4']
36.0	10	1.0	1.0	0.5	['G2', 'D3', 'G3', 'B3', 'D4', 'B4']
36.5	10	1.25	0.125	0.5	['G2', 'E3', 'G3', 'B3', 'E4', 'B4']
37.0	10	1.5	0.25	0.5	['G2', 'D3', 'G3', 'B3', 'D4', 'B4']
37.5	10	1.75	0.125	0.5	['G2', 'E3', 'G3', 'B3', 'E4', 'B4']
38.0	10	2.0	0.5	1.0	['G2', 'F#3', 'G3', 'B3', 'F#4']
39.0	10	2.5	0.25	0.5	['G2', 'E3', 'G3', 'B3', 'E4', 'B4']
39.5	10	2.75	0.125	0.5	['G2', 'D3', 'G3', 'B3', 'D4', 'B4']
40.0	11	1.0	1.0	1.0	['G2', 'D3', 'A3', 'C4', 'F4', 'D5']
41.0	11	1.5	0.25	0.5	['G2', 'D3', 'A3', 'C4', 'F4', 'A4']
41.5	11	1.75	0.125	0.5	['G2', 'D3', 'A3', 'C4', 'F4', 'A4']
42.0	11	2.0	0.5	1.0	['G2', 'D3', 'A3', 'C4', 'F4', 'A4']
43.0	11	2.5	0.25	0.5	['G2', 'D3', 'G3', 'B3', 'F4', 'A4']
43.5	11	2.75	0.125	0.5	['G2', 'D3', 'G3', 'B3', 'F4', 'G4']
44.0	12	1.0	1.0	1.0	['C2', 'G2', 'C3', 'G3', 'C4', 'E4', 'C5']
45.0	12	1.5	0.25	1.0	['C2', 'G2', 'C3', 'G3', 'C4', 'E4', 'C5']
46.0	12	2.0	0.5	0.5	['C2', 'G2', 'C3', 'G3', 'C4', 'E4', 'C5']
46.5	12	2.25	0.125	0.5	['C2', 'G2', 'C3', 'G3', 'C4', 'E4']
47.0	12	2.5	0.25	0.5	['C2', 'C3', 'G3', 'C4', 'E4', 'F#4']
47.5	12	2.75	0.125	0.5	['C2', 'C3', 'G3', 'C4', 'E4', 'G4']
48.0	13	1.0	1.0	1.0	['F#3', 'A3', 'C4', 'E4', 'B4']
49.0	13	1.5	0.25	0.5	['F#3', 'A3', 'C4', 'E4', 'A4']
49.5	13	1.75	0.125	0.5	['F#3', 'A3', 'C4', 'E4', 'A4']
50.0	13	2.0	0.5	1.0	['F#3', 'A3', 'C4', 'E4', 'A4']
51.0	13	2.5	0.25	1.0	['F#3', 'A3', 'C4', 'E4']
52.0	14	1.0	1.0	1.0	['B1', 'B2', 'D#3', 'F#3', 'B3', 'F#4']
53.0	14	1.5	0.25	1.0	['B1', 'B2', 'F#3', 'B3', 'D#4', 'F#4']
54.0	14	2.0	0.5	0.5	['B1', 'B2', 'B3', 'D#4', 'F#4']
54.5	14	2.25	0.125	0.5	['B1', 'B2', 'B3', 'D#4', 'F#4']
55.0	14	2.5	0.25	1.0	['B1', 'B2', 'D#4', 'F#4', 'B4']
56.0	15	1.0	1.0	1.0	['B3', 'F#4', 'B4', 'D#5']
57.0	15	1.5	0.25	0.5	['B3', 'F#4', 'B4', 'D#5']
57.5	15	1.75	0.125	0.5	['B3', 'F#4', 'B4', 'D#5']
58.0	15	2.0	0.5	0.5	['B3', 'G4', 'B4', 'E5']
58.5	15	2.25	0.125	0.5	['B3', 'G4', 'B4', 'E5']
59.0	15	2.5	0.25	0.5	['B3', 'G4', 'B4', 'E5']
59.5	15	2.75	0.125	0.5	['B3', 'G4', 'B4', 'E5']
60.0	16	1.0	1.0	1.0	['B3', 'C#4', 'G#4', 'C#5', 'E#5']
61.0	16	1.5	0.25	0.5	['B3', 'G#4', 'B4', 'E#5']
61.5	16	1.75	0.125	0.5	['B3', 'G#4', 'B4', 'E#5']
62.0	16	2.0	0.5	1.0	['B3', 'A4', 'B4', 'D#5', 'F#5']
63.0	16	2.5	0.25	0.5	['B3', 'A4', 'B4', 'D#5', 'F#5']
63.5	16	2.75	0.125	0.5	['B3', 'C4', 'A4', 'B4', 'D#5', 'F#5']
64.0	17	1.0	1.0	1.0	['D4', 'B4', 'D5', 'G5']
65.0	17	1.5	0.25	1.0	['D2', 'D4', 'B4', 'D5', 'G5']
66.0	17	2.0	0.5	1.0	['D2', 'D4', 'G4', 'B-4', 'E5', 'G5', 'C#6']
67.0	17	2.5	0.25	0.5	['D2', 'D4', 'F#4', 'B-4', 'E5', 'G5', 'C#6']
67.5	17	2.75	0.125	0.5	['D2', 'D4', 'E4', 'B-4', 'E5', 'G5', 'C#6']
