0.0	1	2.67	0.25	0.5	['E4', 'E5']	A	I
0.5	2	1	1.0	0.5	['A2', 'E4', 'E5']	A	I
1.0	2	1.33	0.25	0.5	['C#3', 'E3', 'E4', 'E5']		
1.5	2	1.67	0.25	0.5	['E3', 'A3', 'E4', 'E5']		
2.0	2	2	0.5	1.0	['A3', 'C#4', 'E4', 'E5']		
3.0	2	2.67	0.25	0.5	['E4', 'E5']		
3.5	3	1	1.0	0.5	['A2', 'E4', 'E5']	A	I
4.0	3	1.33	0.25	0.5	['C#3', 'E3', 'E4', 'E5']		
4.5	3	1.67	0.25	0.5	['E3', 'A3', 'E4', 'E5']		
5.0	3	2	0.5	1.0	['A3', 'C#4', 'E4', 'E5']		
6.0	3	2.67	0.25	0.5	['E4', 'E5']		
6.5	4	1	1.0	0.5	['G#2', 'E#4', 'E#5']	A	V43/vi
7.0	4	1.33	0.25	0.5	['C#3', 'E#3', 'E#4', 'E#5']		
7.5	4	1.67	0.25	0.5	['E#3', 'B3', 'E#4', 'E#5']		
8.0	4	2	0.5	1.0	['B3', 'C#4', 'E#4', 'E#5']		
9.0	4	2.67	0.25	0.5	['E#4', 'E#5']		
9.5	5	1	1.0	0.5	['F#2', 'F#4', 'F#5']	A	vi
10.0	5	1.33	0.25	0.5	['C#3', 'F#3', 'F#4', 'F#5']		
10.5	5	1.67	0.25	0.5	['F#3', 'A3', 'F#4', 'F#5']		
11.0	5	2	0.5	0.5	['E2', 'G#4', 'G#5']	A	V
11.5	5	2.33	0.25	0.25	['E3', 'B3', 'G#4', 'G#5']		
11.75	5	2.5	0.125	0.25	['E3', 'B3', 'A4', 'A5']		
12.0	5	2.67	0.25	0.5	['G#3', 'D4', 'B4', 'B5']		
12.5	6	1	1.0	0.5	['A2', 'A4', 'A5']	A	I
13.0	6	1.33	0.25	0.5	['C#3', 'E3', 'A4', 'A5']		
13.5	6	1.67	0.25	0.5	['E3', 'A3', 'E4', 'E5']		
14.0	6	2	0.5	1.0	['A3', 'C#4', 'E4', 'E5']		
15.0	6	2.67	0.25	0.5	['E4', 'C#5', 'E5']		
15.5	7	1	1.0	0.5	['A2', 'E4', 'C#5', 'E5']	A	I
16.0	7	1.33	0.25	0.5	['C#3', 'E3', 'E4', 'C#5', 'E5']		
16.5	7	1.67	0.25	0.5	['E3', 'A3', 'E4', 'C#5', 'E5']		
17.0	7	2	0.5	1.0	['A3', 'C#4', 'E4', 'C#5', 'E5']		
18.0	7	2.67	0.25	0.5	['E4', 'A4', 'E5']		
18.5	8	1	1.0	0.5	['A2', 'E4', 'E5']	A	I
19.0	8	1.33	0.25	0.5	['C#3', 'E3', 'E4', 'E5']		
19.5	8	1.67	0.25	0.5	['E3', 'A3', 'E4', 'E5']		
20.0	8	2	0.5	0.5	['A3', 'C#4', 'E4', 'E5']		
20.5	8	2.33	0.25	0.5	['A3', 'C#4', 'D#4', 'E4', 'E5']		
21.0	8	2.67	0.25	0.5	['E4', 'E5']		
21.5	9	1	1.0	0.5	['G#2', 'E4', 'F#4', 'E5']	A	V65
22.0	9	1.33	0.25	0.5	['D3', 'E3', 'E4', 'F#4', 'E5']		
22.5	9	1.67	0.25	0.5	['E3', 'B3', 'E4', 'F#4', 'E5']		
23.0	9	2	0.5	1.0	['B3', 'D4', 'E4', 'E5']		
24.0	9	2.67	0.25	0.5	['E4', 'E5']		
24.5	10	1	1.0	0.5	['G#2', 'F#4', 'F#5']	A	V65
25.0	10	1.33	0.25	0.5	['D3', 'E3', 'F#4', 'F#5']		
25.5	10	1.67	0.25	0.5	['E3', 'B3', 'E4', 'E5']		
26.0	10	2	0.5	1.0	['B3', 'D4', 'E4', 'E5']		
27.0	10	2.67	0.25	0.5	['C#3', 'G#3', 'B3', 'E#4', 'E#5']	A	V7/vi
27.5	11	1	1.0	0.5	['F#2', 'F#4', 'F#5']	A	vi
28.0	11	1.33	0.25	0.5	['C#3', 'F#3', 'F#4', 'F#5']		
28.5	11	1.67	0.25	0.5	['F#3', 'A3', 'F#4', 'F#5']		
29.0	11	2	0.5	1.0	['A3', 'C#4', 'F#4', 'F#5']		
30.0	11	2.67	0.25	0.5	['G#4', 'G#5']		
30.5	12	1	1.0	0.5	['E2', 'A4', 'A5']	A	I64
31.0	12	1.33	0.25	0.5	['C#3', 'E3', 'G#4', 'A4', 'A5']		
31.5	12	1.67	0.25	0.5	['E3', 'A3', 'E4', 'A4', 'E5']		
32.0	12	2	0.5	0.5	['E2', 'E4', 'C#5', 'E5']	A	V7
32.5	12	2.33	0.25	0.5	['D3', 'E3', 'E4', 'C#5', 'E5']		
33.0	12	2.67	0.25	0.5	['E3', 'G#3', 'E4', 'B4', 'E5']		
33.5	13	1	1.0	0.5	['A2', 'E4', 'A4', 'E5']	A	I
34.0	13	1.33	0.25	0.5	['C#3', 'E3', 'G#4', 'A4', 'G#5']		
34.5	13	1.67	0.25	0.5	['E3', 'A3', 'A4', 'A5']		
35.0	13	2	0.5	0.5	['E2', 'C#5', 'C#6']	A	V7
35.5	13	2.33	0.25	0.5	['D3', 'E3', 'C#5', 'C#6']		
36.0	13	2.67	0.25	0.5	['E3', 'G#3', 'B4', 'B5']		
36.5	14	1	1.0	0.5	['A2', 'A4', 'A5']	A	I
37.0	14	1.33	0.25	0.5	['C#3', 'E3', 'A4', 'A5']		
37.5	14	1.67	0.25	0.5	['E3', 'A3', 'E4', 'E5']		
38.0	14	2	0.5	1.0	['A3', 'C#4', 'E4', 'E5']		
39.0	14	2.67	0.25	0.5	['E4', 'C#5', 'E5']		
