Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['B3', 'G#4', 'C#5']
0.5	1	1.5	0.25	0.5	['C#4', 'E4', 'B4']
1.0	1	2.0	0.5	0.5	['B3', 'G#4', 'C#5']
1.5	1	2.5	0.25	0.5	['C#4', 'E4', 'B4']
2.0	1	3.0	0.5	0.5	['B3', 'G#4', 'C#5']
2.5	1	3.5	0.25	0.5	['C#4', 'E4', 'B4']
3.0	2	1.0	1.0	0.5	['B3', 'F##4', 'D#5']
3.5	2	1.5	0.25	0.5	['C#4', 'E4', 'A#4']
4.0	2	2.0	0.5	0.5	['B3', 'F##4', 'D#5']
4.5	2	2.5	0.25	0.5	['C#4', 'E4', 'A#4']
5.0	2	3.0	0.5	0.5	['B3', 'F##4', 'D#5']
5.5	2	3.5	0.25	0.5	['C#4', 'E4', 'A#4']
6.0	3	1.0	1.0	0.5	['B3', 'G#4', 'C#5']
6.5	3	1.5	0.25	0.5	['C#4', 'E4', 'B4']
7.0	3	2.0	0.5	0.5	['B3', 'G#4', 'C#5']
7.5	3	2.5	0.25	0.25	['C#4', 'E4', 'B4']
7.75	3	2.75	0.125	0.25	['C#4', 'E4', 'B4']
8.0	3	3.0	0.5	0.5	['B3', 'G#4', 'B4', 'C#5']
8.5	3	3.5	0.25	0.25	['C#4', 'E4', 'B4']
8.75	3	3.75	0.125	0.25	['C#4', 'E4', 'B4']
9.0	4	1.0	1.0	0.5	['B3', 'F##4', 'D#5']
9.5	4	1.5	0.25	0.5	['C#4', 'E4', 'A#4', 'D#5']
10.0	4	2.0	0.5	0.5	['B3', 'F##4', 'D#5']
10.5	4	2.5	0.25	0.5	['C#4', 'E4', 'A#4', 'D#5']
11.0	4	3.0	0.5	0.5	['B3', 'F##4', 'C#5', 'D#5']
11.5	4	3.5	0.25	0.5	['C#4', 'E4', 'A#4', 'C#5']
12.0	5	1.0	1.0	0.5	['B3', 'G#4', 'C#5']
12.5	5	1.5	0.25	0.5	['C#4', 'E4', 'B4', 'C#5']
13.0	5	2.0	0.5	0.5	['B3', 'G#4', 'C#5']
13.5	5	2.5	0.25	0.5	['C#4', 'E4', 'B4']
14.0	5	3.0	0.5	0.33	['B3', 'G#4', 'B4', 'C#5']
14.33	5	3.33	0.0625	0.17	['B3', 'G#4', 'C#5', 'D#5']
14.5	5	3.5	0.25	0.17	['C#4', 'E4', 'B4', 'D#5']
14.67	5	3.67	0.0625	0.33	['C#4', 'E4', 'B4', 'C#5']
15.0	6	1.0	1.0	0.5	['B3', 'F##4', 'D#5', 'F#5']
15.5	6	1.5	0.25	0.5	['C#4', 'E4', 'A#4', 'F#5']
16.0	6	2.0	0.5	0.5	['B3', 'F##4', 'D#5', 'F#5']
16.5	6	2.5	0.25	0.5	['C#4', 'E4', 'A#4', 'F#5']
17.0	6	3.0	0.5	0.5	['B3', 'F##4', 'D#5', 'E5']
17.5	6	3.5	0.25	0.5	['C#4', 'E4', 'A#4', 'E5']
18.0	7	1.0	1.0	0.5	['B3', 'G#4', 'C#5']
18.5	7	1.5	0.25	0.5	['C#4', 'E4', 'B4']
19.0	7	2.0	0.5	0.5	['B3', 'G#4', 'C#5']
19.5	7	2.5	0.25	0.25	['C#4', 'E4', 'B4']
19.75	7	2.75	0.125	0.25	['C#4', 'E4', 'B4']
20.0	7	3.0	0.5	0.5	['B3', 'G#4', 'B4', 'C#5']
20.5	7	3.5	0.25	0.25	['C#4', 'E4', 'B4']
20.75	7	3.75	0.125	0.25	['C#4', 'E4', 'B4']
21.0	8	1.0	1.0	0.5	['G#3', 'B3', 'F#4', 'D5']
21.5	8	1.5	0.25	0.5	['D4', 'G#4', 'B4', 'D5']
22.0	8	2.0	0.5	0.5	['G#3', 'B3', 'F#4', 'D5']
22.5	8	2.5	0.25	0.5	['D4', 'G#4', 'B4', 'D5']
23.0	8	3.0	0.5	0.5	['G#3', 'B3', 'F#4', 'D5']
23.5	8	3.5	0.25	0.5	['D4', 'G#4', 'B4', 'D5']
24.0	9	1.0	1.0	0.5	['E2', 'C3', 'C5', 'F#5']
24.5	9	1.5	0.25	0.5	['G3', 'G4', 'C5', 'D5', 'E5']
25.0	9	2.0	0.5	0.5	['C4', 'C5', 'F#5']
25.5	9	2.5	0.25	0.5	['E4', 'G4', 'C5', 'D5', 'E5']
26.0	9	3.0	0.5	0.5	['G4', 'C5', 'F#5']
26.5	9	3.5	0.25	0.5	['G4', 'C5', 'D5', 'E5']
27.0	10	1.0	1.0	0.5	['G#2', 'F#3', 'C5', 'F#5']
