type,time,duration,original,converted
chord,3.4481632653061225,0.0,NC,N
chord,4.3014965986394555,4.963809523809524,Ab,Ab:maj
chord,9.93469387755102,6.571428571428573,Eb7,Eb:7
chord,16.6,4.869387755102039,Ab,Ab:maj
chord,21.783673469387754,1.5224489795918394,Ab7,Ab:7
chord,23.538775510204083,2.542857142857141,Db,Db:maj
chord,26.2,0.8408163265306143,Db-,Db:min
chord,27.35918367346939,0.5510204081632644,Ab,Ab:maj
chord,28.040816326530614,0.7306122448979586,F7,F:7
chord,28.84081632653061,0.8285714285714292,Bb7,Bb:7
chord,29.722448979591835,0.6489795918367349,Eb7,Eb:7
chord,30.791836734693877,1.2693877551020414,Ab,Ab:maj
chord,32.70204081632653,0.3836734693877588,Db,Db:maj
chord,33.204081632653065,0.41632653061223834,Db-,Db:min
chord,34.33061224489796,0.5755102040816382,Ab,Ab:maj
chord,35.01632653061225,0.6448979591836732,F7,F:7
chord,36.13469387755102,0.6653061224489747,Bb7,Bb:7
chord,36.90204081632653,0.7918367346938737,Eb7,Eb:7
chord,37.820408163265306,1.6285714285714263,Ab,Ab:maj
key,3.4481632653061225,36.115102040816325,Ab-maj,Ab:major
