type,time,duration,original,converted
chord,11.73265306122449,0.37755102040816446,Ab7,Ab:7
chord,12.406122448979591,1.858163265306123,Db7,Db:7
chord,14.525510204081632,1.734263038548752,Gb7,Gb:7
chord,16.497777777777777,3.7093877551020427,Db7,Db:7
chord,20.436462585034015,3.838027210884352,Gb7,Gb:7
chord,24.34285714285714,2.9142857142857146,Db7,Db:7
chord,27.39387755102041,0.8122448979591823,Bb7,Bb:7
chord,28.3765306122449,0.9204081632653036,Eb-7,Eb:min7
chord,30.45297052154195,1.3745804988662123,Ab79,Ab:9
chord,32.72959183673469,1.4142857142857181,Db7,Db:7
chord,34.21734693877551,1.8173469387755077,Ab7,Ab:7
chord,36.2234693877551,1.4285714285714306,Db7,Db:7
chord,38.792857142857144,0.8683673469387756,Gb7,Gb:7
chord,41.727551020408164,2.3091836734693842,Db7,Db:7
chord,44.248979591836736,3.4448072562358263,Gb7,Gb:7
chord,49.03764172335601,1.9337868480725575,Db7,Db:7
chord,51.11800453514739,0.7488435374149631,Bb7,Bb:7
chord,52.01487528344671,0.901224489795915,Eb-7,Eb:min7
chord,53.0075283446712,0.8047165532879816,Eb79,Eb:9
chord,53.954467120181405,1.8159410430839031,Ab79,Ab:9
chord,56.03265306122449,0.7081632653061263,Db7,Db:7
chord,59.874489795918365,1.838775510204087,Db7,Db:7
chord,61.803061224489795,1.9175736961451264,Gb7,Gb:7
chord,63.84907029478458,3.7761451247165496,Db7,Db:7
chord,67.79791383219954,2.7102494331065827,Gb7,Gb:7
chord,72.58979591836734,1.9612244897959243,Db7,Db:7
chord,74.71428571428571,0.613424036281188,Bb7,Bb:7
chord,76.11351473922902,0.4209070294784709,Eb-7,Eb:min7
chord,76.71530612244898,0.40396825396825875,Eb79,Eb:9
chord,77.94285714285714,1.0434467120181523,Ab79,Ab:9
chord,80.17578231292516,1.3772789115646304,Db7,Db:7
chord,81.66240362811791,1.8600453514739286,Ab7,Ab:7
chord,83.68979591836735,0.0,Db7,Db:7
key,11.73265306122449,72.07142857142858,Db-maj,Db:major
