type,time,duration,original,converted
chord,3.146938775510204,5.293877551020408,Bb,Bb:maj
chord,8.614285714285714,2.6551020408163275,Eb,Eb:maj
chord,11.912244897959184,0.6061224489795922,Bb,Bb:maj
chord,12.68390022675737,0.9099773242630391,G7,G:7
chord,14.587755102040816,0.7102040816326536,C-7,C:min7
chord,15.524489795918367,1.273469387755103,F7,F:7
chord,17.336598639455783,0.8368707482993187,Bb,Bb:maj
key,3.146938775510204,15.36122448979592,Bb-maj,Bb:major
