type,time,duration,original,converted
chord,4.069387755102041,1.1346938775510198,NC,N
chord,5.428571428571429,3.5693877551020403,Eb,Eb:maj
chord,11.051020408163266,1.5183673469387742,C7,C:7
chord,12.69795918367347,1.4510204081632647,F7,F:7
chord,14.369387755102041,0.8795918367346935,Bb7,Bb:7
chord,16.56734693877551,0.4265306122448962,G-7,G:min7
chord,17.258231292517006,0.5152380952380966,Gb7,Gb:7
chord,17.914285714285715,0.6857142857142868,F-7,F:min7
chord,18.79591836734694,0.7142857142857153,Bb7,Bb:7
chord,19.722448979591835,4.4653061224489825,Eb,Eb:maj
chord,24.444897959183674,0.0,D7,D:7
chord,24.65814058956916,0.3092063492063488,Db7,Db:7
chord,25.122448979591837,1.7918367346938773,C7,C:7
chord,27.148979591836735,1.150340136054421,F7,F:7
chord,29.228571428571428,1.3244897959183675,Bb7,Bb:7
chord,30.812244897959182,1.4897959183673493,Eb,Eb:maj
chord,33.089795918367344,0.11473922902494849,Eb7,Eb:7
chord,34.27845804988662,0.9287981859410408,Ab,Ab:maj
chord,36.523537414965986,0.8330158730158743,C7,C:7
chord,37.91238095238095,2.8304761904761904,F-,F:min
chord,41.720408163265304,3.3979591836734713,Bb7,Bb:7
chord,45.43877551020408,0.591836734693878,Eb,Eb:maj
chord,46.35306122448979,0.0,Eo,E:dim
chord,47.24285714285714,0.6285714285714334,F-7,F:min7
chord,48.16530612244898,0.4571428571428555,Bb7,Bb:7
chord,48.826530612244895,4.52448979591837,Eb,Eb:maj
chord,53.39795918367347,0.3816326530612244,D7,D:7
chord,53.85510204081633,0.43673469387755404,Db7,Db:7
chord,54.35306122448979,1.2836734693877574,C7,C:7
chord,56.13061224489796,1.816326530612244,F7,F:7
chord,58.224489795918366,1.402040816326533,Bb7,Bb:7
chord,59.83673469387755,0.8776417233560068,Eb,Eb:maj
chord,61.53877551020408,0.14897959183673493,Ab7,Ab:7
chord,61.94285714285714,0.0,Eb,Eb:maj
key,4.069387755102041,58.022448979591836,Eb-maj,Eb:major
