type,time,duration,original,converted
chord,4.740816326530612,0.5039909297052159,NC,N
chord,5.3434920634920635,4.542222222222223,Bb7,Bb:7
chord,10.081632653061224,2.142857142857144,Eb7,Eb:7
chord,12.545918367346939,1.9549433106575957,Bb7,Bb:7
chord,14.59374149659864,0.9229931972789114,C-7,C:min7
chord,15.76780045351474,1.0811791383219944,F7,F:7
chord,16.976689342403628,6.933514739229025,Bb7,Bb:7
chord,24.364285714285714,1.941020408163265,Eb7,Eb:7
chord,26.6,2.105102040816327,Bb7,Bb:7
chord,28.79795918367347,1.0454875283446725,C-7,C:min7
chord,29.976530612244897,1.0453287981859418,F7,F:7
chord,31.160204081632653,6.3132653061224495,Bb7,Bb:7
chord,38.41160997732426,0.7455328798185974,Eb7,Eb:7
chord,40.661043083900225,2.159365079365081,Bb7,Bb:7
chord,43.1978231292517,0.7480952380952388,C-7,C:min7
chord,44.05,1.1500000000000057,F7,F:7
chord,45.457142857142856,6.521428571428572,Bb7,Bb:7
chord,52.26122448979592,2.3027664399092913,Eb7,Eb:7
chord,54.662675736961454,2.1565532879818576,Bb7,Bb:7
chord,56.9643537414966,1.0968707482993167,C-7,C:min7
chord,58.159183673469386,1.16122448979592,F7,F:7
chord,59.49795918367347,2.133605442176865,Bb7,Bb:7
key,4.740816326530612,57.006848072562356,Bb-maj,Bb:major
