type,time,duration,original,converted
chord,8.713287981859411,0.0,F7,F:7
chord,8.997732426303855,1.5673469387755095,Bb7,Bb:7
chord,10.820408163265306,3.4366439909297064,F7,F:7
chord,14.59954648526077,3.3310657596371875,Bb7,Bb:7
chord,18.367346938775512,2.542857142857141,F7,F:7
chord,22.099591836734692,1.443265306122452,G-7,G:min7
chord,23.804081632653062,1.5999999999999979,C7,C:7
chord,25.612244897959183,0.9061224489795912,F7,F:7
chord,29.591836734693878,1.2979591836734699,F7,F:7
chord,31.564625850340136,0.8394557823129247,Bb7,Bb:7
chord,33.30031746031746,3.340498866213153,F7,F:7
chord,36.97142857142857,3.436734693877554,Bb7,Bb:7
chord,40.624489795918365,2.8244897959183675,F7,F:7
chord,44.57959183673469,1.310204081632655,G-7,G:min7
chord,46.76734693877551,1.028571428571425,C7,C:7
chord,48.34285714285714,0.0,F7,F:7
chord,51.57959183673469,0.0,C7,C:7
chord,51.70204081632653,1.7510204081632637,F7,F:7
chord,54.131519274376416,1.1582766439909307,Bb7,Bb:7
chord,55.53197278911565,3.5410430839002274,F7,F:7
chord,59.24716553287982,3.559909297052151,Bb7,Bb:7
chord,63.018956916099775,0.0,F7,F:7
chord,66.86766439909297,1.5470294784580432,G-7,G:min7
chord,68.65124716553288,1.647165532879825,C7,C:7
chord,70.5277097505669,1.552834467120178,F7,F:7
chord,72.26920634920634,0.7517460317460376,G-7,G:min7
chord,73.26621315192743,0.7357823129251813,C7,C:7
chord,74.20517006802721,0.8315646258503335,F7,F:7
chord,76.10612244897959,1.6081632653061178,Bb7,Bb:7
chord,77.93487528344671,3.559909297052158,F7,F:7
chord,81.6907029478458,3.432199546485265,Bb7,Bb:7
chord,85.36961451247166,0.7773242630385511,F7,F:7
chord,89.30249433106576,1.6210430839002328,G-7,G:min7
chord,91.11800453514739,1.5151020408163305,C7,C:7
chord,92.92625850340136,1.615238095238098,F7,F:7
chord,95.88099773242631,0.5253514739228962,C7,C:7
chord,96.63854875283447,0.428117913832196,F7,F:7
chord,98.71673469387756,1.520907029478451,Bb7,Bb:7
chord,100.37551020408164,1.1609977324262957,F7,F:7
chord,104.67845804988661,2.6702947845805056,Bb7,Bb:7
chord,108.40816326530613,2.931519274376413,F7,F:7
chord,111.55736961451247,1.6718367346938834,G-7,G:min7
chord,113.44399092970522,1.806802721088431,C7,C:7
chord,115.3233560090703,1.2190476190476147,F7,F:7
chord,119.06321995464853,1.6878004535147397,F7,F:7
chord,121.0746485260771,1.7066666666666634,Bb7,Bb:7
chord,123.1586394557823,3.310294784580506,F7,F:7
chord,126.73741496598639,3.6426303854875215,Bb7,Bb:7
chord,130.60063492063492,1.816961451247181,F7,F:7
chord,134.32743764172335,1.816961451247181,G-7,G:min7
chord,136.25469387755103,1.7792290249433051,C7,C:7
chord,140.2833560090703,0.4673015873015913,G-7,G:min7
chord,140.95092970521543,0.7894784580498708,C7,C:7
chord,141.97260770975058,1.677641723356004,F7,F:7
chord,143.71990929705214,1.7414965986394577,Bb7,Bb:7
chord,146.51210884353742,2.699319727891151,F7,F:7
chord,149.80643990929704,3.2565986394558024,Bb7,Bb:7
chord,153.32716553287983,0.9171882086167784,F7,F:7
chord,157.2687528344671,1.3815873015873024,G-7,G:min7
chord,158.85931972789115,1.677641723356004,C7,C:7
chord,160.6936961451247,0.9171882086167784,F7,F:7
chord,162.73995464852607,0.7082086167800696,G-7,G:min7
chord,163.68036281179138,0.6704761904761938,C7,C:7
key,8.713287981859411,156.51410430839002,F-maj,F:major
