type,time,duration,original,converted
chord,3.863219954648526,0.1102947845804989,NC,N
chord,4.551020408163265,137.23061224489797,Ej7,E:maj7
chord,141.92244897959185,1.2326530612244824,NC,N
key,3.863219954648526,139.8653514739229,E-maj,E:major
