type,time,duration,original,converted
chord,2.9750566893424035,0.12770975056689338,NC,N
chord,3.1840362811791385,13.464943310657596,F7,F:7
chord,17.879591836734694,6.922448979591838,Bb7,Bb:7
chord,24.897959183673468,7.067346938775511,F-7,F:min7
chord,32.01632653061225,0.22653061224489335,F7,F:7
key,2.9750566893424035,29.365759637188205,F-maj,F:major
