type,time,duration,original,converted
chord,2.4653061224489794,6.266848072562359,Ab,Ab:maj
chord,9.13469387755102,6.587074829931973,Eb7,Eb:7
chord,15.903356009070295,5.262358276643992,Ab,Ab:maj
chord,21.248707482993197,1.7332426303854866,Ab7,Ab:7
chord,23.04798185941043,2.672426303854877,Db,Db:maj
chord,26.05859410430839,0.45514739229025025,Db-,Db:min
chord,26.599047619047617,0.8640362811791391,Ab,Ab:maj
chord,27.79283446712018,0.4948752834467136,F7,F:7
chord,28.368979591836734,0.8391836734693889,Bb7,Bb:7
chord,29.299229024943312,0.793378684807255,Eb7,Eb:7
chord,30.568027210884352,1.2790929705215426,Ab,Ab:maj
key,2.4653061224489794,29.592834467120184,Ab-maj,Ab:major
