type,time,duration,original,converted
chord,4.002539682539682,0.0,NC,N
chord,4.098321995464852,5.15482993197279,Bb7,Bb:7
chord,9.4940589569161,1.3322448979591837,Eb7,Eb:7
chord,12.239795918367347,2.241473922902493,Bb7,Bb:7
chord,14.666303854875283,1.1622675736961465,C-7,C:min7
chord,16.069387755102042,0.8204081632653057,F7,F:7
chord,17.13061224489796,7.608163265306121,Bb7,Bb:7
chord,25.02857142857143,2.477551020408164,Eb7,Eb:7
chord,27.644897959183673,1.1877551020408177,Bb7,Bb:7
chord,30.46530612244898,1.0775510204081655,C-7,C:min7
chord,31.808163265306124,0.4938775510204074,F7,F:7
chord,32.89387755102041,2.534693877551021,Bb7,Bb:7
key,4.002539682539682,31.62603174603175,Bb-maj,Bb:major
