key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Ab	[10.13, 12.13, 0.5, 15.61, 0.0, 2.99, 0.83, 8.15, 21.93, 2.99, 12.62, 0.0]	0.0	36.0	35.83	1	9	8
F	[3.64, 1.65, 0.33, 0.0, 2.31, 2.16, 0.0, 2.33, 3.3, 0.0, 1.66, 0.33]	36.0	46.0	9.93	10	12	2
Ab	[15.81, 9.97, 0.0, 13.79, 2.0, 7.3, 2.0, 1.65, 43.13, 0.0, 4.3, 0.0]	46.0	80.0	33.88	12	20	8
A	[0.0, 5.64, 5.96, 0.0, 8.97, 0.0, 0.0, 1.32, 4.89, 3.9, 1.9, 5.13]	80.0	94.0	13.92	21	24	3
Ab	[18.24, 11.52, 2.64, 25.88, 0.34, 5.84, 0.0, 9.31, 40.08, 0.0, 9.87, 3.63]	94.0	126.0	31.88	24	32	8
