key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Eb	[20.5, 0.0, 30.5, 56.0, 0.0, 56.0, 6.5, 26.0, 33.0, 7.0, 99.5, 0.0]	0.0	123.0	123.0	1	41	40
Bb	[3.0, 3.5, 6.5, 1.0, 0.5, 14.5, 0.0, 0.0, 0.0, 0.5, 14.0, 0.0]	123.0	141.0	18.0	42	47	5
f	[7.0, 0.0, 0.0, 1.0, 2.0, 7.0, 0.0, 3.5, 8.0, 0.0, 1.0, 0.0]	141.0	153.0	12.0	48	51	3
Eb	[20.5, 0.0, 41.0, 32.5, 0.0, 77.5, 3.5, 20.0, 59.0, 4.0, 128.5, 0.0]	153.0	279.0	126.0	52	93	41
Bb	[4.0, 0.0, 2.5, 4.0, 0.0, 5.0, 3.5, 0.0, 0.5, 1.5, 4.0, 0.0]	279.0	288.0	9.0	94	96	2
Eb	[24.5, 0.0, 20.0, 79.5, 0.0, 35.5, 13.0, 24.5, 5.0, 10.5, 61.5, 0.0]	288.0	369.0	81.0	97	124	27
