Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	3.0	0.5	1.0	['B4']
1.0	1	1.0	1.0	0.5	['E3', 'E4', 'G4']
1.5	1	1.5	0.25	0.5	['E3', 'E4', 'B4']
2.0	1	2.0	0.5	0.5	['E4', 'G4', 'E5']
2.5	1	2.5	0.25	0.5	['B3', 'E5']
3.0	1	3.0	0.5	1.0	['E4', 'G4', 'B4']
4.0	2	1.0	1.0	1.0	['E3', 'E4', 'E5']
5.0	2	2.0	0.5	0.5	['E4', 'G4', 'E5']
5.5	2	2.5	0.25	0.5	['B3', 'E5']
6.0	2	3.0	0.5	1.0	['E4', 'G4', 'F#5']
7.0	3	1.0	1.0	0.75	['E3', 'E4', 'G5']
7.75	3	1.75	0.125	0.25	['E3', 'E4', 'F#5']
8.0	3	2.0	0.5	0.5	['E4', 'G4', 'E5']
8.5	3	2.5	0.25	0.5	['B3', 'E5']
9.0	3	3.0	0.5	1.0	['E4', 'G4', 'B4']
10.0	4	1.0	1.0	0.5	['B2', 'B3', 'A4']
10.5	4	1.5	0.25	0.5	['B2', 'B3', 'B4']
11.0	4	2.0	0.5	0.5	['F#4', 'A4', 'D#5']
11.5	4	2.5	0.25	0.5	['B3', 'D#5']
12.0	4	3.0	0.5	1.0	['F#4', 'A4', 'B4']
13.0	5	1.0	1.0	1.0	['B2', 'B3', 'F#5']
14.0	5	2.0	0.5	0.5	['F#4', 'A4', 'F#5']
14.5	5	2.5	0.25	0.5	['B3', 'F#5']
15.0	5	3.0	0.5	1.0	['F#4', 'A4', 'D#5']
16.0	6	1.0	1.0	0.75	['B2', 'B3', 'A5']
16.75	6	1.75	0.125	0.25	['B2', 'B3', 'G5']
17.0	6	2.0	0.5	0.5	['F#4', 'A4', 'F#5']
17.5	6	2.5	0.25	0.5	['B3', 'F#5']
18.0	6	3.0	0.5	1.0	['F#4', 'A4', 'B4']
19.0	7	1.0	1.0	0.5	['E3', 'E4', 'G#4']
19.5	7	1.5	0.25	0.5	['E3', 'E4', 'B4']
20.0	7	2.0	0.5	0.5	['E4', 'G#4', 'E5']
20.5	7	2.5	0.25	0.5	['B3', 'E5']
21.0	7	3.0	0.5	1.0	['E4', 'G#4', 'B4']
