Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['F3', 'F4']
0.5	1	1.5	0.25	0.25	['G3', 'G4']
0.75	1	1.75	0.125	0.25	['A3', 'A4']
1.0	1	2.0	0.5	0.5	['B-3', 'B-4']
1.5	1	2.5	0.25	0.5	['A3', 'A4']
2.0	2	1.0	1.0	0.5	['B-3', 'B-4']
2.5	2	1.5	0.25	0.5	['B3', 'B4']
3.0	2	2.0	0.5	0.5	['C4', 'C5']
3.5	2	2.5	0.25	0.5	['F3', 'F4']
4.0	3	1.0	1.0	1.0	['F2', 'F3', 'F4', 'A4', 'C5', 'F5']
5.0	3	2.0	0.5	1.0	['B-2', 'B-3', 'F4', 'B-4', 'D5']
6.0	4	1.0	1.0	1.0	['F2', 'F3', 'E-4', 'F4', 'A4', 'C5']
7.0	4	2.0	0.5	1.0	['B-1', 'B-2', 'D4', 'F4', 'B-4']
8.0	5	1.0	1.0	0.5	['F3', 'F4']
8.5	5	1.5	0.25	0.25	['G3', 'G4']
8.75	5	1.75	0.125	0.25	['A3', 'A4']
9.0	5	2.0	0.5	0.5	['B-3', 'B-4']
9.5	5	2.5	0.25	0.5	['A3', 'A4']
10.0	6	1.0	1.0	0.5	['B-3', 'B-4']
10.5	6	1.5	0.25	0.5	['B3', 'B4']
11.0	6	2.0	0.5	0.5	['C4', 'C5']
11.5	6	2.5	0.25	0.5	['G3', 'G4']
12.0	7	1.0	1.0	1.0	['G2', 'G3', 'F4', 'B4', 'D5', 'G5']
13.0	7	2.0	0.5	1.0	['C3', 'C4', 'E-4', 'G4', 'C5']
14.0	8	1.0	1.0	1.0	['F2', 'F3', 'E-4', 'A4', 'C5', 'F5']
15.0	8	2.0	0.5	1.0	['B-1', 'B-2', 'D4', 'F4', 'B-4', 'D5']
16.0	9	1.0	1.0	0.25	['B-2', 'D5']
16.25	9	1.25	0.125	0.25	['F3', 'A4', 'D5']
16.5	9	1.5	0.25	0.25	['B-3', 'B-4', 'D5']
16.75	9	1.75	0.125	0.25	['F3', 'F4', 'C5']
17.0	9	2.0	0.5	0.25	['B-2', 'B-4', 'D5']
17.25	9	2.25	0.125	0.25	['F3', 'A4', 'B-4']
17.5	9	2.5	0.25	0.25	['B-3', 'A4', 'B-4']
17.75	9	2.75	0.125	0.25	['F3', 'F4', 'A4']
18.0	10	1.0	1.0	0.25	['B-2', 'G4', 'E-5']
18.25	10	1.25	0.125	0.25	['F3', 'G4', 'B4']
18.5	10	1.5	0.25	0.25	['A3', 'F4', 'C5']
18.75	10	1.75	0.125	0.25	['F3', 'F4']
19.0	10	2.0	0.5	0.25	['B-2', 'F4', 'D5']
19.25	10	2.25	0.125	0.25	['F3', 'F4', 'A4']
19.5	10	2.5	0.25	0.25	['B-3', 'D4', 'B-4']
19.75	10	2.75	0.125	0.25	['F3', 'D4', 'F4']
20.0	11	1.0	1.0	0.25	['B-2', 'D5']
20.25	11	1.25	0.125	0.25	['F3', 'A4', 'D5']
20.5	11	1.5	0.25	0.25	['B-3', 'B-4', 'D5']
20.75	11	1.75	0.125	0.25	['F3', 'F4', 'C5']
21.0	11	2.0	0.5	0.25	['B-2', 'B-4', 'D5']
21.25	11	2.25	0.125	0.25	['F3', 'A4', 'B-4']
21.5	11	2.5	0.25	0.25	['B-3', 'A4', 'B-4']
21.75	11	2.75	0.125	0.25	['F3', 'F4', 'A4']
22.0	12	1.0	1.0	0.25	['B-2', 'G4', 'E-5']
22.25	12	1.25	0.125	0.25	['F3', 'G4', 'B4']
22.5	12	1.5	0.25	0.25	['A3', 'F4', 'C5']
22.75	12	1.75	0.125	0.25	['F3', 'F4']
23.0	12	2.0	0.5	0.25	['B-2', 'G4', 'D5']
23.25	12	2.25	0.125	0.25	['F3', 'G4', 'A4']
23.5	12	2.5	0.25	0.25	['B-3', 'F4', 'B-4']
23.75	12	2.75	0.125	0.25	['F3', 'F4']
24.0	13	1.0	1.0	0.75	['B-2', 'B-3', 'F4', 'B-4', 'D-5']
24.75	13	1.75	0.125	0.25	['B-2', 'B-3', 'F4', 'B-4', 'D-5']
25.0	13	2.0	0.5	0.5	['B-2', 'B-3', 'F4', 'B-4', 'D-5']
25.5	13	2.5	0.25	0.5	['B-2', 'B-3', 'F4', 'B-4', 'D-5']
26.0	14	1.0	1.0	0.5	['B-2', 'B-3', 'F4', 'B-4', 'D-5']
26.5	14	1.5	0.25	0.5	['B-2', 'B-3', 'F4', 'B-4', 'D-5']
27.0	14	2.0	0.5	1.0	['B-2', 'B-3', 'G4', 'D-5', 'E5']
28.0	15	1.0	1.0	0.75	['A-2', 'A-3', 'F4', 'A-4', 'D-5', 'F5']
28.75	15	1.75	0.125	0.25	['A-2', 'A-3', 'F4', 'A-4', 'D-5', 'E-5']
29.0	15	2.0	0.5	0.5	['A-2', 'A-3', 'F4', 'A-4', 'D-5']
29.5	15	2.5	0.25	0.25	['A-2', 'A-3', 'F4', 'A-4', 'C5', 'D-5']
29.75	15	2.75	0.125	0.25	['A-2', 'A-3', 'F4', 'A-4', 'D-5']
30.0	16	1.0	1.0	0.25	['A-2', 'A-3', 'G-4', 'A-4', 'C5', 'F5']
30.25	16	1.25	0.125	0.25	['A-2', 'A-3', 'G-4', 'A-4', 'C5', 'E-5']
30.5	16	1.5	0.25	0.25	['A-2', 'A-3', 'G-4', 'A-4', 'C5', 'D-5']
30.75	16	1.75	0.125	0.25	['A-2', 'A-3', 'G-4', 'A-4', 'C5']
31.0	16	2.0	0.5	1.0	['D-3', 'A-3', 'F4', 'A-4', 'D-5']
32.0	17	1.0	1.0	0.75	['D-3', 'D-4', 'F4', 'A-4', 'F5']
32.75	17	1.75	0.125	0.25	['D-3', 'D-4', 'F4', 'A-4', 'F5']
33.0	17	2.0	0.5	0.5	['D-3', 'D-4', 'F4', 'A-4', 'F5']
33.5	17	2.5	0.25	0.5	['D-3', 'D-4', 'F4', 'A-4', 'F5']
34.0	18	1.0	1.0	0.5	['D-3', 'D-4', 'F4', 'A-4', 'F5']
34.5	18	1.5	0.25	0.5	['D-3', 'D-4', 'F4', 'A-4', 'F5']
35.0	18	2.0	0.5	1.0	['D-3', 'D-4', 'B4', 'F5', 'A-5']
36.0	19	1.0	1.0	0.75	['C3', 'C4', 'A4', 'C5', 'A5']
36.75	19	1.75	0.125	0.25	['C3', 'C4', 'A4', 'C5', 'G5']
37.0	19	2.0	0.5	0.5	['C3', 'C4', 'A4', 'C5', 'F5']
37.5	19	2.5	0.25	0.25	['C3', 'C4', 'A4', 'C5', 'E5']
37.75	19	2.75	0.125	0.25	['C3', 'C4', 'F5']
38.0	20	1.0	1.0	0.25	['C3', 'C4', 'B-4', 'E5', 'A5']
38.25	20	1.25	0.125	0.25	['C3', 'C4', 'G5']
38.5	20	1.5	0.25	0.25	['C3', 'C4', 'B-4', 'F5']
38.75	20	1.75	0.125	0.25	['C3', 'C4', 'E5']
39.0	20	2.0	0.5	0.25	['F3', 'C4', 'A4', 'F5']
39.25	20	2.25	0.125	0.25	['F3', 'C4', 'A4', 'A5']
39.5	20	2.5	0.25	0.25	['F3', 'C4', 'A4', 'C6']
39.75	20	2.75	0.125	0.25	['F3', 'C4', 'A4', 'E-6']
40.0	21	1.0	1.0	0.25	['B-2', 'D5', 'D6']
40.25	21	1.25	0.125	0.25	['F3', 'D5', 'A5']
40.5	21	1.5	0.25	0.25	['B-3', 'D5', 'B-5']
