key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
F	[87.75, 4.25, 30.25, 20.5, 14.25, 78.25, 3.5, 36.75, 0.0, 47.75, 37.0, 0.0]	0.0	75.5	75.5	1	19	18
bb	[3.75, 1.5, 1.25, 2.5, 0.5, 12.25, 0.5, 0.0, 0.0, 4.75, 1.25, 0.0]	75.5	82.0	6.5	19	21	2
f	[9.5, 0.5, 0.0, 0.0, 3.5, 11.0, 0.0, 7.5, 6.0, 0.0, 0.5, 2.0]	82.0	92.0	10.0	21	23	2
Ab	[2.5, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 2.0, 3.75, 0.0, 1.25, 0.5]	92.0	96.0	4.0	24	24	0
c	[3.5, 0.0, 1.0, 2.75, 0.0, 1.0, 0.0, 4.0, 1.5, 0.0, 0.0, 0.5]	96.0	99.5	3.5	25	25	0
F	[4.5, 0.0, 0.5, 0.0, 0.75, 4.25, 0.0, 0.75, 1.0, 1.75, 1.25, 0.0]	99.5	103.0	3.5	25	26	1
c	[4.0, 0.0, 1.5, 3.0, 0.0, 1.75, 0.0, 7.0, 1.5, 0.0, 0.0, 1.0]	103.0	107.5	4.5	26	27	1
F	[22.5, 0.0, 2.5, 6.5, 2.0, 26.0, 1.5, 5.0, 0.0, 11.5, 7.0, 0.0]	107.5	120.0	12.5	27	31	4
