key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Bb	[3.5, 0.75, 4.5, 2.75, 0.75, 14.0, 5.25, 3.25, 0.0, 4.0, 16.5, 1.25]	0.0	22.5	22.5	1	8	7
B	[0.0, 2.75, 0.0, 0.25, 0.25, 0.0, 4.0, 0.0, 0.0, 0.5, 2.0, 5.25]	22.5	27.0	4.5	8	9	1
Bb	[6.25, 0.25, 4.5, 3.5, 1.5, 10.5, 2.25, 4.0, 1.5, 3.25, 18.25, 1.25]	27.0	48.0	21.0	10	16	6
G	[2.0, 0.0, 2.5, 0.0, 0.0, 0.0, 0.5, 8.75, 0.0, 2.0, 1.75, 2.75]	48.0	55.5	7.5	17	19	2
Bb	[8.75, 2.75, 12.5, 7.0, 2.5, 26.75, 4.0, 2.5, 0.5, 3.25, 15.5, 1.0]	55.5	87.0	31.5	19	30	11
