key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Ab	[6.5, 13.5, 0.0, 18.5, 0.0, 9.0, 4.0, 5.5, 21.0, 0.0, 9.0, 0.0]	0.0	31.0	31.0	1	8	7
bb	[3.0, 6.5, 0.0, 9.0, 0.0, 9.0, 8.0, 0.0, 0.0, 2.0, 11.5, 0.0]	31.0	42.0	11.0	8	11	3
Ab	[16.5, 15.0, 0.0, 13.0, 0.0, 4.5, 1.0, 13.0, 22.5, 1.0, 13.5, 0.0]	42.0	67.0	25.0	11	17	6
Db	[7.0, 9.0, 0.0, 12.0, 0.0, 6.0, 1.0, 4.5, 23.5, 0.0, 5.0, 0.0]	67.0	83.0	16.0	17	21	4
