key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
a	[4.0, 0.0, 2.75, 0.0, 8.25, 0.75, 0.0, 0.0, 3.25, 2.75, 0.0, 4.5]	0.0	12.5	12.5	0	4	4
F	[5.0, 0.25, 0.0, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 2.25, 0.5, 0.25]	12.5	18.5	6.0	5	6	1
d	[1.75, 1.5, 8.25, 0.5, 2.25, 0.25, 1.5, 5.0, 0.0, 5.75, 2.75, 1.0]	18.5	31.0	12.5	7	11	4
F	[5.5, 0.0, 7.25, 0.0, 5.25, 13.25, 0.0, 2.25, 0.0, 4.75, 2.75, 0.5]	31.0	45.5	14.5	11	15	4
a	[7.75, 0.0, 3.75, 0.5, 23.0, 1.25, 0.5, 0.5, 3.0, 6.5, 0.0, 5.0]	45.5	63.5	18.0	16	21	5
F	[5.0, 0.25, 0.0, 0.0, 1.5, 1.5, 0.0, 2.0, 0.5, 2.25, 0.5, 0.25]	63.5	69.5	6.0	22	23	1
d	[1.5, 1.5, 8.25, 0.5, 2.25, 0.25, 1.5, 5.0, 0.0, 5.75, 3.75, 0.0]	69.5	82.0	12.5	24	28	4
F	[5.5, 0.0, 7.25, 0.0, 5.25, 13.25, 0.0, 2.25, 0.0, 5.75, 2.75, 0.5]	82.0	96.5	14.5	28	32	4
a	[10.5, 0.0, 6.0, 0.5, 25.5, 1.25, 0.5, 0.5, 4.25, 11.5, 0.0, 5.0]	96.5	122.0	25.5	33	41	8
