key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
f#	[0.0, 82.89, 1.98, 0.33, 9.0, 8.62, 65.3, 4.5, 14.62, 36.3, 6.0, 14.27]	0.0	49.0	48.85	1	17	16
A	[0.0, 15.26, 15.22, 0.0, 35.74, 6.7, 0.0, 0.0, 16.24, 27.3, 0.0, 23.54]	49.0	78.0	28.85	17	26	9
f#	[0.0, 32.87, 0.0, 0.0, 0.0, 2.98, 25.25, 0.0, 6.97, 17.6, 0.0, 5.32]	78.0	93.0	14.94	27	32	5
