Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
0.5	1	1.5	0.25	0.5	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
1.0	1	2.0	0.5	0.5	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
1.5	1	2.5	0.25	0.5	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
2.0	2	1.0	1.0	0.5	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
2.5	2	1.5	0.25	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
2.75	2	1.75	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
3.0	2	2.0	0.5	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'B4', 'D5']
3.25	2	2.25	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'B4', 'D5']
3.5	2	2.5	0.25	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
3.75	2	2.75	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
4.0	3	1.0	1.0	0.5	['G2', 'D3', 'B3', 'D4', 'F#4', 'D5']
4.5	3	1.5	0.25	0.5	['G2', 'D3', 'B3', 'D4', 'F#4', 'D5']
5.0	3	2.0	0.5	0.5	['D2', 'D3', 'C4', 'G4', 'D5']
5.5	3	2.5	0.25	0.5	['D2', 'D3', 'C4', 'F#4', 'D5']
6.0	4	1.0	1.0	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
6.25	4	1.25	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
6.5	4	1.5	0.25	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
6.75	4	1.75	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
7.0	4	2.0	0.5	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'B4', 'D5']
7.25	4	2.25	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'B4', 'D5']
7.5	4	2.5	0.25	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
7.75	4	2.75	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
8.0	5	1.0	1.0	0.5	['C2', 'G2', 'C3', 'E4', 'G4', 'C5', 'E5']
8.5	5	1.5	0.25	0.5	['C2', 'G2', 'C3', 'E4', 'G4', 'C5', 'E5']
9.0	5	2.0	0.5	0.5	['D2', 'A2', 'D3', 'D4', 'F#4', 'A4', 'D5']
9.5	5	2.5	0.25	0.5	['D2', 'A2', 'D3', 'D4', 'F#4', 'A4', 'D5']
10.0	6	1.0	1.0	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
10.25	6	1.25	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
10.5	6	1.5	0.25	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
10.75	6	1.75	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
11.0	6	2.0	0.5	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'B4', 'D5']
11.25	6	2.25	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'B4', 'D5']
11.5	6	2.5	0.25	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
11.75	6	2.75	0.125	0.25	['G2', 'D3', 'B3', 'D4', 'G4', 'D5']
12.0	7	1.0	1.0	0.5	['C2', 'G2', 'C3', 'G3', 'D4', 'F4', 'G4', 'G5']
12.5	7	1.5	0.25	0.5	['C2', 'G2', 'C3', 'G3', 'D4', 'F4', 'G4', 'G5']
13.0	7	2.0	0.5	0.5	['C2', 'G2', 'C3', 'G3', 'D4', 'F4', 'G4', 'G5']
13.5	7	2.5	0.25	0.5	['C2', 'G2', 'C3', 'G3', 'C4', 'E4', 'G4', 'G5']
14.0	8	1.0	1.0	0.25	['B1', 'B2', 'G3', 'D4', 'G4', 'D5']
14.25	8	1.25	0.125	0.25	['B1', 'B2', 'G3', 'D4', 'G4', 'B4']
14.5	8	1.5	0.25	0.25	['B1', 'B2', 'G3', 'D#4', 'G4', 'A4']
14.75	8	1.75	0.125	0.25	['B1', 'B2', 'G3', 'D#4', 'G4']
15.0	8	2.0	0.5	0.5	['C2', 'C3', 'G3', 'E4', 'G4', 'B4']
15.5	8	2.5	0.25	0.17	['D2', 'D3', 'F#3', 'C4', 'D4', 'A4']
15.67	8	2.67	0.0625	0.17	['D2', 'D3', 'F#3', 'C4', 'D4', 'G4']
15.83	8	2.83	0.0625	0.17	['D2', 'D3', 'F#3', 'C4', 'D4', 'F#4']
16.0	9	1.0	1.0	0.5	['G1', 'G2', 'G3', 'B3', 'D4', 'G4']
16.5	9	1.5	0.25	0.5	['D4', 'G4', 'B4']
17.0	9	2.0	0.5	0.5	['G4', 'B4', 'D5']
17.5	9	2.5	0.25	0.5	['B4', 'D5', 'G5']
18.0	10	1.0	1.0	0.5	['B2', 'F#3', 'F#5', 'B5']
18.5	10	1.5	0.25	0.17	['B2', 'F#3', 'E4', 'C#5', 'E5', 'B5']
