Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['B3', 'F#4', 'D5']
0.5	1	1.5	0.125	0.5	['B3', 'D4', 'D5']
1.0	1	2.0	0.25	0.5	['A3', 'F#4', 'C#5', 'D5']
1.5	1	2.5	0.125	0.5	['A3', 'D4', 'D5']
2.0	1	3.0	0.5	0.5	['G3', 'G4', 'B4', 'D5']
2.5	1	3.5	0.125	0.5	['G3', 'D4', 'D5']
3.0	1	4.0	0.25	0.5	['F#3', 'A4', 'D5']
3.5	1	4.5	0.125	0.5	['F#3', 'D4', 'D5']
4.0	2	1.0	1.0	0.5	['G3', 'B4', 'D5']
4.5	2	1.5	0.125	0.5	['G3', 'D4', 'D5']
5.0	2	2.0	0.25	0.5	['D3', 'F#4', 'A4', 'D5']
5.5	2	2.5	0.125	0.5	['D3', 'D4', 'C#5']
6.0	2	3.0	0.5	0.5	['G2', 'G4', 'B4', 'C#5']
6.5	2	3.5	0.125	0.5	['G2', 'D4', 'B4']
7.0	2	4.0	0.25	0.5	['D3', 'F#4', 'A4']
7.5	2	4.5	0.125	0.5	['D3', 'D4', 'A4']
8.0	3	1.0	1.0	0.5	['B2', 'D3', 'G4']
8.5	3	1.5	0.125	0.5	['B2', 'D3', 'D4', 'G4']
9.0	3	2.0	0.25	0.5	['A2', 'D3', 'F#4']
9.5	3	2.5	0.125	0.5	['A2', 'F#3', 'F#4', 'A4']
10.0	3	3.0	0.5	1.0	['A3', 'D4', 'F#4']
11.0	3	4.0	0.25	0.5	['A2', 'G3', 'C#4', 'F#4']
11.5	3	4.5	0.125	0.5	['A2', 'G3', 'C#4', 'E4']
12.0	4	1.0	1.0	0.5	['D2', 'A2', 'F#3', 'D4']
12.5	4	1.5	0.125	0.5	['D2', 'B2', 'F#3', 'D4']
13.0	4	2.0	0.25	0.5	['D2', 'A2']
13.5	4	2.5	0.125	0.5	['D2', 'B2']
14.0	4	3.0	0.5	0.5	['A2', 'G4']
14.5	4	3.5	0.125	0.5	['B2', 'G4']
15.0	4	4.0	0.25	0.5	['C#2', 'A2', 'A3', 'E4', 'G4']
15.5	4	4.5	0.125	0.5	['C#2', 'B2', 'A3', 'E4', 'G4', 'A4']
16.0	5	1.0	1.0	0.5	['D2', 'A2', 'A3', 'D4', 'F#4']
16.5	5	1.5	0.125	0.5	['D2', 'B2', 'A3', 'D4', 'F#4']
17.0	5	2.0	0.25	0.5	['D2', 'A2']
17.5	5	2.5	0.125	0.5	['D2', 'B2']
18.0	5	3.0	0.5	0.5	['A2', 'A4']
18.5	5	3.5	0.125	0.5	['B2', 'A4']
19.0	5	4.0	0.25	0.5	['E2', 'A2', 'G4', 'C#5']
19.5	5	4.5	0.125	0.5	['E2', 'B2', 'G4', 'C#5']
20.0	6	1.0	1.0	0.5	['F#2', 'A2', 'A4', 'D5']
20.5	6	1.5	0.125	0.5	['F#2', 'B2', 'A4', 'D5']
21.0	6	2.0	0.25	0.5	['F#2', 'A2', 'A4', 'F#5']
21.5	6	2.5	0.125	0.5	['F#2', 'D3', 'A4', 'F#5']
22.0	6	3.0	0.5	0.5	['F#3', 'A4', 'F#5']
22.5	6	3.5	0.125	0.5	['A3', 'A4', 'F#5']
23.0	6	4.0	0.25	0.5	['G#3', 'C#4', 'E4', 'E5']
23.5	6	4.5	0.125	0.5	['G#3', 'B3', 'E4', 'D5']
24.0	7	1.0	1.0	1.0	['A3', 'E4', 'C#5']
25.0	7	2.0	0.25	0.5	['D3', 'A3', 'F#4', 'B4']
25.5	7	2.5	0.125	0.5	['C#3', 'A3', 'E4', 'C#5']
26.0	7	3.0	0.5	1.0	['B2', 'A3', 'F#4', 'D5']
27.0	7	4.0	0.25	0.5	['E3', 'G#3', 'D4', 'E4', 'D5']
27.5	7	4.5	0.125	0.5	['E3', 'G#3', 'D4', 'E4', 'C#5']
28.0	8	1.0	1.0	1.0	['A2', 'A3', 'C#4', 'E4', 'A4']
29.0	8	2.0	0.25	1.0	
30.0	8	3.0	0.5	1.0	['G2', 'G3', 'B-4', 'D5']
31.0	8	4.0	0.25	1.0	['G2', 'G3', 'A4', 'C5']
32.0	9	1.0	1.0	1.0	['G2', 'G3', 'D4', 'G4', 'B-4']
33.0	9	2.0	0.25	1.0	['G2', 'G3', 'D4', 'F#4', 'A4']
34.0	9	3.0	0.5	1.0	['G2', 'G3', 'B-3', 'D4', 'G4']
35.0	9	4.0	0.25	0.5	['G2', 'G3', 'C4', 'E-4', 'A4']
35.5	9	4.5	0.125	0.5	['G2', 'G3', 'C4', 'E-4', 'F#4']
36.0	10	1.0	1.0	0.5	['G2', 'B-3', 'D4', 'G4']
36.5	10	1.5	0.125	0.5	['D3', 'B-3', 'D4', 'G4']
37.0	10	2.0	0.25	0.5	['G3']
37.5	10	2.5	0.125	0.5	['D4']
38.0	10	3.0	0.5	0.5	['C#4', 'E4', 'A4']
38.5	10	3.5	0.125	0.5	['C#4', 'G4', 'A4']
39.0	10	4.0	0.25	0.5	['C#4', 'E4', 'A4']
39.5	10	4.5	0.125	0.5	['C#4', 'G4', 'A4']
40.0	11	1.0	1.0	0.5	['D4', 'E4', 'B-4']
40.5	11	1.5	0.125	0.5	['D4', 'G4', 'B-4']
41.0	11	2.0	0.25	0.5	['D4', 'E4', 'B-4']
41.5	11	2.5	0.125	0.5	['D4', 'G4', 'B-4']
42.0	11	3.0	0.5	0.5	['C#4', 'E4', 'A4']
42.5	11	3.5	0.125	0.5	['C#4', 'G4', 'A4']
43.0	11	4.0	0.25	0.5	['C#4', 'E4', 'A4']
43.5	11	4.5	0.125	0.5	['C#4', 'G4', 'A4']
44.0	12	1.0	1.0	0.5	['G3', 'E4', 'B-4', 'D5']
44.5	12	1.5	0.125	0.5	['G3', 'G4', 'B-4', 'D5']
45.0	12	2.0	0.25	0.5	['G3', 'E4', 'B-4', 'D5']
45.5	12	2.5	0.125	0.5	['G3', 'G4', 'B-4', 'D5']
46.0	12	3.0	0.5	0.5	['A3', 'E4', 'A4', 'C#5']
46.5	12	3.5	0.125	0.5	['A3', 'G4', 'A4', 'C#5']
