Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.75	['D3']
0.75	1	1.25	0.0625	0.25	['B-3']
1.0	1	1.33	0.25	0.75	['B-3', 'D4']
1.75	1	1.58	0.0625	0.25	['B-3']
2.0	1	1.67	0.25	0.75	['D3', 'B-3']
2.75	1	1.92	0.0625	0.25	['B-3']
3.0	1	2.0	0.5	0.75	['D3', 'B-3']
3.75	1	2.25	0.0625	0.25	['B-3']
4.0	1	2.33	0.25	0.75	['B-3', 'D4']
4.75	1	2.58	0.0625	0.25	['B-3']
5.0	1	2.67	0.25	0.5	['D3', 'B-3']
5.5	1	2.83	0.125	0.25	['D3', 'B-3', 'D4']
5.75	1	2.92	0.0625	0.25	['B-3', 'D4']
6.0	2	1.0	1.0	0.75	['D3', 'B-3', 'D4']
6.75	2	1.25	0.0625	0.25	['B-3', 'D4']
7.0	2	1.33	0.25	0.75	['B-3', 'D4']
7.75	2	1.58	0.0625	0.25	['B-3', 'D4']
8.0	2	1.67	0.25	0.5	['D3', 'B-3', 'D4']
8.5	2	1.83	0.125	0.25	['D3', 'B-3', 'D4']
8.75	2	1.92	0.0625	0.25	['B-3', 'D4']
9.0	2	2.0	0.5	0.75	['D3', 'B-3', 'D4']
9.75	2	2.25	0.0625	0.25	['B-3', 'D4']
10.0	2	2.33	0.25	0.75	['B-3', 'D4']
10.75	2	2.58	0.0625	0.25	['B-3', 'D4']
11.0	2	2.67	0.25	0.5	['D3', 'B-3', 'D4']
11.5	2	2.83	0.125	0.25	['D3', 'B-3', 'D4']
11.75	2	2.92	0.0625	0.25	['B-3', 'D4']
12.0	3	1.0	1.0	0.75	['D3', 'B-3', 'D4']
12.75	3	1.25	0.0625	0.25	['B-3', 'D4']
13.0	3	1.33	0.25	0.75	['F#1', 'F#2', 'B-3', 'D4']
13.75	3	1.58	0.0625	0.25	['F#1', 'F#2', 'B-3', 'D4']
14.0	3	1.67	0.25	0.75	['G1', 'G2', 'D3', 'B-3', 'D4']
14.75	3	1.92	0.0625	0.25	['G1', 'G2', 'B-3', 'D4']
15.0	3	2.0	0.5	0.75	['D3', 'B-3', 'D4']
15.75	3	2.25	0.0625	0.25	['B-3', 'D4']
16.0	3	2.33	0.25	0.75	['B-3', 'D4']
16.75	3	2.58	0.0625	0.25	['B-3']
17.0	3	2.67	0.25	0.75	['D3', 'B-3', 'D4']
17.75	3	2.92	0.0625	0.25	['B-3', 'D4']
18.0	4	1.0	1.0	0.75	['D3', 'B-3', 'D4']
18.75	4	1.25	0.0625	0.25	['B-3', 'D4']
19.0	4	1.33	0.25	0.75	['B-3', 'D4']
19.75	4	1.58	0.0625	0.25	['B-3', 'D4']
20.0	4	1.67	0.25	0.75	['D3', 'B-3', 'D4']
20.75	4	1.92	0.0625	0.25	['B-3', 'D4']
21.0	4	2.0	0.5	0.75	['C#3', 'B-3', 'C#4']
21.75	4	2.25	0.0625	0.25	['B-3', 'C#4']
22.0	4	2.33	0.25	0.75	['B-3', 'C#4']
22.75	4	2.58	0.0625	0.25	['B-3', 'C#4']
23.0	4	2.67	0.25	0.75	['D3', 'B-3', 'D4']
23.75	4	2.92	0.0625	0.25	['B-3', 'D4']
24.0	5	1.0	1.0	0.75	['E-3', 'B-3', 'E-4']
24.75	5	1.25	0.0625	0.25	['B-3', 'E-4']
25.0	5	1.33	0.25	0.75	['F#1', 'F#2', 'B-3', 'E-4']
25.75	5	1.58	0.0625	0.25	['F#1', 'F#2', 'B-3', 'E-4']
26.0	5	1.67	0.25	0.75	['G1', 'G2', 'D3', 'B-3', 'D4']
26.75	5	1.92	0.0625	0.25	['G1', 'G2', 'B-3', 'D4']
27.0	5	2.0	0.5	0.75	['D3', 'B-3']
27.75	5	2.25	0.0625	0.25	['B-3']
28.0	5	2.33	0.25	0.75	['B-3', 'D4']
28.75	5	2.58	0.0625	0.25	['B-3', 'D4']
29.0	5	2.67	0.25	0.75	['D3', 'B-3', 'D4']
29.75	5	2.92	0.0625	0.25	['B-3', 'D4']
30.0	6	1.0	1.0	0.75	['D3', 'B-3', 'D4']
30.75	6	1.25	0.0625	0.25	['B-3', 'D4']
31.0	6	1.33	0.25	0.75	['A-1', 'A-2', 'B-3', 'D4']
31.75	6	1.58	0.0625	0.25	['A-1', 'A-2', 'B-3', 'D4']
32.0	6	1.67	0.25	0.5	['G1', 'G2', 'D3', 'B-3', 'D4']
