0.0	1	1	1.0	0.17	['C4', 'C6']	c	i
0.17	1	1.17	0.0625	0.17	['E-4', 'C6']		
0.33	1	1.33	0.0625	0.17	['G4', 'C6']		
0.5	1	1.5	0.25	0.17	['D4', 'B5']	c	V43
0.67	1	1.67	0.0625	0.17	['F4', 'B5']		
0.83	1	1.83	0.0625	0.17	['G4', 'B5']		
1.0	1	2	0.5	0.17	['E-4', 'C6']	c	i6
1.17	1	2.17	0.0625	0.17	['G4', 'C6']		
1.33	1	2.33	0.0625	0.17	['C5', 'C6']		
1.5	1	2.5	0.25	0.17	['E4', 'G5']	c	I6
1.67	1	2.67	0.0625	0.17	['G4', 'G5']		
1.83	1	2.83	0.0625	0.17	['C5', 'G5']		
2.0	2	1	1.0	0.17	['F4', 'B-5']	c	iv
2.17	2	1.17	0.0625	0.17	['A-4', 'B-5']		
2.33	2	1.33	0.0625	0.17	['C5', 'B-5']		
2.5	2	1.5	0.25	0.17	['D4', 'A-5']	c	iiø7
2.67	2	1.67	0.0625	0.17	['F4', 'A-5']		
2.83	2	1.83	0.0625	0.17	['C5', 'A-5']		
3.0	2	2	0.5	0.17	['E-4', 'G5']	c	i6
3.17	2	2.17	0.0625	0.17	['G4', 'G5']		
3.33	2	2.33	0.0625	0.17	['C5', 'G5']		
3.5	2	2.5	0.25	0.17	['G4', 'G5']		
3.67	2	2.67	0.0625	0.17	['E-4', 'G5']		
3.83	2	2.83	0.0625	0.17	['C4', 'G5']		
4.0	3	1	1.0	0.17	['D-4', 'F5']	c	bII
4.17	3	1.17	0.0625	0.17	['F4', 'F5']		
4.33	3	1.33	0.0625	0.17	['A-4', 'F5']		
4.5	3	1.5	0.25	0.17	['C4', 'A-5']	c	VI6
4.67	3	1.67	0.0625	0.17	['E-4', 'A-5']		
4.83	3	1.83	0.0625	0.17	['A-4', 'A-5']		
5.0	3	2	0.5	0.17	['B3', 'G5']	c	V6
5.17	3	2.17	0.0625	0.17	['D4', 'G5']		
5.33	3	2.33	0.0625	0.17	['G4', 'G5']		
5.5	3	2.5	0.25	0.17	['G3', 'F5']	c	V7
5.67	3	2.67	0.0625	0.17	['B3', 'F5']		
5.83	3	2.83	0.0625	0.17	['F4', 'F5']		
6.0	4	1	1.0	0.17	['A-3', 'E-5']	c	VI
6.17	4	1.17	0.0625	0.17	['C4', 'E-5']		
6.33	4	1.33	0.0625	0.17	['E-4', 'E-5']		
6.5	4	1.5	0.25	0.17	['F3', 'D-5']	c	bII6
6.67	4	1.67	0.0625	0.17	['A-3', 'D-5']		
6.83	4	1.83	0.0625	0.17	['D-4', 'D-5']		
7.0	4	2	0.5	0.17	['G3', 'C5']	c	i64
7.17	4	2.17	0.0625	0.17	['C4', 'C5']		
7.33	4	2.33	0.0625	0.17	['E-4', 'C5']		
7.5	4	2.5	0.25	0.17	['G3', 'B4']	c	V7
7.67	4	2.67	0.0625	0.17	['D4', 'B4']		
7.83	4	2.83	0.0625	0.17	['F4', 'B4']		
8.0	5	1	1.0	0.17	['C4', 'C5']	c	i
8.17	5	1.17	0.0625	0.17	['C4', 'E-4', 'C5']		
8.33	5	1.33	0.0625	0.17	['C4', 'G4', 'C5']		
8.5	5	1.5	0.25	0.17	['E-4', 'C5']		
8.67	5	1.67	0.0625	0.17	['E-4', 'G4', 'C5']		
8.83	5	1.83	0.0625	0.17	['E-4', 'C5']		
9.0	5	2	0.5	0.17	['G4']		
9.17	5	2.17	0.0625	0.17	['G4', 'C5']		
9.33	5	2.33	0.0625	0.17	['G4', 'E-5']		
9.5	5	2.5	0.25	0.17	['C5']		
9.67	5	2.67	0.0625	0.17	['C5']		
9.83	5	2.83	0.0625	0.17	['C5', 'G5']		
10.0	6	1	1.0	0.17	['C5']	c	i
10.17	6	1.17	0.0625	0.17	['C5', 'E-5']		
10.33	6	1.33	0.0625	0.17	['C5', 'G5']		
10.5	6	1.5	0.25	0.17	['B4']	c	V6
10.67	6	1.67	0.0625	0.17	['B4', 'D5']		
10.83	6	1.83	0.0625	0.17	['B4', 'G5']		
11.0	6	2	0.5	0.17	['C5']	c	i
11.17	6	2.17	0.0625	0.17	['C5', 'E-5']		
11.33	6	2.33	0.0625	0.17	['C5', 'G5']		
11.5	6	2.5	0.25	0.17	['G4']		
11.67	6	2.67	0.0625	0.17	['G4', 'E-5']		
11.83	6	2.83	0.0625	0.17	['G4', 'G5']		
12.0	7	1	1.0	0.17	['B-4']	c	V42/iv
12.17	7	1.17	0.0625	0.17	['B-4', 'E5', 'G5']		
12.33	7	1.33	0.0625	0.17	['B-4', 'C6']		
12.5	7	1.5	0.25	0.17	['A-4']	c	iv6
12.67	7	1.67	0.0625	0.17	['A-4', 'F5', 'A-5']		
12.83	7	1.83	0.0625	0.17	['A-4', 'C6']		
13.0	7	2	0.5	0.17	['G4']	c	i64
13.17	7	2.17	0.0625	0.17	['G4', 'E-5']		
13.33	7	2.33	0.0625	0.17	['G4', 'C6']		
13.5	7	2.5	0.25	0.17	['E-4', 'G4']	c	i6
13.67	7	2.67	0.0625	0.17	['E-4', 'G4', 'E-5', 'G5']		
13.83	7	2.83	0.0625	0.17	['E-4', 'G4', 'C6']		
14.0	8	1	1.0	0.17	['F4']	c	iiø65
14.17	8	1.17	0.0625	0.17	['F4', 'D5', 'A-5']		
14.33	8	1.33	0.0625	0.17	['F4', 'C6']		
14.5	8	1.5	0.25	0.17	['A-4']		
14.67	8	1.67	0.0625	0.17	['A-4', 'D5', 'F5']		
14.83	8	1.83	0.0625	0.17	['A-4', 'C6']		
